thai,romanization,english,breakdown,difficulty
ลูกค้าหลายคนโดนคิดเงินผิด,luuk khaa lai khon dohn khit ngern phit,Many customers got charged the wrong amount.,"[{""thai"":""ลูกค้าหลายคน"",""english"":""many customers"",""tones"":[""high"",""high"",""rising"",""mid""],""romanization"":""luuk khaa lai khon""},{""thai"":""โดน"",""english"":""get hit by / get caught in"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""dohn""},{""thai"":""คิดเงินผิด"",""english"":""charged the wrong amount"",""tones"":[""falling"",""mid"",""low""],""romanization"":""khit ngern phit""}]",hard
เขาโดนปฏิเสธอีกครั้ง,khao dohn bpa-ti-s?t iik khrang,He got rejected again.,"[{""thai"":""เขา"",""english"":""he / she"",""tones"":[""high""],""tone"":""high"",""romanization"":""khao""},{""thai"":""โดน"",""english"":""get hit by / get caught in"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""dohn""},{""thai"":""ปฏิเสธอีกครั้ง"",""english"":""got rejected again"",""tones"":[""low"",""low"",""low"",""high""],""romanization"":""bpa-ti-s?t iik khrang""}]",hard
เราโดนเลื่อนกำหนดส่ง,rao dohn luean gam-not song,We had the deadline pushed back.,"[{""thai"":""เรา"",""english"":""we"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""rao""},{""thai"":""โดน"",""english"":""get hit by / get caught in"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""dohn""},{""thai"":""เลื่อนกำหนดส่ง"",""english"":""had the deadline pushed back"",""tones"":[""falling"",""low"",""low""],""romanization"":""luean gam-not song""}]",hard
ฉันโดนเรียกเข้าพบ,chan dohn riiak khao phop,I got called in for a meeting.,"[{""thai"":""ฉัน"",""english"":""I"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""chan""},{""thai"":""โดน"",""english"":""get hit by / get caught in"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""dohn""},{""thai"":""เรียกเข้าพบ"",""english"":""got called in for a meeting"",""tones"":[""high"",""falling"",""high""],""romanization"":""riiak khao phop""}]",hard
เขาถูกเชิญไปพูดในงาน,khao thuuk choen bpai phuut nai ngaan,He was invited to speak at the event.,"[{""thai"":""เขา"",""english"":""he / she"",""tones"":[""high""],""tone"":""high"",""romanization"":""khao""},{""thai"":""ถูก"",""english"":""be affected by / be"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""thuuk""},{""thai"":""เชิญไปพูดในงาน"",""english"":""invited to speak at the event"",""tones"":[""mid"",""mid"",""falling"",""mid"",""mid""],""romanization"":""choen bpai phuut nai ngaan""}]",hard
เอกสารนี้ถูกส่งไปแล้ว,eek-ga-saan nii thuuk song bpai laeo,This document has already been sent.,"[{""thai"":""เอกสารนี้"",""english"":""this document"",""tones"":[""mid"",""low"",""mid""],""romanization"":""eek-ga-saan nii""},{""thai"":""ถูก"",""english"":""be affected by / be"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""thuuk""},{""thai"":""ส่งไปแล้ว"",""english"":""already sent"",""tones"":[""low"",""mid"",""falling""],""romanization"":""song bpai laeo""}]",hard
เรื่องนี้ถูกพูดถึงบ่อยมาก,rueang nii thuuk phuut thueng boi maak,This matter gets mentioned very often.,"[{""thai"":""เรื่องนี้"",""english"":""this matter"",""tones"":[""falling"",""high""],""romanization"":""rueang nii""},{""thai"":""ถูก"",""english"":""be affected by / be"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""thuuk""},{""thai"":""พูดถึงบ่อยมาก"",""english"":""mentioned very often"",""tones"":[""falling"",""rising"",""low"",""high""],""romanization"":""phuut thueng boi maak""}]",hard
แผนใหม่ถูกอนุมัติเมื่อเช้า,phaen mai thuuk a-nu-mat muea chao,The new plan was approved this morning.,"[{""thai"":""แผนใหม่"",""english"":""new plan"",""tones"":[""rising"",""falling""],""romanization"":""phaen mai""},{""thai"":""ถูก"",""english"":""be affected by / be"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""thuuk""},{""thai"":""อนุมัติเมื่อเช้า"",""english"":""approved this morning"",""tones"":[""low"",""low"",""low"",""falling"",""falling""],""romanization"":""a-nu-mat muea chao""}]",hard
ประตูถูกปิดไว้แล้ว,bpra-dtuu thuuk bpit wai laeo,The door has already been closed.,"[{""thai"":""ประตู"",""english"":""the door"",""tones"":[""low"",""mid""],""romanization"":""bpra-dtuu""},{""thai"":""ถูก"",""english"":""be affected by / be"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""thuuk""},{""thai"":""ปิดไว้แล้ว"",""english"":""closed already"",""tones"":[""low"",""falling"",""falling""],""romanization"":""bpit wai laeo""}]",hard
คำถามนี้ถูกตอบไปแล้ว,kham-thaam nii thuuk dtaawp bpai laeo,This question has already been answered.,"[{""thai"":""คำถามนี้"",""english"":""this question"",""tones"":[""mid"",""rising"",""high""],""romanization"":""kham-thaam nii""},{""thai"":""ถูก"",""english"":""be affected by / be"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""thuuk""},{""thai"":""ตอบไปแล้ว"",""english"":""answered already"",""tones"":[""falling"",""mid"",""falling""],""romanization"":""dtaawp bpai laeo""}]",hard
สินค้าถูกจัดเรียงตามหมวด,sin-khaa thuuk jat riiang taam muat,The products are arranged by category.,"[{""thai"":""สินค้า"",""english"":""products"",""tones"":[""rising"",""high""],""romanization"":""sin-khaa""},{""thai"":""ถูก"",""english"":""be affected by / be"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""thuuk""},{""thai"":""จัดเรียงตามหมวด"",""english"":""arranged by category"",""tones"":[""low"",""mid"",""mid"",""low""],""romanization"":""jat riiang taam muat""}]",hard
เธอถูกเลือกเป็นตัวแทนทีม,hoe thuuk lueak bpen dtua-thaen thiim,She was chosen as the team representative.,"[{""thai"":""เธอ"",""english"":""she / you"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""hoe""},{""thai"":""ถูก"",""english"":""be affected by / be"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""thuuk""},{""thai"":""เลือกเป็นตัวแทนทีม"",""english"":""chosen as the team representative"",""tones"":[""falling"",""mid"",""mid"",""high"",""mid""],""romanization"":""lueak bpen dtua-thaen thiim""}]",hard
รายชื่อถูกประกาศเมื่อวาน,raai chue thuuk bpra-gaat muea waan,The name list was announced yesterday.,"[{""thai"":""รายชื่อ"",""english"":""name list"",""tones"":[""mid"",""falling""],""romanization"":""raai chue""},{""thai"":""ถูก"",""english"":""be affected by / be"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""thuuk""},{""thai"":""ประกาศเมื่อวาน"",""english"":""announced yesterday"",""tones"":[""low"",""low"",""high"",""falling""],""romanization"":""bpra-gaat muea waan""}]",hard
กฎใหม่ถูกใช้ตั้งแต่เดือนนี้,got mai thuuk chai dtang dtae duean nii,The new rule has been used since this month.,"[{""thai"":""กฎใหม่"",""english"":""new rule"",""tones"":[""low"",""falling""],""romanization"":""got mai""},{""thai"":""ถูก"",""english"":""be affected by / be"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""thuuk""},{""thai"":""ใช้ตั้งแต่เดือนนี้"",""english"":""used starting this month"",""tones"":[""high"",""falling"",""low"",""mid"",""high""],""romanization"":""chai dtang dtae duean nii""}]",hard
ข้อมูลทั้งหมดถูกตรวจสอบแล้ว,khaaw-muun thang mot thuuk dtruat saawp laeo,All the information has been checked already.,"[{""thai"":""ข้อมูลทั้งหมด"",""english"":""all the information"",""tones"":[""falling"",""rising"",""high"",""low""],""romanization"":""khaaw-muun thang mot""},{""thai"":""ถูก"",""english"":""be affected by / be"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""thuuk""},{""thai"":""ตรวจสอบแล้ว"",""english"":""checked already"",""tones"":[""low"",""low"",""falling""],""romanization"":""dtruat saawp laeo""}]",hard
เขาถูกชมต่อหน้าทุกคน,khao thuuk chom dto naa thuk khon,He was praised in front of everyone.,"[{""thai"":""เขา"",""english"":""he / she"",""tones"":[""high""],""tone"":""high"",""romanization"":""khao""},{""thai"":""ถูก"",""english"":""be affected by / be"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""thuuk""},{""thai"":""ชมต่อหน้าทุกคน"",""english"":""praised in front of everyone"",""tones"":[""mid"",""low"",""falling"",""high"",""mid""],""romanization"":""chom dto naa thuk khon""}]",hard
