thai,romanization,english,breakdown,difficulty
กินก่อนสิ,gin gon si,Eat first.,"[{""thai"":""กินก่อน"",""english"":""eat first"",""tones"":[""mid"",""mid""],""romanization"":""gin gon""},{""thai"":""สิ"",""english"":""come on"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""si""}]",medium
เอาอันนี้สิ,ao an nii si,Take this one.,"[{""thai"":""เอาอันนี้"",""english"":""take this one"",""tones"":[""mid"",""mid"",""high""],""romanization"":""ao an nii""},{""thai"":""สิ"",""english"":""come on"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""si""}]",medium
พักก่อนสิ,phak gon si,Take a break first.,"[{""thai"":""พักก่อน"",""english"":""rest first"",""tones"":[""high"",""mid""],""romanization"":""phak gon""},{""thai"":""สิ"",""english"":""come on"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""si""}]",medium
ตอบไปสิ,dtop bpai si,Go ahead and answer.,"[{""thai"":""ตอบไป"",""english"":""answer"",""tones"":[""low"",""mid""],""romanization"":""dtop bpai""},{""thai"":""สิ"",""english"":""come on"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""si""}]",medium
เปิดดูสิ,bpoet duu si,Open it and see.,"[{""thai"":""เปิดดู"",""english"":""open it and see"",""tones"":[""low"",""mid""],""romanization"":""bpoet duu""},{""thai"":""สิ"",""english"":""come on"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""si""}]",medium
ทิ้งไปซะ,thing bpai sa,Just throw it away.,"[{""thai"":""ทิ้งไป"",""english"":""throw it away"",""tones"":[""falling"",""mid""],""romanization"":""thing bpai""},{""thai"":""ซะ"",""english"":""just"",""tones"":[""high""],""tone"":""high"",""grammar"":true,""romanization"":""sa""}]",medium
ลืมเรื่องนั้นไปซะ,luem rueang nan bpai sa,Just forget that.,"[{""thai"":""ลืมเรื่องนั้นไป"",""english"":""forget that"",""tones"":[""rising"",""falling"",""high"",""mid""],""romanization"":""luem rueang nan bpai""},{""thai"":""ซะ"",""english"":""just"",""tones"":[""high""],""tone"":""high"",""grammar"":true,""romanization"":""sa""}]",medium
ปิดเครื่องซะ,bpit khreuuang sa,Just shut it off.,"[{""thai"":""ปิดเครื่อง"",""english"":""shut it off"",""tones"":[""low"",""falling""],""romanization"":""bpit khreuuang""},{""thai"":""ซะ"",""english"":""just"",""tones"":[""high""],""tone"":""high"",""grammar"":true,""romanization"":""sa""}]",medium
พักให้หายเหนื่อยซะ,phak hai haai nueai sa,Rest and recover.,"[{""thai"":""พักให้หายเหนื่อย"",""english"":""rest until you're not tired"",""tones"":[""high"",""falling"",""rising"",""falling""],""romanization"":""phak hai haai nueai""},{""thai"":""ซะ"",""english"":""just"",""tones"":[""high""],""tone"":""high"",""grammar"":true,""romanization"":""sa""}]",medium
รีบทำให้เสร็จซะ,riip tham hai set sa,Finish it quickly.,"[{""thai"":""รีบทำให้เสร็จ"",""english"":""finish it quickly"",""tones"":[""falling"",""mid"",""falling"",""low""],""romanization"":""riip tham hai set""},{""thai"":""ซะ"",""english"":""just"",""tones"":[""high""],""tone"":""high"",""grammar"":true,""romanization"":""sa""}]",medium
บอกความจริงมาซะ,bok khwaam jing maa sa,Tell the truth already.,"[{""thai"":""บอกความจริงมา"",""english"":""tell the truth"",""tones"":[""low"",""rising"",""mid"",""mid""],""romanization"":""bok khwaam jing maa""},{""thai"":""ซะ"",""english"":""just"",""tones"":[""high""],""tone"":""high"",""grammar"":true,""romanization"":""sa""}]",medium
เก็บของให้เรียบร้อยซะ,gep khong hai riiap-roi sa,Pack things up neatly already.,"[{""thai"":""เก็บของให้เรียบร้อย"",""english"":""pack things up neatly"",""tones"":[""low"",""rising"",""falling"",""falling"",""high""],""romanization"":""gep khong hai riiap-roi""},{""thai"":""ซะ"",""english"":""just"",""tones"":[""high""],""tone"":""high"",""grammar"":true,""romanization"":""sa""}]",medium
ตัดสินใจซะ,dtat-sin-jai sa,Decide already.,"[{""thai"":""ตัดสินใจ"",""english"":""make up your mind"",""tones"":[""low"",""rising"",""mid""],""romanization"":""dtat-sin-jai""},{""thai"":""ซะ"",""english"":""already"",""tones"":[""high""],""tone"":""high"",""grammar"":true,""romanization"":""sa""}]",medium
เริ่มตอนนี้ซะ,roem dtawn nii sa,Start now.,"[{""thai"":""เริ่มตอนนี้"",""english"":""start now"",""tones"":[""falling"",""mid"",""high""],""romanization"":""roem dtawn nii""},{""thai"":""ซะ"",""english"":""just"",""tones"":[""high""],""tone"":""high"",""grammar"":true,""romanization"":""sa""}]",medium
กลับบ้านซะ,glap baan sa,Just go home.,"[{""thai"":""กลับบ้าน"",""english"":""go home"",""tones"":[""low"",""falling""],""romanization"":""glap baan""},{""thai"":""ซะ"",""english"":""just"",""tones"":[""high""],""tone"":""high"",""grammar"":true,""romanization"":""sa""}]",medium
