thai,romanization,english,breakdown,difficulty
ผู้โดยสารพึงยืนหลังเส้นเหลือง,phuu-dooi-saan phueng yuen lang sen lueang,Passengers should stand behind the yellow line.,"[{""thai"":""ผู้โดยสาร"",""english"":""passenger"",""tones"":[""falling"",""mid"",""rising""],""romanization"":""phuu-dooi-saan""},{""thai"":""พึง"",""english"":""should"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""phueng""},{""thai"":""ยืนหลังเส้นเหลือง"",""english"":""stand behind the yellow line"",""tones"":[""falling"",""rising"",""falling"",""rising""],""romanization"":""yuen lang sen lueang""}]",hard
ผู้ใช้บริการพึงปิดเสียงโทรศัพท์ในห้องประชุม,phuu-chai baw-ri-gaan phueng bpit siang thoo-ra-sap nai hong bpra-chum,Users should silence their phones in the meeting room.,"[{""thai"":""ผู้ใช้บริการ"",""english"":""service user"",""tones"":[""falling"",""high"",""low"",""high"",""mid""],""romanization"":""phuu-chai baw-ri-gaan""},{""thai"":""พึง"",""english"":""should"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""phueng""},{""thai"":""ปิดเสียงโทรศัพท์"",""english"":""silence the phone"",""tones"":[""low"",""rising"",""mid"",""high"",""low""],""romanization"":""bpit siang thoo-ra-sap""},{""thai"":""ในห้องประชุม"",""english"":""in the meeting room"",""tones"":[""mid"",""falling"",""low"",""mid""],""romanization"":""nai hong bpra-chum""}]",hard
นักศึกษาพึงแต่งกายสุภาพ,nak-seuk-saa phueng dtaeng-gaai su-phap,Students should dress appropriately.,"[{""thai"":""นักศึกษา"",""english"":""student"",""tones"":[""high"",""low"",""rising""],""romanization"":""nak-seuk-saa""},{""thai"":""พึง"",""english"":""should"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""phueng""},{""thai"":""แต่งกายสุภาพ"",""english"":""dress appropriately"",""tones"":[""falling"",""mid"",""low"",""falling""],""romanization"":""dtaeng-gaai su-phap""}]",medium
ผู้เข้าสอบพึงนำบัตรประจำตัวมาด้วย,phuu-khao-sop phueng nam bat bpra-jam-dtua maa duai,Examinees should bring an ID card with them.,"[{""thai"":""ผู้เข้าสอบ"",""english"":""examinee"",""tones"":[""falling"",""falling"",""low""],""romanization"":""phuu-khao-sop""},{""thai"":""พึง"",""english"":""should"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""phueng""},{""thai"":""นำบัตรประจำตัว"",""english"":""bring an ID card"",""tones"":[""mid"",""low"",""low"",""mid"",""mid""],""romanization"":""nam bat bpra-jam-dtua""},{""thai"":""มาด้วย"",""english"":""with them"",""tones"":[""mid"",""falling""],""romanization"":""maa duai""}]",hard
ผู้เช่าพึงชำระค่าเช่าตรงเวลา,phuu-chao phueng cham-ra khaa-chao dtrong wee-laa,Tenants should pay rent on time.,"[{""thai"":""ผู้เช่า"",""english"":""tenant"",""tones"":[""falling"",""falling""],""romanization"":""phuu-chao""},{""thai"":""พึง"",""english"":""should"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""phueng""},{""thai"":""ชำระค่าเช่า"",""english"":""pay rent"",""tones"":[""mid"",""high"",""high"",""falling""],""romanization"":""cham-ra khaa-chao""},{""thai"":""ตรงเวลา"",""english"":""on time"",""tones"":[""mid"",""mid"",""mid""],""romanization"":""dtrong wee-laa""}]",hard
ผู้จัดการพึงชี้แจงเป้าหมายให้ทีมเข้าใจ,phuu-jat-gaan phueng chii-jaeng bpao-maai hai thiim khao-jai,Managers should explain the goals clearly to the team.,"[{""thai"":""ผู้จัดการ"",""english"":""manager"",""tones"":[""falling"",""low"",""mid""],""romanization"":""phuu-jat-gaan""},{""thai"":""พึง"",""english"":""should"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""phueng""},{""thai"":""ชี้แจงเป้าหมาย"",""english"":""clarify the goals"",""tones"":[""high"",""falling"",""falling"",""high""],""romanization"":""chii-jaeng bpao-maai""},{""thai"":""ให้ทีมเข้าใจ"",""english"":""for the team to understand"",""tones"":[""falling"",""mid"",""falling"",""mid""],""romanization"":""hai thiim khao-jai""}]",hard
ผู้สมัครพึงตอบคำถามตามความจริง,phuu-sa-mak phueng dtop kham-thaam dtaam khwaam-jing,Applicants should answer questions truthfully.,"[{""thai"":""ผู้สมัคร"",""english"":""applicant"",""tones"":[""falling"",""low"",""low""],""romanization"":""phuu-sa-mak""},{""thai"":""พึง"",""english"":""should"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""phueng""},{""thai"":""ตอบคำถาม"",""english"":""answer questions"",""tones"":[""low"",""mid"",""rising""],""romanization"":""dtop kham-thaam""},{""thai"":""ตามความจริง"",""english"":""truthfully"",""tones"":[""mid"",""mid"",""mid""],""romanization"":""dtaam khwaam-jing""}]",hard
ผู้เรียนพึงทบทวนบทเรียนหลังเรียน,phuu-rian phueng thop-thuan bot-rian lang rian,Learners should review the lesson after class.,"[{""thai"":""ผู้เรียน"",""english"":""learner"",""tones"":[""falling"",""mid""],""romanization"":""phuu-rian""},{""thai"":""พึง"",""english"":""should"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""phueng""},{""thai"":""ทบทวนบทเรียน"",""english"":""review the lesson"",""tones"":[""high"",""mid"",""low"",""mid""],""romanization"":""thop-thuan bot-rian""},{""thai"":""หลังเรียน"",""english"":""after class"",""tones"":[""rising"",""mid""],""romanization"":""lang rian""}]",medium
ผู้ใช้งานพึงเปลี่ยนรหัสผ่านเป็นระยะ,phuu-chai-ngaan phueng bplian ra-hat-phaan bpen ra-ya,Users should change their passwords periodically.,"[{""thai"":""ผู้ใช้งาน"",""english"":""user"",""tones"":[""falling"",""high"",""mid""],""romanization"":""phuu-chai-ngaan""},{""thai"":""พึง"",""english"":""should"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""phueng""},{""thai"":""เปลี่ยนรหัสผ่าน"",""english"":""change the password"",""tones"":[""low"",""high"",""mid"",""falling""],""romanization"":""bplian ra-hat-phaan""},{""thai"":""เป็นระยะ"",""english"":""periodically"",""tones"":[""mid"",""high"",""mid""],""romanization"":""bpen ra-ya""}]",hard
ผู้ขอรับบริการพึงกรอกข้อมูลให้ครบ,phuu-khaw-rap baw-ri-gaan phueng grawk khaaw-muun hai khrop,Applicants for service should fill in all the information.,"[{""thai"":""ผู้ขอรับบริการ"",""english"":""service applicant"",""tones"":[""falling"",""rising"",""high"",""low"",""high"",""mid""],""romanization"":""phuu-khaw-rap baw-ri-gaan""},{""thai"":""พึง"",""english"":""should"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""phueng""},{""thai"":""กรอกข้อมูล"",""english"":""fill in information"",""tones"":[""low"",""falling"",""mid""],""romanization"":""grawk khaaw-muun""},{""thai"":""ให้ครบ"",""english"":""completely"",""tones"":[""falling"",""high""],""romanization"":""hai khrop""}]",hard
ผู้เข้าชมพึงรักษาความสะอาด,phuu-khao-chom phueng rak-saa khwaam-sa-aat,Visitors should keep the place clean.,"[{""thai"":""ผู้เข้าชม"",""english"":""visitor"",""tones"":[""falling"",""falling"",""mid""],""romanization"":""phuu-khao-chom""},{""thai"":""พึง"",""english"":""should"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""phueng""},{""thai"":""รักษาความสะอาด"",""english"":""keep clean"",""tones"":[""falling"",""rising"",""mid"",""low"",""low""],""romanization"":""rak-saa khwaam-sa-aat""}]",medium
ผู้เดินทางพึงเผื่อเวลาในชั่วโมงเร่งด่วน,phuu-doen-thaang phueng pheua wee-laa nai chua-mohng reng-duan,Travellers should allow extra time during rush hour.,"[{""thai"":""ผู้เดินทาง"",""english"":""traveller"",""tones"":[""falling"",""mid"",""mid""],""romanization"":""phuu-doen-thaang""},{""thai"":""พึง"",""english"":""should"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""phueng""},{""thai"":""เผื่อเวลา"",""english"":""allow extra time"",""tones"":[""falling"",""mid"",""mid""],""romanization"":""pheua wee-laa""},{""thai"":""ในชั่วโมงเร่งด่วน"",""english"":""during rush hour"",""tones"":[""mid"",""falling"",""mid"",""falling"",""falling""],""romanization"":""nai chua-mohng reng-duan""}]",hard
ผู้ขับขี่พึงหยุดเมื่อเห็นคนข้ามถนน,phuu-khap-khii phueng yut muea hen khon khaam tha-non,Drivers should stop when they see pedestrians crossing.,"[{""thai"":""ผู้ขับขี่"",""english"":""driver"",""tones"":[""falling"",""low"",""falling""],""romanization"":""phuu-khap-khii""},{""thai"":""พึง"",""english"":""should"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""phueng""},{""thai"":""หยุดเมื่อเห็น"",""english"":""stop when seeing"",""tones"":[""low"",""falling"",""rising""],""romanization"":""yut muea hen""},{""thai"":""คนข้ามถนน"",""english"":""pedestrians crossing"",""tones"":[""mid"",""falling"",""mid"",""rising""],""romanization"":""khon khaam tha-non""}]",hard
ผู้ขายพึงแสดงราคาให้ชัดเจน,phuu-khaai phueng sa-daeng raa-khaa hai chat-jen,Sellers should display prices clearly.,"[{""thai"":""ผู้ขาย"",""english"":""seller"",""tones"":[""falling"",""falling""],""romanization"":""phuu-khaai""},{""thai"":""พึง"",""english"":""should"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""phueng""},{""thai"":""แสดงราคา"",""english"":""display the price"",""tones"":[""low"",""mid"",""mid"",""high""],""romanization"":""sa-daeng raa-khaa""},{""thai"":""ให้ชัดเจน"",""english"":""clearly"",""tones"":[""falling"",""high"",""mid""],""romanization"":""hai chat-jen""}]",medium
ผู้รับผิดชอบพึงติดตามงานจนจบ,phuu-rap-phit-chop phueng dtit-dtaam ngaan jon jop,Those responsible should follow the work through to the end.,"[{""thai"":""ผู้รับผิดชอบ"",""english"":""person in charge"",""tones"":[""falling"",""high"",""low"",""falling""],""romanization"":""phuu-rap-phit-chop""},{""thai"":""พึง"",""english"":""should"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""phueng""},{""thai"":""ติดตามงาน"",""english"":""follow up on the work"",""tones"":[""low"",""mid"",""mid""],""romanization"":""dtit-dtaam ngaan""},{""thai"":""จนจบ"",""english"":""through to the end"",""tones"":[""mid"",""low""],""romanization"":""jon jop""}]",hard
สมาชิกพึงเคารพกติกาของกลุ่ม,sa-maa-chik phueng khao-rop ga-dtii-gaa khawng glum,Members should respect the group's rules.,"[{""thai"":""สมาชิก"",""english"":""member"",""tones"":[""low"",""mid"",""high""],""romanization"":""sa-maa-chik""},{""thai"":""พึง"",""english"":""should"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""phueng""},{""thai"":""เคารพกติกา"",""english"":""respect the rules"",""tones"":[""mid"",""high"",""low"",""mid"",""mid""],""romanization"":""khao-rop ga-dtii-gaa""},{""thai"":""ของกลุ่ม"",""english"":""of the group"",""tones"":[""rising"",""low""],""romanization"":""khawng glum""}]",medium
