thai,romanization,english,breakdown,difficulty
ลองปิดดู,lawng bpit duu,Try turning it off.,"[{""thai"":""ลอง"",""english"":""try"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""lawng""},{""thai"":""ปิด"",""english"":""turn off / close"",""tones"":[""low""],""tone"":""low"",""romanization"":""bpit""},{""thai"":""ดู"",""english"":""try it / see"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""duu""}]",easy
ลองนั่งดู,lawng nang duu,Try sitting down.,"[{""thai"":""ลอง"",""english"":""try"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""lawng""},{""thai"":""นั่ง"",""english"":""sit"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""nang""},{""thai"":""ดู"",""english"":""try it / see"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""duu""}]",easy
ลองเดินดู,lawng doen duu,Try walking.,"[{""thai"":""ลอง"",""english"":""try"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""lawng""},{""thai"":""เดิน"",""english"":""walk"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""doen""},{""thai"":""ดู"",""english"":""try it / see"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""duu""}]",easy
ลองพักดู,lawng phak duu,Try resting.,"[{""thai"":""ลอง"",""english"":""try"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""lawng""},{""thai"":""พัก"",""english"":""rest"",""tones"":[""high""],""tone"":""high"",""romanization"":""phak""},{""thai"":""ดู"",""english"":""try it / see"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""duu""}]",easy
ลองกินดูอีกคำ,lawng kin duu iik kham,Try another bite.,"[{""thai"":""ลอง"",""english"":""try"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""lawng""},{""thai"":""กิน"",""english"":""eat"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""kin""},{""thai"":""ดู"",""english"":""try it / see"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""duu""},{""thai"":""อีก"",""english"":""another"",""tones"":[""low""],""tone"":""low"",""romanization"":""iik""},{""thai"":""คำ"",""english"":""bite / word classifier"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""kham""}]",easy
ลองดื่มดูนิดหนึ่ง,lawng duuem duu nit-neung,Try drinking a little.,"[{""thai"":""ลอง"",""english"":""try"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""lawng""},{""thai"":""ดื่ม"",""english"":""drink"",""tones"":[""low""],""tone"":""low"",""romanization"":""duuem""},{""thai"":""ดู"",""english"":""try it / see"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""duu""},{""thai"":""นิดหนึ่ง"",""english"":""a little bit"",""tones"":[""high"",""low""],""romanization"":""nit-neung"",""displayThaiSegments"":[""นิด"",""หนึ่ง""]}]",easy
ลองเขียนดูอีกครั้ง,lawng khian duu iik khrang,Try writing it again.,"[{""thai"":""ลอง"",""english"":""try"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""lawng""},{""thai"":""เขียน"",""english"":""write"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""khian""},{""thai"":""ดู"",""english"":""try it / see"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""duu""},{""thai"":""อีกครั้ง"",""english"":""again"",""tones"":[""low"",""high""],""romanization"":""iik-khrang"",""displayThaiSegments"":[""อีก"",""ครั้ง""]}]",easy
ลองพูดดูช้าๆ,lawng phuut duu chaa chaa,Try saying it slowly.,"[{""thai"":""ลอง"",""english"":""try"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""lawng""},{""thai"":""พูด"",""english"":""say / speak"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""phuut""},{""thai"":""ดู"",""english"":""try it / see"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""duu""},{""thai"":""ช้าๆ"",""english"":""slowly"",""tones"":[""high"",""high""],""romanization"":""chaa chaa"",""displayThaiSegments"":[""ช้า"",""ๆ""]}]",easy
ลองทำดูเอง,lawng tham duu eeng,Try doing it yourself.,"[{""thai"":""ลอง"",""english"":""try"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""lawng""},{""thai"":""ทำ"",""english"":""do"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""tham""},{""thai"":""ดู"",""english"":""try it / see"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""duu""},{""thai"":""เอง"",""english"":""yourself"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""eeng""}]",easy
ลองเปลี่ยนดู,lawng plian duu,Try changing it.,"[{""thai"":""ลอง"",""english"":""try"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""lawng""},{""thai"":""เปลี่ยน"",""english"":""change"",""tones"":[""low""],""tone"":""low"",""romanization"":""plian""},{""thai"":""ดู"",""english"":""try it / see"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""duu""}]",easy
ลองคิดดู,lawng khit duu,Think about it.,"[{""thai"":""ลอง"",""english"":""try"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""lawng""},{""thai"":""คิด"",""english"":""think"",""tones"":[""high""],""tone"":""high"",""romanization"":""khit""},{""thai"":""ดู"",""english"":""try it / see"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""duu""}]",easy
ลองเลือกดู,lawng lueak duu,Try choosing one.,"[{""thai"":""ลอง"",""english"":""try"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""lawng""},{""thai"":""เลือก"",""english"":""choose"",""tones"":[""low""],""tone"":""low"",""romanization"":""lueak""},{""thai"":""ดู"",""english"":""try it / see"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""duu""}]",easy
ลองจับดู,lawng jap duu,Try touching it.,"[{""thai"":""ลอง"",""english"":""try"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""lawng""},{""thai"":""จับ"",""english"":""touch / hold"",""tones"":[""low""],""tone"":""low"",""romanization"":""jap""},{""thai"":""ดู"",""english"":""try it / see"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""duu""}]",easy
ลองอ่านประโยคนี้ดู,lawng aan pra-yok nii duu,Try reading this sentence.,"[{""thai"":""ลอง"",""english"":""try"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""lawng""},{""thai"":""อ่าน"",""english"":""read"",""tones"":[""low""],""tone"":""low"",""romanization"":""aan""},{""thai"":""ประโยค"",""english"":""sentence"",""tones"":[""low"",""high""],""romanization"":""pra-yok"",""displayThaiSegments"":[""ประ"",""โยค""]},{""thai"":""นี้"",""english"":""this"",""tones"":[""high""],""tone"":""high"",""romanization"":""nii""},{""thai"":""ดู"",""english"":""try it / see"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""duu""}]",easy
ลองเปิดประตูดู,lawng bpoet pra-tuu duu,Try opening the door.,"[{""thai"":""ลอง"",""english"":""try"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""lawng""},{""thai"":""เปิด"",""english"":""open"",""tones"":[""low""],""tone"":""low"",""romanization"":""bpoet""},{""thai"":""ประตู"",""english"":""door"",""tones"":[""low"",""mid""],""romanization"":""pra-tuu"",""displayThaiSegments"":[""ประ"",""ตู""]},{""thai"":""ดู"",""english"":""try it / see"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""duu""}]",easy
ลองฟังเพลงนี้ดู,lawng fang phleeng nii duu,Try listening to this song.,"[{""thai"":""ลอง"",""english"":""try"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""lawng""},{""thai"":""ฟัง"",""english"":""listen"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""fang""},{""thai"":""เพลง"",""english"":""song"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""phleeng""},{""thai"":""นี้"",""english"":""this"",""tones"":[""high""],""tone"":""high"",""romanization"":""nii""},{""thai"":""ดู"",""english"":""try it / see"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""duu""}]",easy
ลองใช้วิธีนี้ดู,lawng chai wi-thii nii duu,Try using this method.,"[{""thai"":""ลอง"",""english"":""try"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""lawng""},{""thai"":""ใช้"",""english"":""use"",""tones"":[""high""],""tone"":""high"",""romanization"":""chai""},{""thai"":""วิธี"",""english"":""method"",""tones"":[""high"",""falling""],""romanization"":""wi-thii"",""displayThaiSegments"":[""วิ"",""ธี""]},{""thai"":""นี้"",""english"":""this"",""tones"":[""high""],""tone"":""high"",""romanization"":""nii""},{""thai"":""ดู"",""english"":""try it / see"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""duu""}]",easy
