thai,romanization,english,breakdown,difficulty
ลูกค้าชอบบริการของร้านนี้โดยเฉพาะความเร็ว,luuk-khaa chop baw-ri-gaan khong raan nii dooi cha-phaw khwaam reo,"Customers like this shop's service, especially the speed.","[{""thai"":""ลูกค้าชอบบริการของร้านนี้"",""english"":""customers like this shop's service"",""tones"":[""falling"",""high"",""falling"",""low"",""high"",""mid"",""high"",""high""],""romanization"":""luuk-khaa chop baw-ri-gaan khong raan nii""},{""thai"":""โดยเฉพาะ"",""english"":""especially"",""tones"":[""mid"",""low"",""falling""],""grammar"":true,""romanization"":""dooi cha-phaw""},{""thai"":""ความเร็ว"",""english"":""the speed"",""tones"":[""rising"",""mid""],""romanization"":""khwaam reo""}]",medium
ฉันคิดถึงบ้านบ่อยโดยเฉพาะเวลาเหนื่อย,chan khit-thueng baan boi dooi cha-phaw wee-laa nueai,"I miss home often, especially when I'm tired.","[{""thai"":""ฉันคิดถึงบ้านบ่อย"",""english"":""I miss home often"",""tones"":[""rising"",""rising"",""rising"",""falling"",""low""],""romanization"":""chan khit-thueng baan boi""},{""thai"":""โดยเฉพาะ"",""english"":""especially"",""tones"":[""mid"",""low"",""falling""],""grammar"":true,""romanization"":""dooi cha-phaw""},{""thai"":""เวลาเหนื่อย"",""english"":""when I'm tired"",""tones"":[""mid"",""mid"",""falling""],""romanization"":""wee-laa nueai""}]",medium
โครงการนี้ช่วยหลายด้านโดยเฉพาะเรื่องเวลา,khroong-gaan nii chuai lai daan dooi cha-phaw rueang wee-laa,"This project helps in many ways, especially with time.","[{""thai"":""โครงการนี้ช่วยหลายด้าน"",""english"":""this project helps in many ways"",""tones"":[""mid"",""mid"",""high"",""falling"",""rising"",""falling""],""romanization"":""khroong-gaan nii chuai lai daan""},{""thai"":""โดยเฉพาะ"",""english"":""especially"",""tones"":[""mid"",""low"",""falling""],""grammar"":true,""romanization"":""dooi cha-phaw""},{""thai"":""เรื่องเวลา"",""english"":""with time"",""tones"":[""falling"",""mid"",""mid""],""romanization"":""rueang wee-laa""}]",medium
เขาเชื่อใจเพื่อนบางคนโดยเฉพาะคนที่ทำงานด้วยกันมานาน,khao chuea-jai phuean baang khon dooi cha-phaw khon thii tham-ngaan duai gan maa naan,"He trusts some friends, especially people he has worked with for a long time.","[{""thai"":""เขาเชื่อใจเพื่อนบางคน"",""english"":""he trusts some friends"",""tones"":[""rising"",""falling"",""mid"",""falling"",""mid""],""romanization"":""khao chuea-jai phuean baang khon""},{""thai"":""โดยเฉพาะ"",""english"":""especially"",""tones"":[""mid"",""low"",""falling""],""grammar"":true,""romanization"":""dooi cha-phaw""},{""thai"":""คนที่ทำงานด้วยกันมานาน"",""english"":""people he has worked with for a long time"",""tones"":[""mid"",""falling"",""mid"",""falling"",""mid"",""mid"",""mid""],""romanization"":""khon thii tham-ngaan duai gan maa naan""}]",hard
นักเรียนต้องอ่านหลายบทโดยเฉพาะบทที่ครูจะออกสอบ,nak-rian tong aan lai bot dooi cha-phaw bot thii khru ja ok sop,"Students have to read many chapters, especially the one the teacher will test.","[{""thai"":""นักเรียนต้องอ่านหลายบท"",""english"":""students have to read many chapters"",""tones"":[""high"",""mid"",""falling"",""low"",""rising"",""low""],""romanization"":""nak-rian tong aan lai bot""},{""thai"":""โดยเฉพาะ"",""english"":""especially"",""tones"":[""mid"",""low"",""falling""],""grammar"":true,""romanization"":""dooi cha-phaw""},{""thai"":""บทที่ครูจะออกสอบ"",""english"":""the one the teacher will test"",""tones"":[""low"",""falling"",""mid"",""low"",""low"",""low""],""romanization"":""bot thii khru ja ok sop""}]",hard
เราอยากลดต้นทุนโดยเฉพาะค่าขนส่ง,rao yaak lot dton-thun dooi cha-phaw khaa khon-song,"We want to cut costs, especially shipping costs.","[{""thai"":""เราอยากลดต้นทุน"",""english"":""we want to cut costs"",""tones"":[""mid"",""falling"",""high"",""mid"",""mid""],""romanization"":""rao yaak lot dton-thun""},{""thai"":""โดยเฉพาะ"",""english"":""especially"",""tones"":[""mid"",""low"",""falling""],""grammar"":true,""romanization"":""dooi cha-phaw""},{""thai"":""ค่าขนส่ง"",""english"":""shipping costs"",""tones"":[""falling"",""mid"",""low""],""romanization"":""khaa khon-song""}]",medium
ร้านนี้คึกคักมากโดยเฉพาะตอนเย็น,raan nii kheuk-khak maak dooi cha-phaw dtawn yen,"This place is very lively, especially in the evening.","[{""thai"":""ร้านนี้คึกคักมาก"",""english"":""this place is very lively"",""tones"":[""high"",""high"",""high"",""high"",""high""],""romanization"":""raan nii kheuk-khak maak""},{""thai"":""โดยเฉพาะ"",""english"":""especially"",""tones"":[""mid"",""low"",""falling""],""grammar"":true,""romanization"":""dooi cha-phaw""},{""thai"":""ตอนเย็น"",""english"":""in the evening"",""tones"":[""mid"",""mid""],""romanization"":""dtawn yen""}]",medium
ฉันระวังเรื่องคำพูดโดยเฉพาะเวลาคุยกับลูกค้า,chan ra-wang rueang kham-phuut dooi cha-phaw wee-laa khui gap luuk-khaa,"I'm careful with my words, especially when talking to customers.","[{""thai"":""ฉันระวังเรื่องคำพูด"",""english"":""I'm careful with my words"",""tones"":[""rising"",""mid"",""mid"",""falling"",""mid"",""falling""],""romanization"":""chan ra-wang rueang kham-phuut""},{""thai"":""โดยเฉพาะ"",""english"":""especially"",""tones"":[""mid"",""low"",""falling""],""grammar"":true,""romanization"":""dooi cha-phaw""},{""thai"":""เวลาคุยกับลูกค้า"",""english"":""when talking to customers"",""tones"":[""mid"",""mid"",""mid"",""low"",""falling"",""high""],""romanization"":""wee-laa khui gap luuk-khaa""}]",medium
เมนูนี้เผ็ดหลายอย่างโดยเฉพาะน้ำซอส,may-nuu nii phet lai yaang dooi cha-phaw naam sot,"This dish is spicy in several ways, especially the sauce.","[{""thai"":""เมนูนี้เผ็ดหลายอย่าง"",""english"":""this dish is spicy in several ways"",""tones"":[""mid"",""mid"",""high"",""low"",""rising"",""high""],""romanization"":""may-nuu nii phet lai yaang""},{""thai"":""โดยเฉพาะ"",""english"":""especially"",""tones"":[""mid"",""low"",""falling""],""grammar"":true,""romanization"":""dooi cha-phaw""},{""thai"":""น้ำซอส"",""english"":""the sauce"",""tones"":[""high"",""low""],""romanization"":""naam sot""}]",medium
ฉันประทับใจหลายอย่างโดยเฉพาะการต้อนรับ,chan bpra-thap-jai lai yaang dooi cha-phaw gaan dton-rap,"I was impressed by many things, especially the welcome.","[{""thai"":""ฉันประทับใจหลายอย่าง"",""english"":""I was impressed by many things"",""tones"":[""rising"",""high"",""mid"",""rising"",""high""],""romanization"":""chan bpra-thap-jai lai yaang""},{""thai"":""โดยเฉพาะ"",""english"":""especially"",""tones"":[""mid"",""low"",""falling""],""grammar"":true,""romanization"":""dooi cha-phaw""},{""thai"":""การต้อนรับ"",""english"":""the welcome"",""tones"":[""mid"",""falling"",""high""],""romanization"":""gaan dton-rap""}]",medium
เขาสนใจข่าวต่างประเทศโดยเฉพาะเรื่องเศรษฐกิจ,khao son-jai khao dtaang-bpra-thet dooi cha-phaw rueang set-tha-git,"He is interested in international news, especially economics.","[{""thai"":""เขาสนใจข่าวต่างประเทศ"",""english"":""he is interested in international news"",""tones"":[""rising"",""mid"",""mid"",""high"",""low"",""low"",""falling""],""romanization"":""khao son-jai khao dtaang-bpra-thet""},{""thai"":""โดยเฉพาะ"",""english"":""especially"",""tones"":[""mid"",""low"",""falling""],""grammar"":true,""romanization"":""dooi cha-phaw""},{""thai"":""เรื่องเศรษฐกิจ"",""english"":""economics"",""tones"":[""falling"",""low"",""mid"",""low""],""romanization"":""rueang set-tha-git""}]",medium
ห้องนี้เงียบดีโดยเฉพาะตอนเช้า,hong nii ngiap dii dooi cha-phaw dtawn chao,"This room is nicely quiet, especially in the morning.","[{""thai"":""ห้องนี้เงียบดี"",""english"":""this room is nicely quiet"",""tones"":[""falling"",""high"",""low"",""mid""],""romanization"":""hong nii ngiap dii""},{""thai"":""โดยเฉพาะ"",""english"":""especially"",""tones"":[""mid"",""low"",""falling""],""grammar"":true,""romanization"":""dooi cha-phaw""},{""thai"":""ตอนเช้า"",""english"":""in the morning"",""tones"":[""mid"",""falling""],""romanization"":""dtawn chao""}]",medium
เราต้องตรวจเอกสารให้ละเอียดโดยเฉพาะชื่อกับตัวเลข,rao tong truat eek-ga-saan hai la-iat dooi cha-phaw chue gap dtua-lek,"We have to check the documents carefully, especially the names and numbers.","[{""thai"":""เราต้องตรวจเอกสารให้ละเอียด"",""english"":""we have to check the documents carefully"",""tones"":[""mid"",""falling"",""low"",""rising"",""falling"",""high"",""low""],""romanization"":""rao tong truat eek-ga-saan hai la-iat""},{""thai"":""โดยเฉพาะ"",""english"":""especially"",""tones"":[""mid"",""low"",""falling""],""grammar"":true,""romanization"":""dooi cha-phaw""},{""thai"":""ชื่อกับตัวเลข"",""english"":""names and numbers"",""tones"":[""falling"",""low"",""mid"",""high""],""romanization"":""chue gap dtua-lek""}]",medium
หนังเรื่องนี้สนุกหลายช่วงโดยเฉพาะฉากจบ,nang rueang nii sa-nuk lai chuang dooi cha-phaw chaak jop,"This movie is enjoyable in many parts, especially the ending scene.","[{""thai"":""หนังเรื่องนี้สนุกหลายช่วง"",""english"":""this movie is enjoyable in many parts"",""tones"":[""rising"",""falling"",""high"",""low"",""high"",""rising"",""falling""],""romanization"":""nang rueang nii sa-nuk lai chuang""},{""thai"":""โดยเฉพาะ"",""english"":""especially"",""tones"":[""mid"",""low"",""falling""],""grammar"":true,""romanization"":""dooi cha-phaw""},{""thai"":""ฉากจบ"",""english"":""the ending scene"",""tones"":[""low"",""low""],""romanization"":""chaak jop""}]",medium
ฉันชอบอากาศที่นี่โดยเฉพาะหลังฝนตก,chan chop aa-kaat thii nii dooi cha-phaw lang fon dtok,"I like the weather here, especially after it rains.","[{""thai"":""ฉันชอบอากาศที่นี่"",""english"":""I like the weather here"",""tones"":[""rising"",""falling"",""mid"",""high"",""falling"",""falling""],""romanization"":""chan chop aa-kaat thii nii""},{""thai"":""โดยเฉพาะ"",""english"":""especially"",""tones"":[""mid"",""low"",""falling""],""grammar"":true,""romanization"":""dooi cha-phaw""},{""thai"":""หลังฝนตก"",""english"":""after it rains"",""tones"":[""rising"",""rising"",""low""],""romanization"":""lang fon dtok""}]",medium
บริษัทนี้แข็งแรงหลายด้านโดยเฉพาะทีมบริการ,baw-ri-sat nii khaeng-raeng lai daan dooi cha-phaw thiim baw-ri-gaan,"This company is strong in many areas, especially its service team.","[{""thai"":""บริษัทนี้แข็งแรงหลายด้าน"",""english"":""this company is strong in many areas"",""tones"":[""low"",""high"",""low"",""high"",""falling"",""mid"",""rising"",""falling""],""romanization"":""baw-ri-sat nii khaeng-raeng lai daan""},{""thai"":""โดยเฉพาะ"",""english"":""especially"",""tones"":[""mid"",""low"",""falling""],""grammar"":true,""romanization"":""dooi cha-phaw""},{""thai"":""ทีมบริการ"",""english"":""its service team"",""tones"":[""mid"",""low"",""high"",""mid""],""romanization"":""thiim baw-ri-gaan""}]",medium
