thai,romanization,english,breakdown,difficulty
ครูให้เขาเขียนช้าลง,khruu hai khao khian chaa long,The teacher had him write more slowly.,"[{""thai"":""ครู"",""english"":""the teacher"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""khruu""},{""thai"":""ให้"",""english"":""make / let / have"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""hai""},{""thai"":""เขา"",""english"":""him"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""khao""},{""thai"":""เขียนช้าลง"",""english"":""write more slowly"",""tones"":[""rising"",""high"",""mid""],""romanization"":""khian chaa long""}]",hard
หัวหน้าให้เราทำสรุปสั้นๆ,hua-naa hai rao tham sa-rup san-san,The manager had us make a short summary.,"[{""thai"":""หัวหน้า"",""english"":""the manager"",""tones"":[""rising"",""falling""],""romanization"":""hua-naa""},{""thai"":""ให้"",""english"":""make / let / have"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""hai""},{""thai"":""เรา"",""english"":""us"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""rao""},{""thai"":""ทำสรุปสั้นๆ"",""english"":""make a short summary"",""tones"":[""mid"",""low"",""high"",""high""],""romanization"":""tham sa-rup san-san""}]",hard
พ่อให้ช่างมาดูรถ,phaw hai chang maa duu rot,Dad had the mechanic come look at the car.,"[{""thai"":""พ่อ"",""english"":""Dad"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""phaw""},{""thai"":""ให้"",""english"":""make / let / have"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""hai""},{""thai"":""ช่าง"",""english"":""the mechanic"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""chang""},{""thai"":""มาดูรถ"",""english"":""come look at the car"",""tones"":[""mid"",""mid"",""high""],""romanization"":""maa duu rot""}]",hard
เธอให้เพื่อนช่วยถือของ,thoe hai phuean chuai theu khawng,She had her friend help carry the bags.,"[{""thai"":""เธอ"",""english"":""she"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""thoe""},{""thai"":""ให้"",""english"":""make / let / have"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""hai""},{""thai"":""เพื่อน"",""english"":""her friend"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""phuean""},{""thai"":""ช่วยถือของ"",""english"":""help carry the bags"",""tones"":[""falling"",""mid"",""rising""],""romanization"":""chuai theu khawng""}]",hard
บริษัทให้พนักงานใหม่อบรมเพิ่ม,baw-ri-sat hai pha-nak-ngaan mai op-rom pherme,The company had the new employee do extra training.,"[{""thai"":""บริษัท"",""english"":""the company"",""tones"":[""mid"",""mid"",""low""],""romanization"":""baw-ri-sat""},{""thai"":""ให้"",""english"":""make / let / have"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""hai""},{""thai"":""พนักงานใหม่"",""english"":""the new employee"",""tones"":[""high"",""high"",""mid"",""falling""],""romanization"":""pha-nak-ngaan mai""},{""thai"":""อบรมเพิ่ม"",""english"":""do extra training"",""tones"":[""low"",""mid"",""falling""],""romanization"":""op-rom pherme""}]",hard
ครูให้เด็กๆยืนเป็นแถว,khruu hai dek dek yeun bpen thaeo,The teacher had the children stand in a line.,"[{""thai"":""ครู"",""english"":""the teacher"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""khruu""},{""thai"":""ให้"",""english"":""make / let / have"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""hai""},{""thai"":""เด็กๆ"",""english"":""the children"",""tones"":[""low"",""low""],""romanization"":""dek dek""},{""thai"":""ยืนเป็นแถว"",""english"":""stand in a line"",""tones"":[""mid"",""mid"",""mid""],""romanization"":""yeun bpen thaeo""}]",hard
หัวหน้าให้ฝ่ายผลิตหยุดก่อน,hua-naa hai faai pha-lit yut gawn,The manager had the production team pause first.,"[{""thai"":""หัวหน้า"",""english"":""the manager"",""tones"":[""rising"",""falling""],""romanization"":""hua-naa""},{""thai"":""ให้"",""english"":""make / let / have"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""hai""},{""thai"":""ฝ่ายผลิต"",""english"":""the production team"",""tones"":[""falling"",""high"",""falling""],""romanization"":""faai pha-lit""},{""thai"":""หยุดก่อน"",""english"":""pause first"",""tones"":[""low"",""falling""],""romanization"":""yut gawn""}]",hard
ลูกค้าให้ทีมออกแบบปรับสีใหม่,luuk-khaa hai thiim awk-baep bprap sii mai,The client had the design team adjust the colors again.,"[{""thai"":""ลูกค้า"",""english"":""the client"",""tones"":[""falling"",""high""],""romanization"":""luuk-khaa""},{""thai"":""ให้"",""english"":""make / let / have"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""hai""},{""thai"":""ทีมออกแบบ"",""english"":""the design team"",""tones"":[""mid"",""low"",""low""],""romanization"":""thiim awk-baep""},{""thai"":""ปรับสีใหม่"",""english"":""adjust the colors again"",""tones"":[""low"",""rising"",""falling""],""romanization"":""bprap sii mai""}]",hard
เขาให้ผมอธิบายอีกที,khao hai phom a-thi-baai iik thii,He had me explain it again.,"[{""thai"":""เขา"",""english"":""he"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""khao""},{""thai"":""ให้"",""english"":""make / let / have"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""hai""},{""thai"":""ผม"",""english"":""me"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""phom""},{""thai"":""อธิบายอีกที"",""english"":""explain it again"",""tones"":[""low"",""high"",""mid"",""mid""],""romanization"":""a-thi-baai iik thii""}]",hard
แม่ให้ฉันกินยาก่อนนอน,mae hai chan gin yaa gawn nawn,Mom made me take medicine before bed.,"[{""thai"":""แม่"",""english"":""Mom"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""mae""},{""thai"":""ให้"",""english"":""make / let / have"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""hai""},{""thai"":""ฉัน"",""english"":""me"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""chan""},{""thai"":""กินยาก่อนนอน"",""english"":""take medicine before bed"",""tones"":[""mid"",""mid"",""falling"",""mid""],""romanization"":""gin yaa gawn nawn""}]",hard
พ่อให้เราโทรบอกญาติ,phaw hai rao thoo bok yaat,Dad had us call the relatives.,"[{""thai"":""พ่อ"",""english"":""Dad"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""phaw""},{""thai"":""ให้"",""english"":""make / let / have"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""hai""},{""thai"":""เรา"",""english"":""us"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""rao""},{""thai"":""โทรบอกญาติ"",""english"":""call and tell the relatives"",""tones"":[""mid"",""low"",""falling""],""romanization"":""thoo bok yaat""}]",hard
หัวหน้าให้ทุกคนปิดโทรศัพท์,hua-naa hai thuk-khon bpit thoo-ra-sap,The manager had everyone turn off their phones.,"[{""thai"":""หัวหน้า"",""english"":""the manager"",""tones"":[""rising"",""falling""],""romanization"":""hua-naa""},{""thai"":""ให้"",""english"":""make / let / have"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""hai""},{""thai"":""ทุกคน"",""english"":""everyone"",""tones"":[""high"",""mid""],""romanization"":""thuk-khon""},{""thai"":""ปิดโทรศัพท์"",""english"":""turn off their phones"",""tones"":[""low"",""mid"",""high"",""low""],""romanization"":""bpit thoo-ra-sap""}]",hard
ครูให้นักเรียนใหม่แนะนำตัวเอง,khruu hai nak-riian mai nae-nam dtua eng,The teacher had the new students introduce themselves.,"[{""thai"":""ครู"",""english"":""the teacher"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""khruu""},{""thai"":""ให้"",""english"":""make / let / have"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""hai""},{""thai"":""นักเรียนใหม่"",""english"":""the new students"",""tones"":[""high"",""mid"",""falling""],""romanization"":""nak-riian mai""},{""thai"":""แนะนำตัวเอง"",""english"":""introduce themselves"",""tones"":[""falling"",""mid"",""mid"",""mid""],""romanization"":""nae-nam dtua eng""}]",hard
ลูกค้าให้เราแก้เงื่อนไขนี้,luuk-khaa hai rao gae nguean-khai nii,The client had us revise this condition.,"[{""thai"":""ลูกค้า"",""english"":""the client"",""tones"":[""falling"",""high""],""romanization"":""luuk-khaa""},{""thai"":""ให้"",""english"":""make / let / have"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""hai""},{""thai"":""เรา"",""english"":""us"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""rao""},{""thai"":""แก้เงื่อนไขนี้"",""english"":""revise this condition"",""tones"":[""falling"",""mid"",""falling"",""high""],""romanization"":""gae nguean-khai nii""}]",hard
เขาให้ฉันกลับมาคุยพรุ่งนี้,khao hai chan glap maa khui phrung-nii,He had me come back to talk tomorrow.,"[{""thai"":""เขา"",""english"":""he"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""khao""},{""thai"":""ให้"",""english"":""make / let / have"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""hai""},{""thai"":""ฉัน"",""english"":""me"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""chan""},{""thai"":""กลับมาคุยพรุ่งนี้"",""english"":""come back to talk tomorrow"",""tones"":[""low"",""mid"",""mid"",""mid"",""high""],""romanization"":""glap maa khui phrung-nii""}]",hard
อาจารย์ให้นักศึกษาส่งงานก่อนเที่ยง,aa-jaan hai nak-seuk-saa song ngaan gawn thiang,The instructor had the students submit the work before noon.,"[{""thai"":""อาจารย์"",""english"":""the instructor"",""tones"":[""mid"",""mid""],""romanization"":""aa-jaan""},{""thai"":""ให้"",""english"":""make / let / have"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""hai""},{""thai"":""นักศึกษา"",""english"":""the students"",""tones"":[""high"",""low"",""rising""],""romanization"":""nak-seuk-saa""},{""thai"":""ส่งงานก่อนเที่ยง"",""english"":""submit the work before noon"",""tones"":[""rising"",""mid"",""falling"",""falling""],""romanization"":""song ngaan gawn thiang""}]",hard
