thai,romanization,english,breakdown,difficulty
งานยากขึ้นเรื่อยๆเมื่อใกล้เส้นตาย,ngaan yaak kheun rueai-rueai muea glai sen-dtaai,The work keeps getting harder as the deadline approaches.,"[{""thai"":""งานยากขึ้นเรื่อยๆ"",""english"":""the work keeps getting harder"",""tones"":[""mid"",""falling"",""falling"",""falling"",""falling""],""grammar"":true,""romanization"":""ngaan yaak kheun rueai-rueai""},{""thai"":""เมื่อใกล้เส้นตาย"",""english"":""as the deadline approaches"",""tones"":[""falling"",""low"",""falling"",""mid""],""romanization"":""muea glai sen-dtaai""}]",hard
บริษัทโตเรื่อยๆแม้ว่าตลาดจะชะลอ,baw-ri-sat dto rueai-rueai mae dta-laat ja cha-law,The company keeps growing even though the market is slowing.,"[{""thai"":""บริษัทโตเรื่อยๆ"",""english"":""the company keeps growing"",""tones"":[""mid"",""low"",""low"",""mid"",""falling"",""falling""],""grammar"":true,""romanization"":""baw-ri-sat dto rueai-rueai""},{""thai"":""แม้ว่าตลาดจะชะลอ"",""english"":""even though the market is slowing"",""tones"":[""high"",""low"",""low"",""low"",""high""],""romanization"":""mae dta-laat ja cha-law""}]",hard
เราปรับแผนไปเรื่อยๆตามข้อมูลใหม่,rao bprap phaen bpai rueai-rueai taam khaaw-muun mai,We kept adjusting the plan according to new information.,"[{""thai"":""เราปรับแผนไปเรื่อยๆ"",""english"":""we kept adjusting the plan"",""tones"":[""mid"",""low"",""rising"",""mid"",""falling"",""falling""],""grammar"":true,""romanization"":""rao bprap phaen bpai rueai-rueai""},{""thai"":""ตามข้อมูลใหม่"",""english"":""according to new information"",""tones"":[""mid"",""falling"",""rising"",""falling""],""romanization"":""taam khaaw-muun mai""}]",hard
ลูกค้าส่งคำถามมาเรื่อยๆทั้งบ่าย,tuuk-khaa song kham-thaam maa rueai-rueai thang baai,Customers kept sending questions all afternoon.,"[{""thai"":""ลูกค้าส่งคำถามมาเรื่อยๆ"",""english"":""customers kept sending questions"",""tones"":[""high"",""high"",""low"",""mid"",""rising"",""mid"",""falling"",""falling""],""grammar"":true,""romanization"":""tuuk-khaa song kham-thaam maa rueai-rueai""},{""thai"":""ทั้งบ่าย"",""english"":""all afternoon"",""tones"":[""high"",""low""],""romanization"":""thang baai""}]",hard
เขายิ้มเรื่อยๆเหมือนไม่มีอะไรเกิดขึ้น,khao yim rueai-rueai muean mai mii a-rai goet-kheun,He kept smiling as if nothing had happened.,"[{""thai"":""เขายิ้มเรื่อยๆ"",""english"":""he kept smiling"",""tones"":[""high"",""high"",""falling"",""falling""],""grammar"":true,""romanization"":""khao yim rueai-rueai""},{""thai"":""เหมือนไม่มีอะไรเกิดขึ้น"",""english"":""as if nothing had happened"",""tones"":[""mid"",""falling"",""mid"",""low"",""high"",""falling""],""romanization"":""muean mai mii a-rai goet-kheun""}]",hard
ถ้าเก็บทีละนิดเรื่อยๆ ก็พอได้,thaa gep thii la nit rueai-rueai gaaw phaaw dai,"If you keep saving little by little, it adds up.","[{""thai"":""ถ้าเก็บทีละนิดเรื่อยๆ"",""english"":""if you keep saving little by little"",""tones"":[""falling"",""low"",""falling"",""mid"",""falling"",""falling""],""grammar"":true,""romanization"":""thaa gep thii la nit rueai-rueai""},{""thai"":""ก็พอได้"",""english"":""it adds up"",""tones"":[""falling"",""mid"",""falling""],""romanization"":""gaaw phaaw dai""}]",hard
เขาทำงานต่อไปเรื่อยๆแม้ว่าทุกคนจะพักแล้ว,khao tham-ngaan dtaw bpai rueai-rueai mae thuk-khon ja phak laeo,He just kept working on even though everyone else had stopped.,"[{""thai"":""เขาทำงานต่อไปเรื่อยๆ"",""english"":""he just kept working on"",""tones"":[""high"",""mid"",""mid"",""low"",""mid"",""falling"",""falling""],""grammar"":true,""romanization"":""khao tham-ngaan dtaw bpai rueai-rueai""},{""thai"":""แม้ว่าทุกคนจะพักแล้ว"",""english"":""even though everyone had already stopped"",""tones"":[""falling"",""high"",""mid"",""low"",""high"",""falling""],""romanization"":""mae thuk-khon ja phak laeo""}]",hard
ยอดสั่งซื้อเพิ่มขึ้นเรื่อยๆหลังเปิดโปรโมชัน,yawt sang-sue phern rueai-rueai lang bpoet bpro-mo-shan,Orders keep increasing after the promotion launched.,"[{""thai"":""ยอดสั่งซื้อเพิ่มขึ้นเรื่อยๆ"",""english"":""orders keep increasing"",""tones"":[""falling"",""low"",""high"",""mid"",""falling"",""falling""],""grammar"":true,""romanization"":""yawt sang-sue phern rueai-rueai""},{""thai"":""หลังเปิดโปรโมชัน"",""english"":""after the promotion launched"",""tones"":[""falling"",""low"",""low"",""mid"",""mid""],""romanization"":""lang bpoet bpro-mo-shan""}]",hard
เธอซักถามเรื่อยๆจนได้คำตอบ,thoe sak-thaam rueai-rueai jon dai kham-dtaawp,She kept asking questions until she got an answer.,"[{""thai"":""เธอซักถามเรื่อยๆ"",""english"":""she kept asking questions"",""tones"":[""mid"",""low"",""falling"",""falling"",""falling""],""grammar"":true,""romanization"":""thoe sak-thaam rueai-rueai""},{""thai"":""จนได้คำตอบ"",""english"":""until she got an answer"",""tones"":[""mid"",""falling"",""mid"",""falling""],""romanization"":""jon dai kham-dtaawp""}]",hard
อากาศเย็นลงเรื่อยๆพอใกล้ค่ำ,aa-gaat yen long rueai-rueai phaw glai kham,The weather keeps getting cooler as evening approaches.,"[{""thai"":""อากาศเย็นลงเรื่อยๆ"",""english"":""the weather keeps getting cooler"",""tones"":[""mid"",""low"",""mid"",""falling"",""falling"",""falling""],""grammar"":true,""romanization"":""aa-gaat yen long rueai-rueai""},{""thai"":""พอใกล้ค่ำ"",""english"":""as evening approaches"",""tones"":[""mid"",""falling"",""falling""],""romanization"":""phaw glai kham""}]",hard
