thai,romanization,english,breakdown,difficulty
เขาพาแม่ลงมา,khao phaa mae long maa,He helped Mom come downstairs.,"[{""thai"":""เขา"",""english"":""he"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""khao""},{""thai"":""พา"",""english"":""take / lead"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""phaa""},{""thai"":""แม่"",""english"":""Mom"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""mae""},{""thai"":""ลงมา"",""english"":""come down / down"",""tones"":[""mid"",""mid""],""grammar"":true,""romanization"":""long maa""}]",easy
ฉันหยิบเสื้อออกมาจากกระเป๋า,chan yip suea ok maa jaak krapao,I took the shirt out of the bag.,"[{""thai"":""ฉัน"",""english"":""I"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""chan""},{""thai"":""หยิบ"",""english"":""pick up / take"",""tones"":[""low""],""tone"":""low"",""romanization"":""yip""},{""thai"":""เสื้อ"",""english"":""shirt"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""suea""},{""thai"":""ออกมา"",""english"":""come out / out"",""tones"":[""low"",""mid""],""grammar"":true,""romanization"":""ok maa""},{""thai"":""จาก"",""english"":""from"",""tones"":[""low""],""tone"":""low"",""romanization"":""jaak""},{""thai"":""กระเป๋า"",""english"":""bag"",""tones"":[""low"",""rising""],""romanization"":""krapao""}]",medium
พ่อขนโต๊ะเข้าไปในห้องประชุม,pho khon to khao pai nai hong prachum,Dad carried the table into the meeting room.,"[{""thai"":""พ่อ"",""english"":""Dad"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""pho""},{""thai"":""ขน"",""english"":""move / carry"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""khon""},{""thai"":""โต๊ะ"",""english"":""table"",""tones"":[""high""],""tone"":""high"",""romanization"":""to""},{""thai"":""เข้าไป"",""english"":""go in / into"",""tones"":[""falling"",""mid""],""grammar"":true,""romanization"":""khao pai""},{""thai"":""ใน"",""english"":""in / into"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""nai""},{""thai"":""ห้องประชุม"",""english"":""meeting room"",""tones"":[""falling"",""low"",""mid""],""romanization"":""hong prachum""}]",medium
เธอยกเก้าอี้ออกมาจากมุมนั้น,thoe yok kao ii ok maa jaak mum nan,She lifted the chair out from that corner.,"[{""thai"":""เธอ"",""english"":""she"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""thoe""},{""thai"":""ยก"",""english"":""lift"",""tones"":[""high""],""tone"":""high"",""romanization"":""yok""},{""thai"":""เก้าอี้"",""english"":""chair"",""tones"":[""falling"",""falling""],""romanization"":""kao ii""},{""thai"":""ออกมา"",""english"":""come out / out"",""tones"":[""low"",""mid""],""grammar"":true,""romanization"":""ok maa""},{""thai"":""จาก"",""english"":""from"",""tones"":[""low""],""tone"":""low"",""romanization"":""jaak""},{""thai"":""มุม"",""english"":""corner"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""mum""},{""thai"":""นั้น"",""english"":""that"",""tones"":[""high""],""tone"":""high"",""romanization"":""nan""}]",medium
เราเอากระเป๋าขึ้นไปบนรถไฟ,rao ao krapao khuen pai bon rot fai,We carried the bags up onto the train.,"[{""thai"":""เรา"",""english"":""we"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""rao""},{""thai"":""เอา"",""english"":""take / carry"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""ao""},{""thai"":""กระเป๋า"",""english"":""bags"",""tones"":[""low"",""rising""],""romanization"":""krapao""},{""thai"":""ขึ้นไป"",""english"":""go up / up"",""tones"":[""falling"",""mid""],""grammar"":true,""romanization"":""khuen pai""},{""thai"":""บน"",""english"":""on / onto"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""bon""},{""thai"":""รถไฟ"",""english"":""train"",""tones"":[""high"",""mid""],""romanization"":""rot fai""}]",medium
เขาเอาของลงมา,khao ao khong long maa,He brought the things down.,"[{""thai"":""เขา"",""english"":""he"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""khao""},{""thai"":""เอา"",""english"":""bring / take"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""ao""},{""thai"":""ของ"",""english"":""things"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""khong""},{""thai"":""ลงมา"",""english"":""come down / down"",""tones"":[""mid"",""mid""],""grammar"":true,""romanization"":""long maa""}]",easy
ฉันพาเพื่อนเข้าไปในร้านกาแฟ,chan phaa phuean khao pai nai raan gaafae,I took my friend into the cafe.,"[{""thai"":""ฉัน"",""english"":""I"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""chan""},{""thai"":""พา"",""english"":""take / lead"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""phaa""},{""thai"":""เพื่อน"",""english"":""friend"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""phuean""},{""thai"":""เข้าไป"",""english"":""go in / into"",""tones"":[""falling"",""mid""],""grammar"":true,""romanization"":""khao pai""},{""thai"":""ใน"",""english"":""in / into"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""nai""},{""thai"":""ร้านกาแฟ"",""english"":""cafe"",""tones"":[""high"",""mid"",""mid""],""romanization"":""raan gaafae""}]",medium
เขาเอากุญแจกลับมาที่รถ,khao ao gunjae glap maa thii rot,He brought the key back to the car.,"[{""thai"":""เขา"",""english"":""he"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""khao""},{""thai"":""เอา"",""english"":""bring / take"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""ao""},{""thai"":""กุญแจ"",""english"":""key"",""tones"":[""mid"",""mid""],""romanization"":""gunjae""},{""thai"":""กลับมา"",""english"":""come back / back"",""tones"":[""low"",""mid""],""grammar"":true,""romanization"":""glap maa""},{""thai"":""ที่"",""english"":""to"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""thii""},{""thai"":""รถ"",""english"":""car"",""tones"":[""high""],""tone"":""high"",""romanization"":""rot""}]",medium
เด็กปีนขึ้นไปบนเตียง,dek piin khuen pai bon tiiang,The child climbed up onto the bed.,"[{""thai"":""เด็ก"",""english"":""child"",""tones"":[""low""],""tone"":""low"",""romanization"":""dek""},{""thai"":""ปีน"",""english"":""climb"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""piin""},{""thai"":""ขึ้นไป"",""english"":""go up / up"",""tones"":[""falling"",""mid""],""grammar"":true,""romanization"":""khuen pai""},{""thai"":""บน"",""english"":""on / onto"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""bon""},{""thai"":""เตียง"",""english"":""bed"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""tiiang""}]",easy
แม่เดินลงมา,mae doen long maa,Mom walked down.,"[{""thai"":""แม่"",""english"":""Mom"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""mae""},{""thai"":""เดิน"",""english"":""walk"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""doen""},{""thai"":""ลงมา"",""english"":""come down / down"",""tones"":[""mid"",""mid""],""grammar"":true,""romanization"":""long maa""}]",easy
เขาเอากล่องออกมาจากใต้โต๊ะ,khao ao klong ok maa jaak dtai to,He took the box out from under the table.,"[{""thai"":""เขา"",""english"":""he"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""khao""},{""thai"":""เอา"",""english"":""take"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""ao""},{""thai"":""กล่อง"",""english"":""box"",""tones"":[""low""],""tone"":""low"",""romanization"":""klong""},{""thai"":""ออกมา"",""english"":""come out / out"",""tones"":[""low"",""mid""],""grammar"":true,""romanization"":""ok maa""},{""thai"":""จาก"",""english"":""from"",""tones"":[""low""],""tone"":""low"",""romanization"":""jaak""},{""thai"":""ใต้"",""english"":""under"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""dtai""},{""thai"":""โต๊ะ"",""english"":""table"",""tones"":[""high""],""tone"":""high"",""romanization"":""to""}]",medium
เราขนของเข้าไปในบ้านใหม่,rao khon khong khao pai nai baan mai,We carried the things into the new house.,"[{""thai"":""เรา"",""english"":""we"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""rao""},{""thai"":""ขน"",""english"":""move / carry"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""khon""},{""thai"":""ของ"",""english"":""things"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""khong""},{""thai"":""เข้าไป"",""english"":""go in / into"",""tones"":[""falling"",""mid""],""grammar"":true,""romanization"":""khao pai""},{""thai"":""ใน"",""english"":""in / into"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""nai""},{""thai"":""บ้าน"",""english"":""house"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""baan""},{""thai"":""ใหม่"",""english"":""new"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""mai""}]",medium
พ่อพาเด็กออกมาจากห้องเรียน,pho phaa dek ok maa jaak hong rian,Dad brought the child out of the classroom.,"[{""thai"":""พ่อ"",""english"":""Dad"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""pho""},{""thai"":""พา"",""english"":""take / lead"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""phaa""},{""thai"":""เด็ก"",""english"":""child"",""tones"":[""low""],""tone"":""low"",""romanization"":""dek""},{""thai"":""ออกมา"",""english"":""come out / out"",""tones"":[""low"",""mid""],""grammar"":true,""romanization"":""ok maa""},{""thai"":""จาก"",""english"":""from"",""tones"":[""low""],""tone"":""low"",""romanization"":""jaak""},{""thai"":""ห้องเรียน"",""english"":""classroom"",""tones"":[""falling"",""mid""],""romanization"":""hong rian""}]",medium
ฉันเอาหนังสือกลับมาที่โต๊ะ,chan ao nangsue glap maa thii to,I brought the book back to the table.,"[{""thai"":""ฉัน"",""english"":""I"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""chan""},{""thai"":""เอา"",""english"":""bring / take"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""ao""},{""thai"":""หนังสือ"",""english"":""book"",""tones"":[""rising"",""rising""],""romanization"":""nangsue""},{""thai"":""กลับมา"",""english"":""come back / back"",""tones"":[""low"",""mid""],""grammar"":true,""romanization"":""glap maa""},{""thai"":""ที่"",""english"":""to"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""thii""},{""thai"":""โต๊ะ"",""english"":""table"",""tones"":[""high""],""tone"":""high"",""romanization"":""to""}]",medium
เขาขับรถเข้าไปในโรงรถ,khao khap rot khao pai nai rong rot,He drove the car into the garage.,"[{""thai"":""เขา"",""english"":""he"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""khao""},{""thai"":""ขับ"",""english"":""drive"",""tones"":[""high""],""tone"":""high"",""romanization"":""khap""},{""thai"":""รถ"",""english"":""car"",""tones"":[""high""],""tone"":""high"",""romanization"":""rot""},{""thai"":""เข้าไป"",""english"":""go in / into"",""tones"":[""falling"",""mid""],""grammar"":true,""romanization"":""khao pai""},{""thai"":""ใน"",""english"":""in / into"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""nai""},{""thai"":""โรงรถ"",""english"":""garage"",""tones"":[""mid"",""high""],""romanization"":""rong rot""}]",medium
เราเดินออกมาจากตึก,rao doen ok maa jaak tuek,We walked out of the building.,"[{""thai"":""เรา"",""english"":""we"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""rao""},{""thai"":""เดิน"",""english"":""walk"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""doen""},{""thai"":""ออกมา"",""english"":""come out / out"",""tones"":[""low"",""mid""],""grammar"":true,""romanization"":""ok maa""},{""thai"":""จาก"",""english"":""from"",""tones"":[""low""],""tone"":""low"",""romanization"":""jaak""},{""thai"":""ตึก"",""english"":""building"",""tones"":[""low""],""tone"":""low"",""romanization"":""tuek""}]",easy
