thai,romanization,english,breakdown,difficulty
ลองอันนี้,lawng an-níi,Try this one.,"[{""thai"":""ลอง"",""english"":""try"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""lawng""},{""thai"":""อัน"",""english"":""one / thing"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""an""},{""thai"":""นี้"",""english"":""this"",""tones"":[""high""],""tone"":""high"",""romanization"":""níi""}]",easy
ลองอ่านออกเสียงดู,lawng àan àawk-sǐang duu,Try reading it out loud.,"[{""thai"":""ลอง"",""english"":""try"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""lawng""},{""thai"":""อ่าน"",""english"":""read"",""tones"":[""low""],""tone"":""low"",""romanization"":""àan""},{""thai"":""ออกเสียง"",""english"":""out loud / pronounce"",""tones"":[""low"",""rising""],""romanization"":""àawk-sǐang""},{""thai"":""ดู"",""english"":""(softening particle)"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""duu""}]",easy
ไปกินข้าวกันเถอะ,bpai kin-khâao gan thə̀,Let's go eat.,"[{""thai"":""ไป"",""english"":""go"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""bpai""},{""thai"":""กินข้าว"",""english"":""eat"",""tones"":[""mid"",""falling""],""romanization"":""kin-khâao""},{""thai"":""กัน"",""english"":""together"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""gan""},{""thai"":""เถอะ"",""english"":""let's"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""thə̀""}]",easy
ไปดูหนังกันเถอะ,bpai duu nǎng gan thə̀,Let's go watch a movie.,"[{""thai"":""ไป"",""english"":""go"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""bpai""},{""thai"":""ดู"",""english"":""watch"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""duu""},{""thai"":""หนัง"",""english"":""movie"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""nǎng""},{""thai"":""กัน"",""english"":""together"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""gan""},{""thai"":""เถอะ"",""english"":""let's"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""thə̀""}]",easy
ไปนั่งข้างในกันเถอะ,bpai nâng khâang-nai gan thə̀,Let's sit inside.,"[{""thai"":""ไป"",""english"":""go"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""bpai""},{""thai"":""นั่ง"",""english"":""sit"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""nâng""},{""thai"":""ข้างใน"",""english"":""inside"",""tones"":[""falling"",""mid""],""romanization"":""khâang-nai""},{""thai"":""กัน"",""english"":""together"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""gan""},{""thai"":""เถอะ"",""english"":""let's"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""thə̀""}]",easy
กลับบ้านกันเถอะ,glàp bâan gan thə̀,Let's go home.,"[{""thai"":""กลับบ้าน"",""english"":""go home"",""tones"":[""low"",""falling""],""romanization"":""glàp-bâan""},{""thai"":""กัน"",""english"":""together"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""gan""},{""thai"":""เถอะ"",""english"":""let's"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""thə̀""}]",easy
ไปกันเลย,bpai gan loei,Let's go now.,"[{""thai"":""ไป"",""english"":""go"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""bpai""},{""thai"":""กัน"",""english"":""together"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""gan""},{""thai"":""เลย"",""english"":""right away / now"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""loei""}]",easy
เข้ามาก่อน,khâo maa gàwn,Come in first.,"[{""thai"":""เข้ามา"",""english"":""come in"",""tones"":[""falling"",""mid""],""romanization"":""khâo-maa""},{""thai"":""ก่อน"",""english"":""first"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""gàwn""}]",easy
ดื่มน้ำก่อน,dùuem náam gàwn,Drink some water first.,"[{""thai"":""ดื่ม"",""english"":""drink"",""tones"":[""low""],""tone"":""low"",""romanization"":""dùuem""},{""thai"":""น้ำ"",""english"":""water"",""tones"":[""high""],""tone"":""high"",""romanization"":""náam""},{""thai"":""ก่อน"",""english"":""first"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""gàwn""}]",easy
เก็บจานหน่อย,gèp jaan nòi,Please clear the plates.,"[{""thai"":""เก็บ"",""english"":""clear away"",""tones"":[""low""],""tone"":""low"",""romanization"":""gèp""},{""thai"":""จาน"",""english"":""plates"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""jaan""},{""thai"":""หน่อย"",""english"":""please / a bit"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""nòi""}]",easy
วางไว้ที่นี่,waang wái thîi-nîi,Put it here.,"[{""thai"":""วาง"",""english"":""put"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""waang""},{""thai"":""ไว้"",""english"":""leave / put"",""tones"":[""high""],""tone"":""high"",""grammar"":true,""romanization"":""wái""},{""thai"":""ที่นี่"",""english"":""here"",""tones"":[""falling"",""falling""],""romanization"":""thîi-nîi""}]",easy
ลองฟังอีกครั้ง,lawng fang ìik khráng,Try listening again.,"[{""thai"":""ลอง"",""english"":""try"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""lawng""},{""thai"":""ฟัง"",""english"":""listen"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""fang""},{""thai"":""อีก"",""english"":""again"",""tones"":[""low""],""tone"":""low"",""romanization"":""ìik""},{""thai"":""ครั้ง"",""english"":""time"",""tones"":[""high""],""tone"":""high"",""romanization"":""khráng""}]",easy
นั่งรถไฟฟ้ากันเถอะ,nâng rót-fai-fáa gan thə̀,Let's take the BTS.,"[{""thai"":""นั่ง"",""english"":""take / ride"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""nâng""},{""thai"":""รถไฟฟ้า"",""english"":""BTS / skytrain"",""tones"":[""high"",""mid"",""high""],""romanization"":""rót-fai-fáa""},{""thai"":""กัน"",""english"":""together"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""gan""},{""thai"":""เถอะ"",""english"":""let's"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""thə̀""}]",easy
ไปกินข้าวกันเถอะ,bpai gin khâao gan thòe,Let's go eat together.,"[{""thai"":""ไป"",""english"":""go"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""bpai""},{""thai"":""กิน"",""english"":""eat"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""gin""},{""thai"":""ข้าว"",""english"":""rice/food"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""khâao""},{""thai"":""กัน"",""english"":""together"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""gan""},{""thai"":""เถอะ"",""english"":""(suggestion particle)"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""thòe""}]",easy
พักผ่อนกันเถอะ,phák-phòn gan thòe,Let's take a rest.,"[{""thai"":""พักผ่อน"",""english"":""rest"",""tones"":[""high"",""low""],""romanization"":""phák-phòn""},{""thai"":""กัน"",""english"":""together"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""gan""},{""thai"":""เถอะ"",""english"":""(suggestion particle)"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""thòe""}]",easy
เตรียมเอกสารเลย,dtriam èekasǎan loei,Prepare the documents right away.,"[{""thai"":""เตรียม"",""english"":""prepare"",""romanization"":""dtriam""},{""thai"":""เอกสาร"",""english"":""documents"",""romanization"":""èekasǎan""},{""thai"":""เลย"",""english"":""right away"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""loei""}]",medium
ไปเดินเล่นกัน,bpai deun lên gan,Let's go for a walk.,"[{""thai"":""ไป"",""english"":""go"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""bpai""},{""thai"":""เดินเล่น"",""english"":""walk"",""romanization"":""deun lên""},{""thai"":""กัน"",""english"":""together"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""gan""}]",easy
ช่วยทำกับข้าวเถอะ,chûay tham gàp khâao thòe,Please help cook.,"[{""thai"":""ช่วย"",""english"":""help"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""chûay""},{""thai"":""ทำ"",""english"":""make/cook"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""tham""},{""thai"":""กับข้าว"",""english"":""food"",""tones"":[""low"",""falling""],""romanization"":""gàp khâao""},{""thai"":""เถอะ"",""english"":""(suggestion particle)"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""thòe""}]",medium
ไปซื้อของกันเถอะ,bpai súe khǒng gan thòe,Let's go shopping.,"[{""thai"":""ไป"",""english"":""go"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""bpai""},{""thai"":""ซื้อ"",""english"":""buy"",""tones"":[""high""],""tone"":""high"",""romanization"":""súe""},{""thai"":""ของ"",""english"":""things"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""khǒng""},{""thai"":""กัน"",""english"":""together"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""gan""},{""thai"":""เถอะ"",""english"":""(suggestion particle)"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""thòe""}]",easy
นั่งรถไฟฟ้ากันเถอะ,nâng rót fai fáa gan thòe,Let's take the skytrain.,"[{""thai"":""นั่ง"",""english"":""sit/ride"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""nâng""},{""thai"":""รถไฟฟ้า"",""english"":""skytrain"",""romanization"":""rót fai fáa""},{""thai"":""กัน"",""english"":""together"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""gan""},{""thai"":""เถอะ"",""english"":""(suggestion particle)"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""thòe""}]",medium
อ่านหนังสือเถอะ,àan nǎngsǔe thòe,Please read the book.,"[{""thai"":""อ่าน"",""english"":""read"",""tones"":[""low""],""tone"":""low"",""romanization"":""àan""},{""thai"":""หนังสือ"",""english"":""book"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""nǎngsǔe""},{""thai"":""เถอะ"",""english"":""(suggestion particle)"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""thòe""}]",easy
เปิดไฟเลย,bpèrt fai loei,Turn on the light right away.,"[{""thai"":""เปิด"",""english"":""turn on"",""tones"":[""low""],""tone"":""low"",""romanization"":""bpèrt""},{""thai"":""ไฟ"",""english"":""light"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""fai""},{""thai"":""เลย"",""english"":""right away"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""loei""}]",easy
ไปสนามบินกันไหม,bpai sanǎam bin gan mái,Shall we go to the airport?,"[{""thai"":""ไป"",""english"":""go"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""bpai""},{""thai"":""สนามบิน"",""english"":""airport"",""romanization"":""sanǎam bin""},{""thai"":""กัน"",""english"":""together"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""gan""},{""thai"":""ไหม"",""english"":""yes/no question particle"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""mái""}]",medium
กินผลไม้กันเถอะ,gin phǒn-lá-mái gan thòe,Let's eat some fruit.,"[{""thai"":""กิน"",""english"":""eat"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""gin""},{""thai"":""ผลไม้"",""english"":""fruit"",""tones"":[""rising"",""high"",""high""],""romanization"":""phǒn-lá-mái""},{""thai"":""กัน"",""english"":""together"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""gan""},{""thai"":""เถอะ"",""english"":""(suggestion particle)"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""thòe""}]",easy
เดินเล่นชายหาดกันไหม,deun lên chaai hàat gan mái,Shall we walk on the beach?,"[{""thai"":""เดินเล่น"",""english"":""walk"",""romanization"":""deun lên""},{""thai"":""ชายหาด"",""english"":""beach"",""romanization"":""chaai hàat""},{""thai"":""กัน"",""english"":""together"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""gan""},{""thai"":""ไหม"",""english"":""yes/no question particle"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""mái""}]",medium
ทานข้าวเย็นกันเถอะ,thaan khâao yen gan thòe,Let's have dinner together.,"[{""thai"":""ทาน"",""english"":""eat"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""thaan""},{""thai"":""ข้าวเย็น"",""english"":""dinner"",""romanization"":""khâao yen""},{""thai"":""กัน"",""english"":""together"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""gan""},{""thai"":""เถอะ"",""english"":""(suggestion particle)"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""thòe""}]",easy
ลองทำกันเถอะ,lawng tham gan thòe,Let's try it.,"[{""thai"":""ลอง"",""english"":""try"",""romanization"":""lawng""},{""thai"":""ทำ"",""english"":""do"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""tham""},{""thai"":""กัน"",""english"":""together"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""gan""},{""thai"":""เถอะ"",""english"":""(suggestion particle)"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""thòe""}]",easy
เปิดประตูเลย,bpèrt prà-tu loei,Open the door right away.,"[{""thai"":""เปิด"",""english"":""open"",""tones"":[""low""],""tone"":""low"",""romanization"":""bpèrt""},{""thai"":""ประตู"",""english"":""door"",""romanization"":""prà-tu""},{""thai"":""เลย"",""english"":""right away"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""loei""}]",easy
ซื้อกาแฟให้ฉันเถอะ,súe gaa-faae hâi chǎn thòe,Please buy me a coffee.,"[{""thai"":""ซื้อ"",""english"":""buy"",""tones"":[""high""],""tone"":""high"",""romanization"":""súe""},{""thai"":""กาแฟ"",""english"":""coffee"",""romanization"":""gaa-faae""},{""thai"":""ให้"",""english"":""for"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""hâi""},{""thai"":""ฉัน"",""english"":""me"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""chǎn""},{""thai"":""เถอะ"",""english"":""(suggestion particle)"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""thòe""}]",medium
ไปบ้านคุณกันเถอะ,bpai bâan khun gan thòe,Let's go to your house.,"[{""thai"":""ไป"",""english"":""go"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""bpai""},{""thai"":""บ้าน"",""english"":""house"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""bâan""},{""thai"":""คุณ"",""english"":""you"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""khun""},{""thai"":""กัน"",""english"":""together"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""gan""},{""thai"":""เถอะ"",""english"":""(suggestion particle)"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""thòe""}]",easy
ลองทำอาหารใหม่กันเถอะ,lawng tham aa-hǎan mài gan thòe,Let's try cooking a new dish.,"[{""thai"":""ลอง"",""english"":""try"",""romanization"":""lawng""},{""thai"":""ทำ"",""english"":""make/cook"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""tham""},{""thai"":""อาหารใหม่"",""english"":""new dish"",""romanization"":""aa-hǎan mài""},{""thai"":""กัน"",""english"":""together"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""gan""},{""thai"":""เถอะ"",""english"":""(suggestion particle)"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""thòe""}]",hard
รีบกลับบ้านเลย,rîip glàp bâan loei,Hurry back home.,"[{""thai"":""รีบ"",""english"":""hurry"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""rîip""},{""thai"":""กลับ"",""english"":""return"",""tones"":[""low""],""tone"":""low"",""romanization"":""glàp""},{""thai"":""บ้าน"",""english"":""home"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""bâan""},{""thai"":""เลย"",""english"":""right away"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""loei""}]",medium
ไปดูหนังกันเถอะ,bpai duu nǎng gan thòe,Let's go watch a movie.,"[{""thai"":""ไป"",""english"":""go"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""bpai""},{""thai"":""ดู"",""english"":""watch"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""duu""},{""thai"":""หนัง"",""english"":""movie"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""nǎng""},{""thai"":""กัน"",""english"":""together"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""gan""},{""thai"":""เถอะ"",""english"":""(suggestion particle)"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""thòe""}]",easy
ช่วยส่งอีเมลเลย,chûay sòng ii-mael loei,Please send the email right away.,"[{""thai"":""ช่วย"",""english"":""help"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""chûay""},{""thai"":""ส่ง"",""english"":""send"",""tones"":[""low""],""tone"":""low"",""romanization"":""sòng""},{""thai"":""อีเมล"",""english"":""email"",""romanization"":""ii-mael""},{""thai"":""เลย"",""english"":""right away"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""loei""}]",medium
ดื่มน้ำกันไหม,duem náam gan mái,Shall we drink water?,"[{""thai"":""ดื่ม"",""english"":""drink"",""tones"":[""low""],""tone"":""low"",""romanization"":""duem""},{""thai"":""น้ำ"",""english"":""water"",""tones"":[""high""],""tone"":""high"",""romanization"":""náam""},{""thai"":""กัน"",""english"":""together"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""gan""},{""thai"":""ไหม"",""english"":""yes/no question particle"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""mái""}]",easy
ปิดหน้าต่างเลย,bpìt nâa dtàang loei,Close the window right away.,"[{""thai"":""ปิด"",""english"":""close"",""tones"":[""low""],""tone"":""low"",""romanization"":""bpìt""},{""thai"":""หน้าต่าง"",""english"":""window"",""tones"":[""falling"",""low""],""romanization"":""nâa dtàang""},{""thai"":""เลย"",""english"":""right away"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""loei""}]",medium
ฟังเพลงกันเถอะ,fang phleeng gan thòe,Let's listen to music.,"[{""thai"":""ฟัง"",""english"":""listen"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""fang""},{""thai"":""เพลง"",""english"":""music"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""phleeng""},{""thai"":""กัน"",""english"":""together"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""gan""},{""thai"":""เถอะ"",""english"":""(suggestion particle)"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""thòe""}]",easy
นัดเจอกันที่ร้านกาแฟ,nát joe gan thîi ráan gaa-faae,Let's meet at the coffee shop.,"[{""thai"":""นัด"",""english"":""arrange"",""tones"":[""high""],""tone"":""high"",""romanization"":""nát""},{""thai"":""เจอ"",""english"":""meet"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""joe""},{""thai"":""กัน"",""english"":""together"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""gan""},{""thai"":""ที่"",""english"":""at"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""thîi""},{""thai"":""ร้านกาแฟ"",""english"":""coffee shop"",""romanization"":""ráan gaa-faae""}]",hard
