thai,romanization,english,breakdown,difficulty
เขาแต่งตัวเรียบง่ายทีเดียว,khao dtaeng-dtua riiap-ngaai thii-diao,He dresses quite simply.,"[{""thai"":""เขา"",""english"":""he"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""khao""},{""thai"":""แต่งตัวเรียบง่ายทีเดียว"",""english"":""dresses quite simply"",""tones"":[""falling"",""mid"",""falling"",""falling"",""mid"",""mid""],""grammar"":true,""romanization"":""dtaeng-dtua riiap-ngaai thii-diao""}]",medium
เสียงของเธอดังทีเดียว,siang khong thoe dang thii-diao,Her voice is rather loud.,"[{""thai"":""เสียงของเธอ"",""english"":""her voice"",""tones"":[""rising"",""rising"",""mid""],""romanization"":""siang khong thoe""},{""thai"":""ดังทีเดียว"",""english"":""is rather loud"",""tones"":[""mid"",""mid"",""mid""],""grammar"":true,""romanization"":""dang thii-diao""}]",medium
อากาศตอนเช้าเย็นทีเดียว,aa-kaat dtawn chao yen thii-diao,The weather in the morning is quite cool.,"[{""thai"":""อากาศตอนเช้า"",""english"":""the weather in the morning"",""tones"":[""mid"",""high"",""mid"",""falling""],""romanization"":""aa-kaat dtawn chao""},{""thai"":""เย็นทีเดียว"",""english"":""is quite cool"",""tones"":[""mid"",""mid"",""mid""],""grammar"":true,""romanization"":""yen thii-diao""}]",medium
ตลาดแถวนี้คึกคักทีเดียว,dta-laat thaeo nii kheuk-khak thii-diao,The market around here is quite lively.,"[{""thai"":""ตลาดแถวนี้"",""english"":""the market around here"",""tones"":[""low"",""low"",""mid"",""high""],""romanization"":""dta-laat thaeo nii""},{""thai"":""คึกคักทีเดียว"",""english"":""is quite lively"",""tones"":[""high"",""high"",""mid"",""mid""],""grammar"":true,""romanization"":""kheuk-khak thii-diao""}]",medium
คำอธิบายนี้ชัดทีเดียว,kham a-thi-baai nii chat thii-diao,This explanation is quite clear.,"[{""thai"":""คำอธิบายนี้"",""english"":""this explanation"",""tones"":[""mid"",""low"",""high"",""mid"",""high""],""romanization"":""kham a-thi-baai nii""},{""thai"":""ชัดทีเดียว"",""english"":""is quite clear"",""tones"":[""low"",""mid"",""mid""],""grammar"":true,""romanization"":""chat thii-diao""}]",medium
รถไฟวันนี้ตรงเวลาทีเดียว,rot-fai wan nii dtrong wee-laa thii-diao,Today's train is quite punctual.,"[{""thai"":""รถไฟวันนี้"",""english"":""today's train"",""tones"":[""high"",""mid"",""mid"",""high""],""romanization"":""rot-fai wan nii""},{""thai"":""ตรงเวลาทีเดียว"",""english"":""is quite punctual"",""tones"":[""mid"",""mid"",""mid"",""mid""],""grammar"":true,""romanization"":""dtrong wee-laa thii-diao""}]",medium
เขาทำงานละเอียดทีเดียว,khao tham-ngaan la-iat thii-diao,He works rather carefully.,"[{""thai"":""เขา"",""english"":""he"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""khao""},{""thai"":""ทำงานละเอียดทีเดียว"",""english"":""works rather carefully"",""tones"":[""mid"",""mid"",""low"",""low"",""mid"",""mid""],""grammar"":true,""romanization"":""tham-ngaan la-iat thii-diao""}]",medium
สำนักงานนี้เป็นระเบียบทีเดียว,samnak-ngaan nii bpen ra-biiap thii-diao,This office is quite orderly.,"[{""thai"":""สำนักงานนี้"",""english"":""this office"",""tones"":[""low"",""mid"",""mid"",""high""],""romanization"":""samnak-ngaan nii""},{""thai"":""เป็นระเบียบทีเดียว"",""english"":""is quite orderly"",""tones"":[""mid"",""mid"",""low"",""mid"",""mid""],""grammar"":true,""romanization"":""bpen ra-biiap thii-diao""}]",medium
คำถามนี้ตอบยากทีเดียว,kham-thaam nii dtop yaak thii-diao,This question is rather hard to answer.,"[{""thai"":""คำถามนี้"",""english"":""this question"",""tones"":[""mid"",""rising"",""high""],""romanization"":""kham-thaam nii""},{""thai"":""ตอบยากทีเดียว"",""english"":""is rather hard to answer"",""tones"":[""low"",""falling"",""mid"",""mid""],""grammar"":true,""romanization"":""dtop yaak thii-diao""}]",medium
รุ่นใหม่นี้เบาทีเดียว,run mai nii bao thii-diao,This new model is quite light.,"[{""thai"":""รุ่นใหม่นี้"",""english"":""this new model"",""tones"":[""falling"",""falling"",""high""],""romanization"":""run mai nii""},{""thai"":""เบาทีเดียว"",""english"":""is quite light"",""tones"":[""mid"",""mid"",""mid""],""grammar"":true,""romanization"":""bao thii-diao""}]",medium
