thai,romanization,english,breakdown,difficulty
พ่อซ่อมรถด้วยตัวเอง,phô sôm rót dûai tua-eng,Dad fixed the car by himself.,"[{""thai"":""พ่อ"",""english"":""Dad"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""phô""},{""thai"":""ซ่อม"",""english"":""fix"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""sôm""},{""thai"":""รถ"",""english"":""car"",""tones"":[""high""],""tone"":""high"",""romanization"":""rót""},{""thai"":""ด้วยตัวเอง"",""english"":""by himself"",""grammar"":true,""romanization"":""dûai tua-eng""}]",medium
เขาปลูกต้นไม้ด้วยตัวเอง,khǎo plùuk tôn-máai dûai tua-eng,He planted the trees by himself.,"[{""thai"":""เขา"",""english"":""he"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""khǎo""},{""thai"":""ปลูก"",""english"":""plant"",""tones"":[""low""],""tone"":""low"",""romanization"":""plùuk""},{""thai"":""ต้นไม้"",""english"":""trees"",""tones"":[""falling"",""high""],""romanization"":""tôn-máai""},{""thai"":""ด้วยตัวเอง"",""english"":""by himself"",""grammar"":true,""romanization"":""dûai tua-eng""}]",medium
เราต้องทำงานนี้ด้วยตัวเอง,rao tâwng thammaan níi dûai tua-eng,We have to do this work by ourselves.,"[{""thai"":""เรา"",""english"":""we"",""romanization"":""rao""},{""thai"":""ต้อง"",""english"":""have to"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""tâwng""},{""thai"":""ทำงานนี้"",""english"":""do this work"",""romanization"":""thammaan níi""},{""thai"":""ด้วยตัวเอง"",""english"":""by ourselves"",""grammar"":true,""romanization"":""dûai tua-eng""}]",hard
คุณควรแก้ปัญหาเอง,khun khuan gaae panhǎa eng,You should solve the problem by yourself.,"[{""thai"":""คุณ"",""english"":""you"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""khun""},{""thai"":""ควร"",""english"":""should"",""romanization"":""khuan""},{""thai"":""แก้ปัญหา"",""english"":""solve the problem"",""tones"":[""falling"",""rising""],""romanization"":""gâae panhǎa""},{""thai"":""เอง"",""english"":""by yourself"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""eng""}]",medium
เขาเดินทางด้วยตัวเอง,khǎo doenthaang dûai tua-eng,He travels by himself.,"[{""thai"":""เขา"",""english"":""he"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""khǎo""},{""thai"":""เดินทาง"",""english"":""travel"",""romanization"":""doenthaang""},{""thai"":""ด้วยตัวเอง"",""english"":""by himself"",""grammar"":true,""romanization"":""dûai tua-eng""}]",easy
เด็กต้องเรียนรู้ด้วยตัวเอง,dèk tâwng rianrúu dûai tua-eng,Children must learn by themselves.,"[{""thai"":""เด็ก"",""english"":""children"",""tones"":[""low""],""tone"":""low"",""romanization"":""dèk""},{""thai"":""ต้อง"",""english"":""must"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""tâwng""},{""thai"":""เรียนรู้"",""english"":""learn"",""tones"":[""high""],""tone"":""high"",""romanization"":""rianrúu""},{""thai"":""ด้วยตัวเอง"",""english"":""by themselves"",""grammar"":true,""romanization"":""dûai tua-eng""}]",hard
ฉันจัดห้องด้วยตัวเอง,chǎn jàt hông dûai tua-eng,I arranged the room by myself.,"[{""thai"":""ฉัน"",""english"":""I"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""chǎn""},{""thai"":""จัด"",""english"":""arrange"",""tones"":[""low""],""tone"":""low"",""romanization"":""jàt""},{""thai"":""ห้อง"",""english"":""room"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""hông""},{""thai"":""ด้วยตัวเอง"",""english"":""by myself"",""grammar"":true,""romanization"":""dûai tua-eng""}]",medium
เขาต้องเผชิญหน้าความจริงด้วยตัวเอง,khǎo tâwng phachœn nâa khwaamjing dûai tua-eng,He must face the truth by himself.,"[{""thai"":""เขา"",""english"":""he"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""khǎo""},{""thai"":""ต้อง"",""english"":""must"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""tâwng""},{""thai"":""เผชิญหน้า"",""english"":""face"",""romanization"":""phachœn nâa""},{""thai"":""ความจริง"",""english"":""the truth"",""romanization"":""khwaamjing""},{""thai"":""ด้วยตัวเอง"",""english"":""by himself"",""grammar"":true,""romanization"":""dûai tua-eng""}]",hard
ฉันซักผ้าด้วยตัวเอง,chǎn sák phâa dûai tua-eng,I wash the clothes by myself.,"[{""thai"":""ฉัน"",""english"":""I"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""chǎn""},{""thai"":""ซัก"",""english"":""wash"",""tones"":[""high""],""tone"":""high"",""romanization"":""sák""},{""thai"":""ผ้า"",""english"":""clothes"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""phâa""},{""thai"":""ด้วยตัวเอง"",""english"":""by myself"",""grammar"":true,""romanization"":""dûai tua-eng""}]",medium
เราต้องหาทางแก้ไขด้วยตัวเอง,rao tâwng hǎa thaang gâae khǎi dûai tua-eng,We must find a solution by ourselves.,"[{""thai"":""เรา"",""english"":""we"",""romanization"":""rao""},{""thai"":""ต้อง"",""english"":""must"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""tâwng""},{""thai"":""หาทาง"",""english"":""find a way"",""romanization"":""hǎa thaang""},{""thai"":""แก้ไข"",""english"":""solve"",""tones"":[""falling"",""rising""],""romanization"":""gâae khǎi""},{""thai"":""ด้วยตัวเอง"",""english"":""by ourselves"",""grammar"":true,""romanization"":""dûai tua-eng""}]",hard
เขียนนิยายด้วยตัวเอง,khǐan níyaai dûai tua-eng,Write the novel by oneself.,"[{""thai"":""เขียน"",""english"":""write"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""khǐan""},{""thai"":""นิยาย"",""english"":""novel"",""tones"":[""high""],""tone"":""high"",""romanization"":""níyaai""},{""thai"":""ด้วยตัวเอง"",""english"":""by oneself"",""grammar"":true,""romanization"":""dûai tua-eng""}]",medium
แม่เย็บผ้าเอง,mâae yɛ́p phâa eng,Mom sews the clothes by herself.,"[{""thai"":""แม่"",""english"":""Mom"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""mâae""},{""thai"":""เย็บ"",""english"":""sew"",""tones"":[""high""],""tone"":""high"",""romanization"":""yɛ́p""},{""thai"":""ผ้า"",""english"":""clothes"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""phâa""},{""thai"":""เอง"",""english"":""by herself"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""eng""}]",easy
เขาต้องแก้ปัญหานี้ด้วยตัวเอง,khǎo tông gâe panhǎa níi dûai tua-eng,He must solve this problem by himself.,"[{""thai"":""เขา"",""english"":""he"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""khǎo""},{""thai"":""ต้อง"",""english"":""must"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""tông""},{""thai"":""แก้"",""english"":""solve"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""gâe""},{""thai"":""ปัญหานี้"",""english"":""this problem"",""tones"":[""rising"",""high""],""romanization"":""panhǎa níi""},{""thai"":""ด้วยตัวเอง"",""english"":""by himself"",""grammar"":true,""romanization"":""dûai tua-eng""}]",medium
เธอฝึกทำอาหารด้วยตัวเอง,thoe fuek tham aahǎan dûai tua-eng,She practices cooking by herself.,"[{""thai"":""เธอ"",""english"":""she"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""thoe""},{""thai"":""ฝึก"",""english"":""practices"",""tones"":[""low""],""tone"":""low"",""romanization"":""fuek""},{""thai"":""ทำอาหาร"",""english"":""cooking"",""romanization"":""tham aahǎan""},{""thai"":""ด้วยตัวเอง"",""english"":""by herself"",""grammar"":true,""romanization"":""dûai tua-eng""}]",medium
ฉันอ่านหนังสือจนจบด้วยตัวเอง,chǎn àan nǎngsǔe jon jòp dûai tua-eng,I read the book to the end by myself.,"[{""thai"":""ฉัน"",""english"":""I"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""chǎn""},{""thai"":""อ่าน"",""english"":""read"",""tones"":[""low""],""tone"":""low"",""romanization"":""àan""},{""thai"":""หนังสือ"",""english"":""book"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""nǎngsǔe""},{""thai"":""จนจบ"",""english"":""to the end"",""romanization"":""jon jòp""},{""thai"":""ด้วยตัวเอง"",""english"":""by myself"",""grammar"":true,""romanization"":""dûai tua-eng""}]",hard
ฉันทำอาหารเอง,chǎn tham aa-hǎan eeng,I cooked by myself.,"[{""thai"":""ฉัน"",""english"":""I"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""chǎn""},{""thai"":""ทำอาหาร"",""english"":""cook"",""tones"":[""mid"",""mid"",""rising""],""romanization"":""tham aa-hǎan""},{""thai"":""เอง"",""english"":""oneself / personally"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""eeng""}]",easy
เขาเรียนภาษาญี่ปุ่นด้วยตัวเอง,khǎo rian phaa-sǎa yîi-bpùn dûai dtua-eeng,He studies Japanese on his own.,"[{""thai"":""เขา"",""english"":""he"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""khǎo""},{""thai"":""เรียน"",""english"":""study"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""rian""},{""thai"":""ภาษาญี่ปุ่น"",""english"":""Japanese"",""tones"":[""mid"",""rising"",""falling"",""low""],""romanization"":""phaa-sǎa yîi-bpùn""},{""thai"":""ด้วยตัวเอง"",""english"":""by oneself"",""tones"":[""falling"",""mid"",""mid""],""grammar"":true,""romanization"":""dûai dtua-eeng""}]",medium
เธอตัดสินใจเอง,thoe dtàt-sǐn-jai eeng,She made the decision herself.,"[{""thai"":""เธอ"",""english"":""she"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""thoe""},{""thai"":""ตัดสินใจ"",""english"":""decide"",""tones"":[""low"",""rising"",""mid""],""romanization"":""dtàt-sǐn-jai""},{""thai"":""เอง"",""english"":""herself"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""eeng""}]",easy
พ่อซ่อมรถเอง,phâw sôm rót eeng,Dad fixed the car himself.,"[{""thai"":""พ่อ"",""english"":""Dad"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""phâw""},{""thai"":""ซ่อม"",""english"":""fix"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""sôm""},{""thai"":""รถ"",""english"":""car"",""tones"":[""high""],""tone"":""high"",""romanization"":""rót""},{""thai"":""เอง"",""english"":""himself"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""eeng""}]",easy
แม่จัดดอกไม้ด้วยตัวเอง,mâe jàt dɔ̀ɔk-máai dûai dtua-eeng,Mom arranged the flowers herself.,"[{""thai"":""แม่"",""english"":""Mom"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""mâe""},{""thai"":""จัด"",""english"":""arrange"",""tones"":[""low""],""tone"":""low"",""romanization"":""jàt""},{""thai"":""ดอกไม้"",""english"":""flowers"",""tones"":[""low"",""high""],""romanization"":""dɔ̀ɔk-máai""},{""thai"":""ด้วยตัวเอง"",""english"":""herself"",""tones"":[""falling"",""mid"",""mid""],""grammar"":true,""romanization"":""dûai dtua-eeng""}]",medium
เราจองที่พักเอง,rao jawng thîi-phák eeng,We booked the accommodation ourselves.,"[{""thai"":""เรา"",""english"":""we"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""rao""},{""thai"":""จอง"",""english"":""book"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""jawng""},{""thai"":""ที่พัก"",""english"":""accommodation"",""tones"":[""falling"",""high""],""romanization"":""thîi-phák""},{""thai"":""เอง"",""english"":""ourselves"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""eeng""}]",easy
เขาเขียนรายงานด้วยตัวเอง,khǎo khǐan raai-ngaan dûai dtua-eeng,He wrote the report himself.,"[{""thai"":""เขา"",""english"":""he"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""khǎo""},{""thai"":""เขียน"",""english"":""write"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""khǐan""},{""thai"":""รายงาน"",""english"":""report"",""tones"":[""mid"",""mid""],""romanization"":""raai-ngaan""},{""thai"":""ด้วยตัวเอง"",""english"":""himself"",""tones"":[""falling"",""mid"",""mid""],""grammar"":true,""romanization"":""dûai dtua-eeng""}]",easy
ฉันไปหาหมอเองได้,chǎn bpai hǎa mǎw eeng dâi,I can go to the doctor by myself.,"[{""thai"":""ฉัน"",""english"":""I"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""chǎn""},{""thai"":""ไปหาหมอ"",""english"":""go to the doctor"",""tones"":[""mid"",""rising"",""rising""],""romanization"":""bpai hǎa mǎw""},{""thai"":""เอง"",""english"":""by myself"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""eeng""},{""thai"":""ได้"",""english"":""can"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""dâi""}]",medium
เด็กคนนี้แต่งตัวเองได้แล้ว,dèk khon-níi dtàeng-dtua eeng dâi láew,This child can get dressed by themself now.,"[{""thai"":""เด็กคนนี้"",""english"":""this child"",""tones"":[""low"",""mid"",""high""],""romanization"":""dèk khon-níi""},{""thai"":""แต่งตัว"",""english"":""get dressed"",""tones"":[""low"",""mid""],""romanization"":""dtàeng-dtua""},{""thai"":""เอง"",""english"":""by themself"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""eeng""},{""thai"":""ได้แล้ว"",""english"":""can now"",""tones"":[""falling"",""high""],""romanization"":""dâi-láew""}]",medium
คุณทำแบบนี้เองไหม,khun tham bàaep-níi eeng mái,Did you do this yourself?,"[{""thai"":""คุณ"",""english"":""you"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""khun""},{""thai"":""ทำ"",""english"":""do"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""tham""},{""thai"":""แบบนี้"",""english"":""like this"",""tones"":[""low"",""high""],""romanization"":""bàaep-níi""},{""thai"":""เอง"",""english"":""yourself"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""eeng""},{""thai"":""ไหม"",""english"":""question particle"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""mái""}]",easy
เขาเปิดร้านเองทุกวัน,khǎo bpə̀ət ráan eeng thúk-wan,He opens the shop himself every day.,"[{""thai"":""เขา"",""english"":""he"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""khǎo""},{""thai"":""เปิด"",""english"":""open"",""tones"":[""low""],""tone"":""low"",""romanization"":""bpə̀ət""},{""thai"":""ร้าน"",""english"":""shop"",""tones"":[""high""],""tone"":""high"",""romanization"":""ráan""},{""thai"":""เอง"",""english"":""himself"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""eeng""},{""thai"":""ทุกวัน"",""english"":""every day"",""tones"":[""high"",""mid""],""romanization"":""thúk-wan""}]",medium
ฉันขับรถไปเอง,chǎn khàp-rót bpai eeng,I drove there myself.,"[{""thai"":""ฉัน"",""english"":""I"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""chǎn""},{""thai"":""ขับรถ"",""english"":""drive"",""tones"":[""low"",""high""],""romanization"":""khàp-rót""},{""thai"":""ไป"",""english"":""there / go"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""bpai""},{""thai"":""เอง"",""english"":""myself"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""eeng""}]",easy
พวกเราทำความสะอาดเอง,phûak-rao tham khwaam-sà-àat eeng,We cleaned it ourselves.,"[{""thai"":""พวกเรา"",""english"":""we"",""tones"":[""falling"",""mid""],""romanization"":""phûak-rao""},{""thai"":""ทำความสะอาด"",""english"":""clean"",""tones"":[""mid"",""mid"",""low"",""low""],""romanization"":""tham khwaam-sà-àat""},{""thai"":""เอง"",""english"":""ourselves"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""eeng""}]",medium
เธอเรียนรู้เรื่องนี้ด้วยตัวเอง,thoe rian-rúu rʉ̂ang-níi dûai dtua-eeng,She learned this on her own.,"[{""thai"":""เธอ"",""english"":""she"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""thoe""},{""thai"":""เรียนรู้"",""english"":""learn"",""tones"":[""mid"",""high""],""romanization"":""rian-rúu""},{""thai"":""เรื่องนี้"",""english"":""this matter"",""tones"":[""falling"",""high""],""romanization"":""rʉ̂ang-níi""},{""thai"":""ด้วยตัวเอง"",""english"":""on her own"",""tones"":[""falling"",""mid"",""mid""],""grammar"":true,""romanization"":""dûai dtua-eeng""}]",medium
เราต้องแก้ปัญหานี้ด้วยตัวเอง,rao dtɔ̂ng gâae bpan-hǎa níi dûai dtua-eeng,We have to solve this problem ourselves.,"[{""thai"":""เรา"",""english"":""we"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""rao""},{""thai"":""ต้อง"",""english"":""have to"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""dtɔ̂ng""},{""thai"":""แก้ปัญหานี้"",""english"":""solve this problem"",""tones"":[""falling"",""mid"",""rising"",""high""],""romanization"":""gâae bpan-hǎa níi""},{""thai"":""ด้วยตัวเอง"",""english"":""ourselves"",""tones"":[""falling"",""mid"",""mid""],""grammar"":true,""romanization"":""dûai dtua-eeng""}]",medium
เขาย้ายของขึ้นห้องเอง,khǎo yáai khǎawng khʉ̂n hâwng eeng,He carried the things upstairs himself.,"[{""thai"":""เขา"",""english"":""he"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""khǎo""},{""thai"":""ย้าย"",""english"":""move"",""tones"":[""high""],""tone"":""high"",""romanization"":""yáai""},{""thai"":""ของ"",""english"":""things"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""khǎawng""},{""thai"":""ขึ้นห้อง"",""english"":""upstairs to the room"",""tones"":[""falling"",""falling""],""romanization"":""khʉ̂n hâwng""},{""thai"":""เอง"",""english"":""himself"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""eeng""}]",medium
ฉันเลือกเสื้อผ้าเอง,chǎn lʉ̂ak sʉ̂a-phâa eeng,I chose the clothes myself.,"[{""thai"":""ฉัน"",""english"":""I"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""chǎn""},{""thai"":""เลือก"",""english"":""choose"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""lʉ̂ak""},{""thai"":""เสื้อผ้า"",""english"":""clothes"",""tones"":[""falling"",""falling""],""romanization"":""sʉ̂a-phâa""},{""thai"":""เอง"",""english"":""myself"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""eeng""}]",easy
แม่ทำขนมขายเอง,mâe tham khà-nǒm khǎai eeng,Mom makes the desserts for sale herself.,"[{""thai"":""แม่"",""english"":""Mom"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""mâe""},{""thai"":""ทำ"",""english"":""make"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""tham""},{""thai"":""ขนม"",""english"":""dessert"",""tones"":[""low"",""rising""],""romanization"":""khà-nǒm""},{""thai"":""ขาย"",""english"":""sell"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""khǎai""},{""thai"":""เอง"",""english"":""herself"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""eeng""}]",medium
เขาจองตั๋วเครื่องบินเอง,khǎo jawng dtǔa khrʉ̂ang-bin eeng,He booked the plane ticket himself.,"[{""thai"":""เขา"",""english"":""he"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""khǎo""},{""thai"":""จอง"",""english"":""book"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""jawng""},{""thai"":""ตั๋วเครื่องบิน"",""english"":""plane ticket"",""tones"":[""rising"",""falling"",""mid""],""romanization"":""dtǔa khrʉ̂ang-bin""},{""thai"":""เอง"",""english"":""himself"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""eeng""}]",medium
ฉันอ่านคู่มือนี้ด้วยตัวเอง,chǎn àan khûu-mʉʉ níi dûai dtua-eeng,I read this manual by myself.,"[{""thai"":""ฉัน"",""english"":""I"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""chǎn""},{""thai"":""อ่าน"",""english"":""read"",""tones"":[""low""],""tone"":""low"",""romanization"":""àan""},{""thai"":""คู่มือนี้"",""english"":""this manual"",""tones"":[""falling"",""mid"",""high""],""romanization"":""khûu-mʉʉ níi""},{""thai"":""ด้วยตัวเอง"",""english"":""by myself"",""tones"":[""falling"",""mid"",""mid""],""grammar"":true,""romanization"":""dûai dtua-eeng""}]",medium
พ่อปลูกผักเองหลังบ้าน,phâw bplùuk phàk eeng lǎng-bâan,Dad grows vegetables himself behind the house.,"[{""thai"":""พ่อ"",""english"":""Dad"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""phâw""},{""thai"":""ปลูก"",""english"":""grow"",""tones"":[""low""],""tone"":""low"",""romanization"":""bplùuk""},{""thai"":""ผัก"",""english"":""vegetables"",""tones"":[""low""],""tone"":""low"",""romanization"":""phàk""},{""thai"":""เอง"",""english"":""himself"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""eeng""},{""thai"":""หลังบ้าน"",""english"":""behind the house"",""tones"":[""rising"",""falling""],""romanization"":""lǎng-bâan""}]",medium
เธอจัดตารางงานเอง,thoe jàt dtaa-raang-ngaan eeng,She set her schedule herself.,"[{""thai"":""เธอ"",""english"":""she"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""thoe""},{""thai"":""จัด"",""english"":""set / arrange"",""tones"":[""low""],""tone"":""low"",""romanization"":""jàt""},{""thai"":""ตารางงาน"",""english"":""schedule"",""tones"":[""mid"",""mid"",""mid""],""romanization"":""dtaa-raang-ngaan""},{""thai"":""เอง"",""english"":""herself"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""eeng""}]",medium
