thai,romanization,english,breakdown,difficulty
การอ่านรีวิวก่อนซื้อคุ้มค่า,gaan aan rii-wiu gawn sue khum-khaa,Reading reviews before buying is worth it.,"[{""thai"":""การอ่านรีวิวก่อนซื้อ"",""english"":""reading reviews before buying"",""tones"":[""mid"",""low"",""mid"",""mid"",""low"",""high""],""romanization"":""gaan aan rii-wiu gawn sue""},{""thai"":""คุ้มค่า"",""english"":""worthwhile"",""tones"":[""high"",""falling""],""grammar"":true,""romanization"":""khum-khaa""}]",hard
ห้องนี้คุ้มค่ากับวิว,hawng nii khum-khaa gap wiu,This room is worth it for the view.,"[{""thai"":""ห้องนี้"",""english"":""this room"",""tones"":[""falling"",""high""],""romanization"":""hawng nii""},{""thai"":""คุ้มค่า"",""english"":""worthwhile"",""tones"":[""high"",""falling""],""grammar"":true,""romanization"":""khum-khaa""},{""thai"":""กับวิว"",""english"":""for the view"",""tones"":[""low"",""mid""],""romanization"":""gap wiu""}]",medium
รถคันนี้ไม่คุ้มค่ากับค่าใช้จ่าย,rot khan nii mai khum-khaa gap khaa chai-jaai,This car is not worth the cost.,"[{""thai"":""รถคันนี้"",""english"":""this car"",""tones"":[""high"",""mid"",""high""],""romanization"":""rot khan nii""},{""thai"":""ไม่คุ้มค่า"",""english"":""not worthwhile"",""tones"":[""falling"",""high"",""falling""],""grammar"":true,""romanization"":""mai khum-khaa""},{""thai"":""กับค่าใช้จ่าย"",""english"":""for the cost"",""tones"":[""low"",""high"",""high"",""falling""],""romanization"":""gap khaa chai-jaai""}]",hard
การประชุมวันนี้คุ้มค่ากับผลที่ได้,gaan bpra-chum wan nii khum-khaa gap phon thii dai,Today's meeting was worth the result.,"[{""thai"":""การประชุมวันนี้"",""english"":""today's meeting"",""tones"":[""mid"",""mid"",""mid"",""high""],""romanization"":""gaan bpra-chum wan nii""},{""thai"":""คุ้มค่า"",""english"":""worthwhile"",""tones"":[""high"",""falling""],""grammar"":true,""romanization"":""khum-khaa""},{""thai"":""กับผลที่ได้"",""english"":""for the result gained"",""tones"":[""low"",""rising"",""falling"",""falling""],""romanization"":""gap phon thii dai""}]",hard
ทริปสั้นๆ นี้คุ้มค่ากับความเหนื่อย,thrip san san nii khum-khaa gap khwaam neuay,This short trip is worth the effort.,"[{""thai"":""ทริปสั้นๆ นี้"",""english"":""this short trip"",""tones"":[""high"",""falling"",""falling"",""high""],""romanization"":""thrip san san nii""},{""thai"":""คุ้มค่า"",""english"":""worthwhile"",""tones"":[""high"",""falling""],""grammar"":true,""romanization"":""khum-khaa""},{""thai"":""กับความเหนื่อย"",""english"":""for the effort"",""tones"":[""low"",""mid"",""falling""],""romanization"":""gap khwaam neuay""}]",medium
คำแนะนำของเขาคุ้มค่าที่จะฟัง,kham nae-nam khawng khao khum-khaa thii ja fang,His advice is worth listening to.,"[{""thai"":""คำแนะนำของเขา"",""english"":""his advice"",""tones"":[""mid"",""falling"",""mid"",""rising"",""rising""],""romanization"":""kham nae-nam khawng khao""},{""thai"":""คุ้มค่าที่จะ"",""english"":""worth doing"",""tones"":[""high"",""falling"",""falling"",""low""],""grammar"":true,""romanization"":""khum-khaa thii ja""},{""thai"":""ฟัง"",""english"":""listen to"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""fang""}]",hard
การเรียนภาษาเพิ่มคุ้มค่ากับอาชีพในอนาคต,gaan rian phaa-saa phoem khum-khaa gap aa-chiip nai a-naa-khot,Learning another language is worth it for your future career.,"[{""thai"":""การเรียนภาษาเพิ่ม"",""english"":""learning another language"",""tones"":[""mid"",""mid"",""mid"",""rising"",""falling""],""romanization"":""gaan rian phaa-saa phoem""},{""thai"":""คุ้มค่า"",""english"":""worthwhile"",""tones"":[""high"",""falling""],""grammar"":true,""romanization"":""khum-khaa""},{""thai"":""กับอาชีพในอนาคต"",""english"":""for a future career"",""tones"":[""low"",""mid"",""falling"",""mid"",""low"",""mid"",""low""],""romanization"":""gap aa-chiip nai a-naa-khot""}]",hard
ของชิ้นนี้คุ้มค่าที่จะเก็บไว้,khawng chin nii khum-khaa thii ja gep wai,This item is worth keeping.,"[{""thai"":""ของชิ้นนี้"",""english"":""this item"",""tones"":[""rising"",""falling"",""high""],""romanization"":""khawng chin nii""},{""thai"":""คุ้มค่าที่จะ"",""english"":""worth doing"",""tones"":[""high"",""falling"",""falling"",""low""],""grammar"":true,""romanization"":""khum-khaa thii ja""},{""thai"":""เก็บไว้"",""english"":""keep"",""tones"":[""low"",""high""],""romanization"":""gep wai""}]",medium
เวลาที่ใช้ไปคุ้มค่ามาก,wee-laa thii chai bpai khum-khaa maak,The time spent was very worthwhile.,"[{""thai"":""เวลาที่ใช้ไป"",""english"":""the time spent"",""tones"":[""mid"",""mid"",""falling"",""high"",""mid""],""romanization"":""wee-laa thii chai bpai""},{""thai"":""คุ้มค่า"",""english"":""worthwhile"",""tones"":[""high"",""falling""],""grammar"":true,""romanization"":""khum-khaa""},{""thai"":""มาก"",""english"":""very"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""maak""}]",medium
การเดินทางไกลครั้งนี้คุ้มค่ากับประสบการณ์,gaan doen-thaang glai khrang nii khum-khaa gap bpra-sop-gaan,This long trip is worth it for the experience.,"[{""thai"":""การเดินทางไกลครั้งนี้"",""english"":""this long trip"",""tones"":[""mid"",""mid"",""mid"",""mid"",""falling"",""high""],""romanization"":""gaan doen-thaang glai khrang nii""},{""thai"":""คุ้มค่า"",""english"":""worthwhile"",""tones"":[""high"",""falling""],""grammar"":true,""romanization"":""khum-khaa""},{""thai"":""กับประสบการณ์"",""english"":""for the experience"",""tones"":[""low"",""mid"",""low"",""mid""],""romanization"":""gap bpra-sop-gaan""}]",hard
งานอาสานี้คุ้มค่าที่จะเข้าร่วม,ngaan aa-saa nii khum-khaa thii ja khao-ruam,This volunteer work is worth joining.,"[{""thai"":""งานอาสานี้"",""english"":""this volunteer work"",""tones"":[""mid"",""mid"",""rising"",""high""],""romanization"":""ngaan aa-saa nii""},{""thai"":""คุ้มค่าที่จะ"",""english"":""worth doing"",""tones"":[""high"",""falling"",""falling"",""low""],""grammar"":true,""romanization"":""khum-khaa thii ja""},{""thai"":""เข้าร่วม"",""english"":""join"",""tones"":[""falling"",""falling""],""romanization"":""khao-ruam""}]",hard
โปรนี้คุ้มค่ามากถ้าซื้อหลายชิ้น,bpro nii khum-khaa maak thaa sue laai chin,This promotion is very worthwhile if you buy several items.,"[{""thai"":""โปรนี้"",""english"":""this promotion"",""tones"":[""mid"",""high""],""romanization"":""bpro nii""},{""thai"":""คุ้มค่า"",""english"":""worthwhile"",""tones"":[""high"",""falling""],""grammar"":true,""romanization"":""khum-khaa""},{""thai"":""มาก"",""english"":""very"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""maak""},{""thai"":""ถ้าซื้อหลายชิ้น"",""english"":""if you buy several items"",""tones"":[""falling"",""high"",""falling"",""falling""],""romanization"":""thaa sue laai chin""}]",hard
การซ่อมเครื่องเก่าคุ้มค่าถ้าใช้ต่อได้อีกนาน,gaan sawm khrueang gao khum-khaa thaa chai dtor dai iik naan,Fixing the old machine is worth it if it can be used much longer.,"[{""thai"":""การซ่อมเครื่องเก่า"",""english"":""fixing the old machine"",""tones"":[""mid"",""falling"",""mid"",""low""],""romanization"":""gaan sawm khrueang gao""},{""thai"":""คุ้มค่า"",""english"":""worthwhile"",""tones"":[""high"",""falling""],""grammar"":true,""romanization"":""khum-khaa""},{""thai"":""ถ้าใช้ต่อได้อีกนาน"",""english"":""if it can be used much longer"",""tones"":[""falling"",""high"",""low"",""falling"",""falling"",""mid""],""romanization"":""thaa chai dtor dai iik naan""}]",hard
ค่าตั๋วแพงแต่การแสดงคุ้มค่า,khaa dtua phaeng dtae gaan sa-daeng khum-khaa,"The ticket is expensive, but the show is worth it.","[{""thai"":""ค่าตั๋วแพง"",""english"":""the ticket is expensive"",""tones"":[""high"",""falling"",""mid""],""romanization"":""khaa dtua phaeng""},{""thai"":""แต่"",""english"":""but"",""tones"":[""low""],""tone"":""low"",""romanization"":""dtae""},{""thai"":""การแสดงคุ้มค่า"",""english"":""the show is worthwhile"",""tones"":[""mid"",""low"",""mid"",""high"",""falling""],""romanization"":""gaan sa-daeng khum-khaa""}]",hard
โปรเจกต์นี้คุ้มค่าที่จะทำต่อ,bpro-jekt nii khum-khaa thii ja tham dtor,This project is worth continuing.,"[{""thai"":""โปรเจกต์นี้"",""english"":""this project"",""tones"":[""mid"",""high""],""romanization"":""bpro-jekt nii""},{""thai"":""คุ้มค่าที่จะ"",""english"":""worth doing"",""tones"":[""high"",""falling"",""falling"",""low""],""grammar"":true,""romanization"":""khum-khaa thii ja""},{""thai"":""ทำต่อ"",""english"":""continue doing"",""tones"":[""mid"",""low""],""romanization"":""tham dtor""}]",medium
เวอร์ชันใหม่นี้คุ้มค่าที่จะอัปเดต,woe-chan mai nii khum-khaa thii ja ap-dayt,This new version is worth updating to.,"[{""thai"":""เวอร์ชันใหม่นี้"",""english"":""this new version"",""tones"":[""mid"",""mid"",""falling"",""high""],""romanization"":""woe-chan mai nii""},{""thai"":""คุ้มค่าที่จะ"",""english"":""worth doing"",""tones"":[""high"",""falling"",""falling"",""low""],""grammar"":true,""romanization"":""khum-khaa thii ja""},{""thai"":""อัปเดต"",""english"":""update"",""tones"":[""low"",""mid""],""romanization"":""ap-dayt""}]",hard
