thai,romanization,english,breakdown,difficulty
ฉันต้องต่อวีซ่าสัปดาห์หน้า,chǎn tɔ̂ɔ tɔ̀ɔ wiisâa sàp-daa nâa,I have to renew my visa next week.,"[{""thai"":""ฉัน"",""english"":""I"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""chǎn""},{""thai"":""ต้อง"",""english"":""have to"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""tɔ̂ɔ""},{""thai"":""ต่อวีซ่า"",""english"":""renew visa"",""tones"":[""low"",""falling""],""romanization"":""tɔ̀ɔ wiisâa""},{""thai"":""สัปดาห์หน้า"",""english"":""next week"",""romanization"":""sàp-daa nâa""}]",easy
น้องสาวต้องฝึกขับรถทุกเย็น,náawng-sǎaw tɔ̂ɔ fùk khàp rót thúk yen,My sister has to practice driving every evening.,"[{""thai"":""น้องสาว"",""english"":""younger sister"",""tones"":[""high"",""rising""],""romanization"":""náawng-sǎaw""},{""thai"":""ต้อง"",""english"":""has to"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""tɔ̂ɔ""},{""thai"":""ฝึกขับรถ"",""english"":""practice driving"",""tones"":[""low"",""low"",""high""],""romanization"":""fùk khàp rót""},{""thai"":""ทุกเย็น"",""english"":""every evening"",""romanization"":""thúk yen""}]",easy
เราต้องต่อคิวอย่างน้อยสี่สิบนาที,raw tɔ̂ɔ tɔ̀ɔ khiu yàang-nɔ́ɔi sìi-sìp naa-thii,We have to queue for at least forty minutes.,"[{""thai"":""เรา"",""english"":""we"",""romanization"":""raw""},{""thai"":""ต้อง"",""english"":""have to"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""tɔ̂ɔ""},{""thai"":""ต่อคิว"",""english"":""queue"",""romanization"":""tɔ̀ɔ khiu""},{""thai"":""อย่างน้อย"",""english"":""at least"",""tones"":[""low"",""high""],""romanization"":""yàang-nɔ́ɔi""},{""thai"":""สี่สิบนาที"",""english"":""forty minutes"",""romanization"":""sìi-sìp naa-thii""}]",easy
ถ้าฝนตก เด็กๆต้องเล่นข้างใน,thâa fǒn-tòk dèk-dèk tɔ̂ɔ lên khâang-nai,"If it rains, the kids have to play indoors.","[{""thai"":""ถ้า"",""english"":""if"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""thâa""},{""thai"":""ฝนตก"",""english"":""rain"",""tones"":[""rising"",""low""],""romanization"":""fǒn-tòk""},{""thai"":""เด็กๆ"",""english"":""kids"",""tones"":[""low"",""low""],""romanization"":""dèk-dèk""},{""thai"":""ต้อง"",""english"":""have to"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""tɔ̂ɔ""},{""thai"":""เล่นข้างใน"",""english"":""play indoors"",""romanization"":""lên khâang-nai""}]",easy
พนักงานธนาคารต้องใส่ชุดยูนิฟอร์มวันจันทร์ถึงศุกร์,pha-nák-ngaan thá-naa-khaan tɔ̂ɔ sài chút yuu-ní-fɔɔn wan-jan thʉ̌ŋ sùk,Bank employees have to wear uniforms Monday to Friday.,"[{""thai"":""พนักงานธนาคาร"",""english"":""bank employees"",""romanization"":""pha-nák-ngaan thá-naa-khaan""},{""thai"":""ต้อง"",""english"":""have to"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""tɔ̂ɔ""},{""thai"":""ใส่ชุดยูนิฟอร์ม"",""english"":""wear uniform"",""romanization"":""sài chút yuu-ní-fɔɔn""},{""thai"":""วันจันทร์ถึงศุกร์"",""english"":""Monday to Friday"",""romanization"":""wan-jan thʉ̌ŋ sùk""}]",easy
พอไฟแดงกะพริบ คุณต้องหยุดทันที,phaw fai-daeng kà-príp khun tɔ̂ɔ yùt than-thii,"When the red light flashes, you have to stop immediately.","[{""thai"":""พอ"",""english"":""when"",""romanization"":""phaw""},{""thai"":""ไฟแดงกะพริบ"",""english"":""red light flashes"",""romanization"":""fai-daeng kà-príp""},{""thai"":""คุณ"",""english"":""you"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""khun""},{""thai"":""ต้อง"",""english"":""have to"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""tɔ̂ɔ""},{""thai"":""หยุดทันที"",""english"":""stop immediately"",""romanization"":""yùt than-thii""}]",easy
ฉันต้องตื่นตีห้าเพื่อขึ้นรถไฟขบวนแรก,chǎn tɔ̂ɔ tʉ̀an tii-hâa phʉ̂a khʉ̂n rót-fai khà-buan rɛ̂ɛk,I have to wake up at five a.m. to catch the first train.,"[{""thai"":""ฉัน"",""english"":""I"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""chǎn""},{""thai"":""ต้อง"",""english"":""have to"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""tɔ̂ɔ""},{""thai"":""ตื่นตีห้า"",""english"":""wake at five a.m."",""romanization"":""tʉ̀an tii-hâa""},{""thai"":""เพื่อขึ้นรถไฟขบวนแรก"",""english"":""to catch the first train"",""romanization"":""phʉ̂a khʉ̂n rót-fai khà-buan rɛ̂ɛk""}]",easy
มือถือเธอเกือบหมด เธอต้องหาร้านกาแฟที่มีปลั๊ก,mʉʉ-thʉ̌ə thəə kʉ̀ap mòt thəə tɔ̂ɔ hǎa ráan-kaa-fɛɛ thîi mii plák,Her phone is almost dead; she has to find a café with outlets.,"[{""thai"":""มือถือเธอเกือบหมด"",""english"":""her phone is almost dead"",""romanization"":""mʉʉ-thʉ̌ə thəə kʉ̀ap mòt""},{""thai"":""เธอต้อง"",""english"":""she has to"",""grammar"":true,""romanization"":""thəə tɔ̂ɔ""},{""thai"":""หาร้านกาแฟที่มีปลั๊ก"",""english"":""find a café with outlets"",""romanization"":""hǎa ráan-kaa-fɛɛ thîi mii plák""}]",easy
แขกต้องถอดรองเท้าก่อนเข้าบ้าน,khɛ̀ɛk tɔ̂ɔ thɔ̀ɔt rɔɔŋ-tháao kɔ̀ɔn khâo bâan,Guests have to take their shoes off before entering the house.,"[{""thai"":""แขก"",""english"":""guests"",""tones"":[""low""],""tone"":""low"",""romanization"":""khɛ̀ɛk""},{""thai"":""ต้อง"",""english"":""have to"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""tɔ̂ɔ""},{""thai"":""ถอดรองเท้า"",""english"":""take off shoes"",""romanization"":""thɔ̀ɔt rɔɔŋ-tháao""},{""thai"":""ก่อนเข้าบ้าน"",""english"":""before entering the house"",""tones"":[""low"",""falling"",""falling""],""romanization"":""kɔ̀ɔn khâo bâan""}]",easy
ร้านขายยาปิดหกโมง ฉันต้องไปรับยาเดี๋ยวนี้,ráan khăai-yaa bpìt hòk mohng chăn tông bpai rúp yaa dĭao-níi,"The pharmacy closes at six, so I have to pick up the medicine now.","[{""thai"":""ร้านขายยา"",""english"":""pharmacy"",""romanization"":""ráan khăai-yaa""},{""thai"":""ปิด"",""english"":""closes"",""tones"":[""low""],""tone"":""low"",""romanization"":""bpìt""},{""thai"":""หกโมง"",""english"":""six o’clock"",""romanization"":""hòk mohng""},{""thai"":""ฉัน"",""english"":""I"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""chăn""},{""thai"":""ต้อง"",""english"":""must / have to"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""tông""},{""thai"":""ไป"",""english"":""go"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""bpai""},{""thai"":""รับยา"",""english"":""pick up medicine"",""romanization"":""rúp yaa""},{""thai"":""เดี๋ยวนี้"",""english"":""right now"",""romanization"":""dĭao-níi""}]",easy
แบตมือถือเหลือน้อย เราต้องชาร์จก่อนออกไป,bàet mʉʉ-thʉʉ lʉʉa náwy raw tông châat gɔ̀ɔn-ɔ̀ɔk-bpai,My phone battery’s almost dead; I have to charge it before we leave.,"[{""thai"":""แบตมือถือ"",""english"":""phone battery"",""romanization"":""bàet mʉʉ-thʉʉ""},{""thai"":""เหลือน้อย"",""english"":""left little / almost gone"",""romanization"":""lʉʉa náwy""},{""thai"":""เรา"",""english"":""we"",""romanization"":""raw""},{""thai"":""ต้อง"",""english"":""must / have to"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""tông""},{""thai"":""ชาร์จ"",""english"":""charge"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""châat""},{""thai"":""ก่อนออกไป"",""english"":""before going out"",""romanization"":""gɔ̀ɔn-ɔ̀ɔk-bpai""}]",easy
คิวยาว เราต้องรอประมาณยี่สิบนาที,khiw yaao raw tông raw pra-maan yîi-sìp naa-thii,There’s a long line; we have to wait about twenty minutes.,"[{""thai"":""คิว"",""english"":""queue / line"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""khiw""},{""thai"":""ยาว"",""english"":""long"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""yaao""},{""thai"":""เรา"",""english"":""we"",""romanization"":""raw""},{""thai"":""ต้อง"",""english"":""must / have to"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""tông""},{""thai"":""รอ"",""english"":""wait"",""romanization"":""raw""},{""thai"":""ประมาณ"",""english"":""about"",""romanization"":""pra-maan""},{""thai"":""ยี่สิบนาที"",""english"":""twenty minutes"",""romanization"":""yîi-sìp naa-thii""}]",easy
ฉันมีไข้ ต้องไปหาหมอวันนี้,chăn mii khăi tông bpai hăa mɔ̌ɔ wan-níi,I’ve got a fever; I have to see a doctor today.,"[{""thai"":""ฉัน"",""english"":""I"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""chăn""},{""thai"":""มีไข้"",""english"":""have a fever"",""romanization"":""mii khăi""},{""thai"":""ต้อง"",""english"":""must / have to"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""tông""},{""thai"":""ไปหา"",""english"":""go see"",""romanization"":""bpai hăa""},{""thai"":""หมอ"",""english"":""doctor"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""mɔ̌ɔ""},{""thai"":""วันนี้"",""english"":""today"",""romanization"":""wan-níi""}]",easy
รายงานส่งวันจันทร์ ฉันต้องเสร็จให้ได้สุดสัปดาห์นี้,raai-ngaan sòng wan-jan chăn tông sèt hâi dâi sùt-sàp-daa-níi,The report’s due Monday; I have to finish it this weekend.,"[{""thai"":""รายงาน"",""english"":""report"",""romanization"":""raai-ngaan""},{""thai"":""ส่ง"",""english"":""submit"",""tones"":[""low""],""tone"":""low"",""romanization"":""sòng""},{""thai"":""วันจันทร์"",""english"":""Monday"",""romanization"":""wan-jan""},{""thai"":""ฉัน"",""english"":""I"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""chăn""},{""thai"":""ต้อง"",""english"":""must / have to"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""tông""},{""thai"":""เสร็จ"",""english"":""finish"",""tones"":[""low""],""tone"":""low"",""romanization"":""sèt""},{""thai"":""ให้ได้"",""english"":""to make it done"",""tones"":[""falling"",""falling""],""romanization"":""hâi dâi""},{""thai"":""สุดสัปดาห์นี้"",""english"":""this weekend"",""romanization"":""sùt-sàp-daa-níi""}]",easy
รถไฟออกเจ็ดโมง พวกเราต้องตื่นเช้าวันพรุ่งนี้,rót-fai-ɔ̀ɔk jèt mohng phûak-raw tông dtʉ̀ʉn cháao wan-prʉ̂ng-níi,The train leaves at seven; we have to get up early tomorrow.,"[{""thai"":""รถไฟออก"",""english"":""train departs"",""romanization"":""rót-fai-ɔ̀ɔk""},{""thai"":""เจ็ดโมง"",""english"":""seven o’clock"",""romanization"":""jèt mohng""},{""thai"":""พวกเรา"",""english"":""we (all)"",""romanization"":""phûak-raw""},{""thai"":""ต้อง"",""english"":""must / have to"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""tông""},{""thai"":""ตื่นเช้า"",""english"":""wake up early"",""tones"":[""low"",""high""],""romanization"":""dtʉ̀ʉn cháao""},{""thai"":""วันพรุ่งนี้"",""english"":""tomorrow"",""romanization"":""wan-prʉ̂ng-níi""}]",easy
น้ำซุปเค็มเกิน เราต้องเติมน้ำเพิ่ม,nám-súp khem keun raw tông dtəəm nám phʉ̂m,The soup’s too salty; we have to add more water.,"[{""thai"":""น้ำซุป"",""english"":""soup"",""tones"":[""high"",""high""],""romanization"":""nám-súp""},{""thai"":""เค็มเกิน"",""english"":""too salty"",""romanization"":""khem keun""},{""thai"":""เรา"",""english"":""we"",""romanization"":""raw""},{""thai"":""ต้อง"",""english"":""must / have to"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""tông""},{""thai"":""เติมน้ำ"",""english"":""add water"",""romanization"":""dtəəm nám""},{""thai"":""เพิ่ม"",""english"":""more / additionally"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""phʉ̂m""}]",easy
เสื้อหด ผมต้องซื้อไซส์ใหญ่กว่า,sʉ̂a hòt phǒm tông súu saai yài gwàa,The shirt shrank; I have to buy a bigger size.,"[{""thai"":""เสื้อ"",""english"":""shirt"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""sʉ̂a""},{""thai"":""หด"",""english"":""shrank"",""tones"":[""low""],""tone"":""low"",""romanization"":""hòt""},{""thai"":""ผม"",""english"":""I (male speaker)"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""phǒm""},{""thai"":""ต้อง"",""english"":""must / have to"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""tông""},{""thai"":""ซื้อ"",""english"":""buy"",""tones"":[""high""],""tone"":""high"",""romanization"":""súu""},{""thai"":""ไซส์ใหญ่กว่า"",""english"":""a bigger size"",""romanization"":""saai yài gwàa""}]",easy
เปลี่ยนเวลาประชุม ฉันต้องเปลี่ยนตั๋วเครื่องบิน,plìan wee-laa prà-chum chăn tông plìan dtǔa-khrʉ̂ang-bin,The meeting got moved; I have to change my flight.,"[{""thai"":""เปลี่ยนเวลา"",""english"":""changed the time"",""romanization"":""plìan wee-laa""},{""thai"":""ประชุม"",""english"":""meeting"",""romanization"":""prà-chum""},{""thai"":""ฉัน"",""english"":""I"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""chăn""},{""thai"":""ต้อง"",""english"":""must / have to"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""tông""},{""thai"":""เปลี่ยน"",""english"":""change"",""tones"":[""low""],""tone"":""low"",""romanization"":""plìan""},{""thai"":""ตั๋วเครื่องบิน"",""english"":""flight ticket"",""romanization"":""dtǔa-khrʉ̂ang-bin""}]",easy
กุญแจล็อกอยู่ในรถ พวกเราต้องเรียกช่าง,kun-jae lók yùu nai rót phûak-raw tông rîiak châang,The key’s inside the car; we have to call the mechanic.,"[{""thai"":""กุญแจ"",""english"":""key"",""romanization"":""kun-jae""},{""thai"":""ล็อกอยู่ในรถ"",""english"":""locked inside the car"",""romanization"":""lók yùu nai rót""},{""thai"":""พวกเรา"",""english"":""we"",""romanization"":""phûak-raw""},{""thai"":""ต้อง"",""english"":""must / have to"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""tông""},{""thai"":""เรียก"",""english"":""call"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""rîiak""},{""thai"":""ช่าง"",""english"":""mechanic"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""châang""}]",easy
เราต้องเช็คอินผ่านเน็ตถึงจะได้ราคาถูกกว่า,raw tông chék-in pàan-nét thǔeng-jà-dâi raa-khaa-thùuk-kwàa,We have to check in online to get a cheaper fare.,"[{""thai"":""เรา"",""english"":""we"",""romanization"":""raw""},{""thai"":""ต้อง"",""english"":""must / have to"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""tông""},{""thai"":""เช็คอิน"",""english"":""check in"",""romanization"":""chék-in""},{""thai"":""ผ่านเน็ต"",""english"":""online / via the net"",""tones"":[""low"",""high""],""romanization"":""pàan-nét""},{""thai"":""ถึงจะได้"",""english"":""then will get"",""tones"":[""rising"",""low"",""falling""],""romanization"":""thǔeng-jà-dâi""},{""thai"":""ราคาถูกกว่า"",""english"":""cheaper price"",""romanization"":""raa-khaa-thùuk-kwàa""}]",easy
เขาต้องกลับเร็วหน่อยวันนี้ ภรรยามารับ,khǎo tông glàp-reo-nɔ̀ɔi wan-níi phan-rá-yaa maa-ráp,He has to leave early today; his wife’s picking him up.,"[{""thai"":""เขา"",""english"":""he"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""khǎo""},{""thai"":""ต้อง"",""english"":""must / have to"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""tông""},{""thai"":""กลับ"",""english"":""return / go back"",""tones"":[""low""],""tone"":""low"",""romanization"":""glàp""},{""thai"":""เร็วหน่อย"",""english"":""a bit early / quickly"",""romanization"":""reo-nɔ̀ɔi""},{""thai"":""วันนี้"",""english"":""today"",""romanization"":""wan-níi""},{""thai"":""ภรรยามารับ"",""english"":""his wife is picking him up"",""romanization"":""phan-rá-yaa maa-ráp""}]",easy
คุณต้องเก็บใบเสร็จไว้ถ้าจะเปลี่ยนเสื้อ,khun tông kèp bai-sèt-wái thâa-jà bplìian-sû̂a,You have to keep the receipt if you want to exchange the shirt.,"[{""thai"":""คุณ"",""english"":""you"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""khun""},{""thai"":""ต้อง"",""english"":""must / have to"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""tông""},{""thai"":""เก็บ"",""english"":""keep / save"",""tones"":[""low""],""tone"":""low"",""romanization"":""kèp""},{""thai"":""ใบเสร็จ"",""english"":""receipt"",""romanization"":""bai-sèt""},{""thai"":""ไว้"",""english"":""aside / on hand"",""tones"":[""high""],""tone"":""high"",""romanization"":""wái""},{""thai"":""ถ้าจะเปลี่ยนเสื้อ"",""english"":""if (you) want to change the shirt"",""tones"":[""falling"",""low"",""low"",""falling""],""romanization"":""thâa-jà bplìian-sû̂a""}]",easy
คนขับต้องคาดเข็มขัดนิรภัยก่อนสตาร์ทรถ,khon-khàp tông khâat-khěm-khâat-ní-rá-pai gɔ̀ɔn sà-tàat-rót,The driver has to fasten his seatbelt before starting the engine.,"[{""thai"":""คนขับ"",""english"":""driver"",""romanization"":""khon-khàp""},{""thai"":""ต้อง"",""english"":""must / have to"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""tông""},{""thai"":""คาดเข็มขัดนิรภัย"",""english"":""fasten the seat-belt"",""romanization"":""khâat-khěm-khâat-ní-rá-pai""},{""thai"":""ก่อน"",""english"":""before"",""tones"":[""low""],""tone"":""low"",""romanization"":""gɔ̀ɔn""},{""thai"":""สตาร์ทรถ"",""english"":""start the car"",""tones"":[""low"",""low"",""high""],""romanization"":""sà-tàat-rót""}]",easy
ผู้สมัครต้องส่งแบบฟอร์มก่อนวันศุกร์,phûu-sǎm-khàp tông sòng bàep-foom gɔ̀ɔn wan-sùk,Applicants have to hand in their forms before Friday.,"[{""thai"":""ผู้สมัคร"",""english"":""applicants"",""tones"":[""falling"",""rising"",""low""],""romanization"":""phûu-sǎm-khàp""},{""thai"":""ต้อง"",""english"":""must / have to"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""tông""},{""thai"":""ส่ง"",""english"":""submit / hand in"",""tones"":[""low""],""tone"":""low"",""romanization"":""sòng""},{""thai"":""แบบฟอร์ม"",""english"":""form"",""romanization"":""bàep-foom""},{""thai"":""ก่อนวันศุกร์"",""english"":""before Friday"",""romanization"":""gɔ̀ɔn wan-sùk""}]",easy
ฉันต้องทำรายงานเสร็จก่อนแบตโน๊ตบุ๊กหมด,chǎn tông tham raai-ngaan-sèt gɔ̀ɔn bɛt-nóot-búk mòt,I have to finish this report before my laptop battery dies.,"[{""thai"":""ฉัน"",""english"":""I"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""chǎn""},{""thai"":""ต้อง"",""english"":""must / have to"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""tông""},{""thai"":""ทำรายงานเสร็จ"",""english"":""finish the report"",""romanization"":""tham-raai-ngaan-sèt""},{""thai"":""ก่อน"",""english"":""before"",""tones"":[""low""],""tone"":""low"",""romanization"":""gɔ̀ɔn""},{""thai"":""แบตโน๊ตบุ๊กหมด"",""english"":""laptop battery runs out"",""romanization"":""bɛt-nóot-búk mòt""}]",easy
นักท่องเที่ยวต้องพาสปอร์ตติดตัวตลอด,nák-thɔ̂ŋ-thǐao tông pháat-sà-pɔɔt dtì-dtua dtà-lɔ̀ɔt,Tourists have to keep their passport with them at all times.,"[{""thai"":""นักท่องเที่ยว"",""english"":""tourists"",""tones"":[""high"",""falling"",""rising""],""romanization"":""nák-thɔ̂ŋ-thǐao""},{""thai"":""ต้อง"",""english"":""must / have to"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""tông""},{""thai"":""พาสปอร์ต"",""english"":""passport"",""romanization"":""pháat-sà-pɔɔt""},{""thai"":""ติดตัว"",""english"":""keep on (one’s) person"",""romanization"":""dtì-dtua""},{""thai"":""ตลอด"",""english"":""all the time"",""tones"":[""low"",""low""],""romanization"":""dtà-lɔ̀ɔt""}]",easy
แขกโรงแรมต้องคืนคีย์การ์ดตอนเช็คเอาท์,khɛ̀ɛk-roong-raem tông khʉ̂n khii-gaat dton-chék-ao,The hotel guest has to return the key card at checkout.,"[{""thai"":""แขกโรงแรม"",""english"":""hotel guest"",""romanization"":""khɛ̀ɛk-roong-raem""},{""thai"":""ต้อง"",""english"":""must / have to"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""tông""},{""thai"":""คืน"",""english"":""return"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""khʉ̂n""},{""thai"":""คีย์การ์ด"",""english"":""key card"",""romanization"":""khii-gaat""},{""thai"":""ตอนเช็คเอาท์"",""english"":""at checkout"",""romanization"":""dton-chék-ao""}]",easy
