thai,romanization,english,breakdown,difficulty
งานวันนี้หนักเอาเรื่องเนาะ,ngaan wan-nii nak ao rueang naw,"Today's work is pretty intense, isn't it?","[{""thai"":""งานวันนี้หนักเอาเรื่อง"",""english"":""today's work is pretty intense"",""tones"":[""mid"",""mid"",""high"",""high"",""mid"",""falling""],""romanization"":""ngaan wan-nii nak ao rueang""},{""thai"":""เนาะ"",""english"":""right? / isn't it?"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""naw""}]",medium
เด็กคนนี้เก่งขึ้นเยอะเนาะ,dek khon nii geng kheun yoe naw,"This child has improved a lot, hasn't he?","[{""thai"":""เด็กคนนี้เก่งขึ้นเยอะ"",""english"":""this child has improved a lot"",""tones"":[""low"",""mid"",""high"",""falling"",""falling"",""high""],""romanization"":""dek khon nii geng kheun yoe""},{""thai"":""เนาะ"",""english"":""right? / isn't it?"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""naw""}]",medium
ระบบใหม่เร็วขึ้นจริงๆ เนาะ,ra-bop mai reo kheun jing-jing naw,"The new system really is faster, isn't it?","[{""thai"":""ระบบใหม่เร็วขึ้นจริงๆ"",""english"":""the new system is really faster"",""tones"":[""low"",""low"",""falling"",""mid"",""falling"",""mid"",""mid""],""romanization"":""ra-bop mai reo kheun jing-jing""},{""thai"":""เนาะ"",""english"":""right? / isn't it?"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""naw""}]",medium
ไปทางนี้ใกล้กว่าเนาะ,bpai thaang nii glai gwaa naw,"This way is closer, right?","[{""thai"":""ไปทางนี้ใกล้กว่า"",""english"":""this way is closer"",""tones"":[""mid"",""mid"",""high"",""falling"",""low""],""romanization"":""bpai thaang nii glai gwaa""},{""thai"":""เนาะ"",""english"":""right? / isn't it?"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""naw""}]",medium
คนวันนี้เยอะกว่าที่คิดเนาะ,khon wan-nii yoe gwaa thii khit naw,"There are more people today than expected, aren't there?","[{""thai"":""คนวันนี้เยอะกว่าที่คิด"",""english"":""there are more people today than expected"",""tones"":[""mid"",""mid"",""high"",""high"",""low"",""mid"",""high""],""romanization"":""khon wan-nii yoe gwaa thii khit""},{""thai"":""เนาะ"",""english"":""right? / isn't it?"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""naw""}]",medium
ภาษาเขาฟังง่ายขึ้นเนาะ,phaa-saa khao fang ngaai kheun naw,"His language is easier to follow now, isn't it?","[{""thai"":""ภาษาเขาฟังง่ายขึ้น"",""english"":""his language is easier to follow now"",""tones"":[""mid"",""rising"",""rising"",""mid"",""falling"",""falling""],""romanization"":""phaa-saa khao fang ngaai kheun""},{""thai"":""เนาะ"",""english"":""right? / isn't it?"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""naw""}]",medium
ถ้าพักก่อนสักหน่อยก็ดีเนาะ,thaa phak gawn sak noi gor dii naw,"It'd be good to rest a bit first, right?","[{""thai"":""ถ้าพักก่อนสักหน่อยก็ดี"",""english"":""it'd be good to rest a bit first"",""tones"":[""falling"",""high"",""falling"",""low"",""falling"",""falling"",""mid""],""romanization"":""thaa phak gawn sak noi gor dii""},{""thai"":""เนาะ"",""english"":""right? / isn't it?"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""naw""}]",medium
นั่งตรงนี้ลมดีเนาะ,nang dtrong nii lom dii naw,"The breeze is nice here, isn't it?","[{""thai"":""นั่งตรงนี้ลมดี"",""english"":""the breeze is nice here"",""tones"":[""falling"",""mid"",""high"",""mid"",""mid""],""romanization"":""nang dtrong nii lom dii""},{""thai"":""เนาะ"",""english"":""right? / isn't it?"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""naw""}]",medium
ห้องนี้เย็นสบายเนาะ,hong nii yen sa-baai naw,"This room feels cool and comfortable, doesn't it?","[{""thai"":""ห้องนี้เย็นสบาย"",""english"":""this room feels cool and comfortable"",""tones"":[""falling"",""high"",""mid"",""low"",""mid""],""romanization"":""hong nii yen sa-baai""},{""thai"":""เนาะ"",""english"":""right? / isn't it?"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""naw""}]",medium
เรื่องนี้ต้องค่อยๆ คิดเนาะ,rueang nii dtong khoi-khoi khit naw,"This needs to be thought through slowly, right?","[{""thai"":""เรื่องนี้ต้องค่อยๆ คิด"",""english"":""this needs to be thought through slowly"",""tones"":[""falling"",""high"",""falling"",""falling"",""falling"",""high""],""romanization"":""rueang nii dtong khoi-khoi khit""},{""thai"":""เนาะ"",""english"":""right? / isn't it?"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""naw""}]",medium
วันนี้ทุกคนดูเหนื่อยๆ เนาะ,wan-nii thuk-khon duu nueay-nueay naw,"Everyone looks tired today, don't they?","[{""thai"":""วันนี้ทุกคนดูเหนื่อยๆ"",""english"":""everyone looks tired today"",""tones"":[""mid"",""high"",""high"",""mid"",""mid"",""falling"",""falling""],""romanization"":""wan-nii thuk-khon duu nueay-nueay""},{""thai"":""เนาะ"",""english"":""right? / isn't it?"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""naw""}]",medium
ถ้าจองก่อนก็น่าจะชัวร์กว่าเนาะ,thaa jawng gawn gor naa-ja chua gwaa naw,"If we book first, it'll probably be safer, right?","[{""thai"":""ถ้าจองก่อนก็น่าจะชัวร์กว่า"",""english"":""if we book first, it'll probably be more certain"",""tones"":[""falling"",""mid"",""falling"",""falling"",""falling"",""mid"",""low""],""romanization"":""thaa jawng gawn gor naa-ja chua gwaa""},{""thai"":""เนาะ"",""english"":""right? / isn't it?"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""naw""}]",medium
อาหารจานนี้เผ็ดพอสมควรเนาะ,aa-haan jaan nii phet phaw som-khuan naw,"This dish is fairly spicy, isn't it?","[{""thai"":""อาหารจานนี้เผ็ดพอสมควร"",""english"":""this dish is fairly spicy"",""tones"":[""mid"",""rising"",""mid"",""high"",""low"",""mid"",""mid""],""romanization"":""aa-haan jaan nii phet phaw som-khuan""},{""thai"":""เนาะ"",""english"":""right? / isn't it?"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""naw""}]",medium
กลับตอนนี้รถยังไม่ติดเนาะ,glap dtawn-nii rot yang mai dtit naw,"If we leave now, traffic still isn't bad, right?","[{""thai"":""กลับตอนนี้รถยังไม่ติด"",""english"":""if we leave now, traffic still isn't bad"",""tones"":[""low"",""mid"",""high"",""high"",""mid"",""falling"",""low""],""romanization"":""glap dtawn-nii rot yang mai dtit""},{""thai"":""เนาะ"",""english"":""right? / isn't it?"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""naw""}]",medium
เขาตั้งใจทำมากเลยเนาะ,khao dtang-jai tham maak loei naw,"He really put a lot of care into it, didn't he?","[{""thai"":""เขาตั้งใจทำมากเลย"",""english"":""he really put a lot of care into it"",""tones"":[""rising"",""falling"",""mid"",""high"",""mid""],""romanization"":""khao dtang-jai tham maak loei""},{""thai"":""เนาะ"",""english"":""right? / isn't it?"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""naw""}]",medium
เพลงนี้ฟังแล้วสบายใจเนาะ,phleeng nii fang laeo sa-baai jai naw,"This song feels relaxing, doesn't it?","[{""thai"":""เพลงนี้ฟังแล้วสบายใจ"",""english"":""this song feels relaxing"",""tones"":[""mid"",""high"",""mid"",""high"",""low"",""mid"",""mid""],""romanization"":""phleeng nii fang laeo sa-baai jai""},{""thai"":""เนาะ"",""english"":""right? / isn't it?"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""naw""}]",medium
