thai,romanization,english,breakdown,difficulty
เขาเรียนเก่งและใจดี,khǎo rian gèng lae jai-dii,He does well in school and is kind.,"[{""thai"":""เขา"",""english"":""he"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""khǎo""},{""thai"":""เรียน"",""english"":""study"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""rian""},{""thai"":""เก่ง"",""english"":""well / good at it"",""tones"":[""low""],""tone"":""low"",""romanization"":""gèng""},{""thai"":""และ"",""english"":""and"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""lae""},{""thai"":""ใจดี"",""english"":""kind"",""tones"":[""mid"",""mid""],""romanization"":""jai-dii""}]",easy
เด็กกินขนมหรือผลไม้,dèk kin khà-nǒm rʉ̌ʉ phǒn-lá-mái,Does the child eat snacks or fruit?,"[{""thai"":""เด็ก"",""english"":""child"",""tones"":[""low""],""tone"":""low"",""romanization"":""dèk""},{""thai"":""กิน"",""english"":""eat"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""kin""},{""thai"":""ขนม"",""english"":""snacks"",""tones"":[""low"",""rising""],""romanization"":""khà-nǒm""},{""thai"":""หรือ"",""english"":""or"",""tones"":[""rising""],""tone"":""rising"",""grammar"":true,""romanization"":""rʉ̌ʉ""},{""thai"":""ผลไม้"",""english"":""fruit"",""tones"":[""rising"",""high"",""high""],""romanization"":""phǒn-lá-mái""}]",easy
เราคุยกันแต่ไม่นาน,rao khui gan dtàe mâi naan,"We talked, but not for long.","[{""thai"":""เรา"",""english"":""we"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""rao""},{""thai"":""คุย"",""english"":""talk"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""khui""},{""thai"":""กัน"",""english"":""together / with each other"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""gan""},{""thai"":""แต่"",""english"":""but"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""dtàe""},{""thai"":""ไม่"",""english"":""not"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""mâi""},{""thai"":""นาน"",""english"":""long"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""naan""}]",easy
พวกเขาร้องเพลงและเต้น,phûak-khǎo róng-phleeng lae tên,They sing and dance.,"[{""thai"":""พวกเขา"",""english"":""they"",""tones"":[""falling"",""rising""],""romanization"":""phûak-khǎo""},{""thai"":""ร้องเพลง"",""english"":""sing"",""tones"":[""high"",""mid""],""romanization"":""róng-phleeng""},{""thai"":""และ"",""english"":""and"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""lae""},{""thai"":""เต้น"",""english"":""dance"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""tên""}]",easy
เธอทำงานหรือพักผ่อน,thoe tham-ngaan rʉ̌ʉ phák-phàwn,Are you working or resting?,"[{""thai"":""เธอ"",""english"":""you"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""thoe""},{""thai"":""ทำงาน"",""english"":""work"",""tones"":[""mid"",""mid""],""romanization"":""tham-ngaan""},{""thai"":""หรือ"",""english"":""or"",""tones"":[""rising""],""tone"":""rising"",""grammar"":true,""romanization"":""rʉ̌ʉ""},{""thai"":""พักผ่อน"",""english"":""rest"",""tones"":[""high"",""low""],""romanization"":""phák-phàwn""}]",easy
ร้านนี้เล็กแต่อาหารอร่อย,ráan níi lék dtàe aa-hǎan à-ròi,"This place is small, but the food is good.","[{""thai"":""ร้าน"",""english"":""place / shop"",""tones"":[""high""],""tone"":""high"",""romanization"":""ráan""},{""thai"":""นี้"",""english"":""this"",""tones"":[""high""],""tone"":""high"",""romanization"":""níi""},{""thai"":""เล็ก"",""english"":""small"",""tones"":[""high""],""tone"":""high"",""romanization"":""lék""},{""thai"":""แต่"",""english"":""but"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""dtàe""},{""thai"":""อาหาร"",""english"":""food"",""tones"":[""mid"",""rising""],""romanization"":""aa-hǎan""},{""thai"":""อร่อย"",""english"":""good / tasty"",""tones"":[""low"",""low""],""romanization"":""à-ròi""}]",medium
คุณมาทำงานหรือมาเที่ยว,khun maa tham-ngaan rʉ̌ʉ maa thîao,Are you here for work or on vacation?,"[{""thai"":""คุณ"",""english"":""you"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""khun""},{""thai"":""มา"",""english"":""come"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""maa""},{""thai"":""ทำงาน"",""english"":""for work"",""tones"":[""mid"",""mid""],""romanization"":""tham-ngaan""},{""thai"":""หรือ"",""english"":""or"",""tones"":[""rising""],""tone"":""rising"",""grammar"":true,""romanization"":""rʉ̌ʉ""},{""thai"":""มา"",""english"":""come"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""maa""},{""thai"":""เที่ยว"",""english"":""on vacation"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""thîao""}]",easy
เขารักหมาแต่กลัวแมว,khǎo rák mǎa dtàe klua maeo,He loves dogs but is afraid of cats.,"[{""thai"":""เขา"",""english"":""he"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""khǎo""},{""thai"":""รัก"",""english"":""love"",""tones"":[""high""],""tone"":""high"",""romanization"":""rák""},{""thai"":""หมา"",""english"":""dogs"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""mǎa""},{""thai"":""แต่"",""english"":""but"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""dtàe""},{""thai"":""กลัว"",""english"":""be afraid of"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""klua""},{""thai"":""แมว"",""english"":""cats"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""maeo""}]",easy
ฉันว่างวันเสาร์และวันอาทิตย์,chǎn wâang wan-sǎo lae wan-aa-thít,I'm free on Saturday and Sunday.,"[{""thai"":""ฉัน"",""english"":""I"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""chǎn""},{""thai"":""ว่าง"",""english"":""free"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""wâang""},{""thai"":""วันเสาร์"",""english"":""Saturday"",""tones"":[""mid"",""rising""],""romanization"":""wan-sǎo""},{""thai"":""และ"",""english"":""and"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""lae""},{""thai"":""วันอาทิตย์"",""english"":""Sunday"",""tones"":[""mid"",""mid"",""high""],""romanization"":""wan-aa-thít""}]",easy
พวกเขาดื่มชาและกินขนม,phûak-khǎo dùuem chaa lae kin khà-nǒm,They drink tea and eat snacks.,"[{""thai"":""พวกเขา"",""english"":""they"",""tones"":[""falling"",""rising""],""romanization"":""phûak-khǎo""},{""thai"":""ดื่ม"",""english"":""drink"",""tones"":[""low""],""tone"":""low"",""romanization"":""dùuem""},{""thai"":""ชา"",""english"":""tea"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""chaa""},{""thai"":""และ"",""english"":""and"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""lae""},{""thai"":""กิน"",""english"":""eat"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""kin""},{""thai"":""ขนม"",""english"":""snacks"",""tones"":[""low"",""rising""],""romanization"":""khà-nǒm""}]",easy
คืนนี้ฉันจะอ่านหนังสือหรือดูทีวี,khʉʉn-níi chǎn jà àan nǎng-sǔue rʉ̌ʉ duu thii-wii,Tonight I'll read or watch TV.,"[{""thai"":""คืนนี้"",""english"":""tonight"",""tones"":[""mid"",""high""],""romanization"":""khʉʉn-níi""},{""thai"":""ฉัน"",""english"":""I"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""chǎn""},{""thai"":""จะ"",""english"":""will"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""jà""},{""thai"":""อ่าน"",""english"":""read"",""tones"":[""low""],""tone"":""low"",""romanization"":""àan""},{""thai"":""หนังสือ"",""english"":""a book"",""tones"":[""rising"",""rising""],""romanization"":""nǎng-sǔue""},{""thai"":""หรือ"",""english"":""or"",""tones"":[""rising""],""tone"":""rising"",""grammar"":true,""romanization"":""rʉ̌ʉ""},{""thai"":""ดู"",""english"":""watch"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""duu""},{""thai"":""ทีวี"",""english"":""TV"",""tones"":[""mid"",""mid""],""romanization"":""thii-wii""}]",medium
ลูกชายฉลาดแต่ไม่ขยัน,lûuk-chaai chà-làat dtàe mâi khà-yan,My son is smart but not hardworking.,"[{""thai"":""ลูกชาย"",""english"":""my son"",""tones"":[""falling"",""mid""],""romanization"":""lûuk-chaai""},{""thai"":""ฉลาด"",""english"":""smart"",""tones"":[""low"",""low""],""romanization"":""chà-làat""},{""thai"":""แต่"",""english"":""but"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""dtàe""},{""thai"":""ไม่"",""english"":""not"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""mâi""},{""thai"":""ขยัน"",""english"":""hardworking"",""tones"":[""low"",""mid""],""romanization"":""khà-yan""}]",medium
ฉันไปโรงเรียนและกลับบ้าน,chǎn bpai roong-rian lae glàp-bâan,I go to school and come back home.,"[{""thai"":""ฉัน"",""english"":""I"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""chǎn""},{""thai"":""ไป"",""english"":""go"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""bpai""},{""thai"":""โรงเรียน"",""english"":""school"",""tones"":[""mid"",""mid""],""romanization"":""roong-rian""},{""thai"":""และ"",""english"":""and"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""lae""},{""thai"":""กลับบ้าน"",""english"":""come back home"",""tones"":[""low"",""falling""],""romanization"":""glàp-bâan""}]",easy
เธอไปช้อปปิ้งหรือไปว่ายน้ำ,thoe bpai chóp-bpîng rʉ̌ʉ bpai wâai-náam,Are you going shopping or swimming?,"[{""thai"":""เธอ"",""english"":""you"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""thoe""},{""thai"":""ไป"",""english"":""go"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""bpai""},{""thai"":""ช้อปปิ้ง"",""english"":""shopping"",""tones"":[""high"",""falling""],""romanization"":""chóp-bpîng""},{""thai"":""หรือ"",""english"":""or"",""tones"":[""rising""],""tone"":""rising"",""grammar"":true,""romanization"":""rʉ̌ʉ""},{""thai"":""ไป"",""english"":""go"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""bpai""},{""thai"":""ว่ายน้ำ"",""english"":""swimming"",""tones"":[""falling"",""high""],""romanization"":""wâai-náam""}]",medium
คุณอยากกินข้าวหรือก๋วยเตี๋ยว,khun yàak kin khâao rʉ̌ʉ gǔai-dtǐao,Do you want to eat rice or noodles?,"[{""thai"":""คุณ"",""english"":""you"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""khun""},{""thai"":""อยาก"",""english"":""want"",""tones"":[""low""],""tone"":""low"",""romanization"":""yàak""},{""thai"":""กิน"",""english"":""eat"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""kin""},{""thai"":""ข้าว"",""english"":""rice"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""khâao""},{""thai"":""หรือ"",""english"":""or"",""tones"":[""rising""],""tone"":""rising"",""grammar"":true,""romanization"":""rʉ̌ʉ""},{""thai"":""ก๋วยเตี๋ยว"",""english"":""noodles"",""tones"":[""rising"",""rising""],""romanization"":""gǔai-dtǐao""}]",medium
ฉันซื้อขนมและนม,chǎn sûe khà-nom láe nom,I buy snacks and milk.,"[{""thai"":""ฉัน"",""english"":""I"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""chǎn""},{""thai"":""ซื้อ"",""english"":""buy"",""tones"":[""high""],""tone"":""high"",""romanization"":""sûe""},{""thai"":""ขนม"",""english"":""snacks"",""romanization"":""khà-nom""},{""thai"":""และ"",""english"":""and"",""tones"":[""high""],""tone"":""high"",""grammar"":true,""romanization"":""láe""},{""thai"":""นม"",""english"":""milk"",""romanization"":""nom""}]",easy
เขาไปห้องสมุดหรือห้าง,khǎo pai hâwng-sà-mut rǔe hâang,Does he go to the library or the mall?,"[{""thai"":""เขา"",""english"":""he"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""khǎo""},{""thai"":""ไป"",""english"":""go"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""pai""},{""thai"":""ห้องสมุด"",""english"":""library"",""romanization"":""hâwng-sà-mut""},{""thai"":""หรือ"",""english"":""or"",""tones"":[""rising""],""tone"":""rising"",""grammar"":true,""romanization"":""rǔe""},{""thai"":""ห้าง"",""english"":""mall"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""hâang""}]",easy
แม่ทำอาหารแต่พ่อไม่ทำ,mâe tham aa-hǎan tàe phôe mâi tham,Mom cooks but Dad doesn't.,"[{""thai"":""แม่"",""english"":""Mom"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""mâe""},{""thai"":""ทำ"",""english"":""make"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""tham""},{""thai"":""อาหาร"",""english"":""food"",""romanization"":""aa-hǎan""},{""thai"":""แต่"",""english"":""but"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""tàe""},{""thai"":""พ่อ"",""english"":""Dad"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""phôe""},{""thai"":""ไม่"",""english"":""not"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""mâi""},{""thai"":""ทำ"",""english"":""make"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""tham""}]",medium
เธอชอบกาแฟหรือชา,thoe chôp kaa-fae rǔe chaa,Do you like coffee or tea?,"[{""thai"":""เธอ"",""english"":""you"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""thoe""},{""thai"":""ชอบ"",""english"":""like"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""chôp""},{""thai"":""กาแฟ"",""english"":""coffee"",""romanization"":""kaa-fae""},{""thai"":""หรือ"",""english"":""or"",""tones"":[""rising""],""tone"":""rising"",""grammar"":true,""romanization"":""rǔe""},{""thai"":""ชา"",""english"":""tea"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""chaa""}]",easy
ผมฟังเพลงและดูหนัง,phǒm fang phleeng láe duu năng,I listen to music and watch movies.,"[{""thai"":""ผม"",""english"":""I"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""phǒm""},{""thai"":""ฟัง"",""english"":""listen"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""fang""},{""thai"":""เพลง"",""english"":""music"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""phleeng""},{""thai"":""และ"",""english"":""and"",""tones"":[""high""],""tone"":""high"",""grammar"":true,""romanization"":""láe""},{""thai"":""ดู"",""english"":""watch"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""duu""},{""thai"":""หนัง"",""english"":""movies"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""năng""}]",medium
คุณชอบสีแดงหรือสีน้ำเงิน,khun chôp sǐi daeng rǔe sǐi nám-ngern,Do you like red or blue?,"[{""thai"":""คุณ"",""english"":""you"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""khun""},{""thai"":""ชอบ"",""english"":""like"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""chôp""},{""thai"":""สีแดง"",""english"":""red"",""romanization"":""sǐi daeng""},{""thai"":""หรือ"",""english"":""or"",""tones"":[""rising""],""tone"":""rising"",""grammar"":true,""romanization"":""rǔe""},{""thai"":""สีน้ำเงิน"",""english"":""blue"",""romanization"":""sǐi nám-ngern""}]",easy
พวกเราเรียนภาษาจีนแต่ไม่ยาก,phûak-rao rian phaa-sǎa jiin tàe mâi yâak,We study Chinese but it's not difficult.,"[{""thai"":""พวกเรา"",""english"":""we"",""romanization"":""phûak-rao""},{""thai"":""เรียน"",""english"":""study"",""romanization"":""rian""},{""thai"":""ภาษาจีน"",""english"":""Chinese"",""romanization"":""phaa-sǎa jiin""},{""thai"":""แต่"",""english"":""but"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""tàe""},{""thai"":""ไม่"",""english"":""not"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""mâi""},{""thai"":""ยาก"",""english"":""difficult"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""yâak""}]",hard
เด็กๆ เล่นเกมหรืออ่านหนังสือ,dèk-dèk lên geem rǔe àan năng-sǔe,Do the kids play games or read books?,"[{""thai"":""เด็กๆ"",""english"":""kids"",""tones"":[""low"",""low""],""romanization"":""dèk-dèk""},{""thai"":""เล่น"",""english"":""play"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""lên""},{""thai"":""เกม"",""english"":""games"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""geem""},{""thai"":""หรือ"",""english"":""or"",""tones"":[""rising""],""tone"":""rising"",""grammar"":true,""romanization"":""rǔe""},{""thai"":""อ่าน"",""english"":""read"",""tones"":[""low""],""tone"":""low"",""romanization"":""àan""},{""thai"":""หนังสือ"",""english"":""books"",""romanization"":""năng-sǔe""}]",medium
ฉันมีเวลาแต่น้องยุ่ง,chǎn mii we-laa tàe náwng yûng,I have time but my sister is busy.,"[{""thai"":""ฉัน"",""english"":""I"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""chǎn""},{""thai"":""มี"",""english"":""have"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""mii""},{""thai"":""เวลา"",""english"":""time"",""romanization"":""we-laa""},{""thai"":""แต่"",""english"":""but"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""tàe""},{""thai"":""น้อง"",""english"":""sister"",""tones"":[""high""],""tone"":""high"",""romanization"":""náwng""},{""thai"":""ยุ่ง"",""english"":""busy"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""yûng""}]",easy
คุณไปตลาดหรือไปสวนสาธารณะ,khun pai tà-làat rǔe pai sǔan sǎa-thaa-ra-na,Do you go to the market or the park?,"[{""thai"":""คุณ"",""english"":""you"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""khun""},{""thai"":""ไป"",""english"":""go"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""pai""},{""thai"":""ตลาด"",""english"":""market"",""tones"":[""low"",""low""],""romanization"":""tà-làat""},{""thai"":""หรือ"",""english"":""or"",""tones"":[""rising""],""tone"":""rising"",""grammar"":true,""romanization"":""rǔe""},{""thai"":""ไป"",""english"":""go"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""pai""},{""thai"":""สวน"",""english"":""park"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""sǔan""},{""thai"":""สาธารณะ"",""english"":""public"",""romanization"":""sǎa-thaa-ra-na""}]",medium
เขาเรียนเก่งและทำงานดี,khǎo rian gèng láe tham-ngaan dii,He studies well and works well.,"[{""thai"":""เขา"",""english"":""he"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""khǎo""},{""thai"":""เรียน"",""english"":""study"",""romanization"":""rian""},{""thai"":""เก่ง"",""english"":""well"",""tones"":[""low""],""tone"":""low"",""romanization"":""gèng""},{""thai"":""และ"",""english"":""and"",""tones"":[""high""],""tone"":""high"",""grammar"":true,""romanization"":""láe""},{""thai"":""ทำงาน"",""english"":""work"",""romanization"":""tham-ngaan""},{""thai"":""ดี"",""english"":""well"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""dii""}]",medium
