thai,romanization,english,breakdown,difficulty
ลูกค้ายืนเลือกขนมอยู่หน้าเคาน์เตอร์,luukkhaa yuen lueak khanom yuu naa khaounter,The customer was standing at the counter choosing snacks.,"[{""thai"":""ลูกค้า"",""english"":""customer"",""tones"":[""falling"",""high""],""romanization"":""luukkhaa""},{""thai"":""ยืน"",""english"":""stand"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""yuen""},{""thai"":""เลือก"",""english"":""choose"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""lueak""},{""thai"":""ขนม"",""english"":""snacks"",""tones"":[""rising"",""mid""],""romanization"":""khanom""},{""thai"":""อยู่"",""english"":""be / be in progress"",""tones"":[""low""],""tone"":""low"",""romanization"":""yuu""},{""thai"":""หน้า"",""english"":""at the front of"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""naa""},{""thai"":""เคาน์เตอร์"",""english"":""counter"",""tones"":[""mid"",""mid""],""romanization"":""khaounter""}]",medium
เขาเดินถือกาแฟเข้ามาในห้อง,khao doen thue gaafae khao maa nai hong,He walked into the room carrying a coffee.,"[{""thai"":""เขา"",""english"":""he"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""khao""},{""thai"":""เดิน"",""english"":""walk"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""doen""},{""thai"":""ถือ"",""english"":""hold / carry"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""thue""},{""thai"":""กาแฟ"",""english"":""coffee"",""tones"":[""mid"",""mid""],""romanization"":""gaafae""},{""thai"":""เข้ามา"",""english"":""come in"",""tones"":[""falling"",""mid""],""romanization"":""khao maa""},{""thai"":""ใน"",""english"":""into"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""nai""},{""thai"":""ห้อง"",""english"":""room"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""hong""}]",medium
เธอนั่งพิมพ์งานอยู่ทั้งบ่าย,thoe nang phim ngaan yuu thang baai,She spent the whole afternoon sitting and typing.,"[{""thai"":""เธอ"",""english"":""she"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""thoe""},{""thai"":""นั่ง"",""english"":""sit"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""nang""},{""thai"":""พิมพ์"",""english"":""type"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""phim""},{""thai"":""งาน"",""english"":""work"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""ngaan""},{""thai"":""อยู่"",""english"":""be / be in progress"",""tones"":[""low""],""tone"":""low"",""romanization"":""yuu""},{""thai"":""ทั้ง"",""english"":""the whole"",""tones"":[""high""],""tone"":""high"",""romanization"":""thang""},{""thai"":""บ่าย"",""english"":""afternoon"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""baai""}]",medium
แม่ยืนล้างจานอยู่ในครัว,mae yuen laang jaan yuu nai khrua,Mom was standing in the kitchen washing dishes.,"[{""thai"":""แม่"",""english"":""Mom"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""mae""},{""thai"":""ยืน"",""english"":""stand"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""yuen""},{""thai"":""ล้าง"",""english"":""wash"",""tones"":[""high""],""tone"":""high"",""romanization"":""laang""},{""thai"":""จาน"",""english"":""dishes"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""jaan""},{""thai"":""อยู่"",""english"":""be / be in progress"",""tones"":[""low""],""tone"":""low"",""romanization"":""yuu""},{""thai"":""ใน"",""english"":""in"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""nai""},{""thai"":""ครัว"",""english"":""kitchen"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""khrua""}]",easy
เขานอนเล่นโทรศัพท์อยู่บนพื้น,khao naon len thoorasap yuu bon phuen,He was lying on the floor scrolling on his phone.,"[{""thai"":""เขา"",""english"":""he"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""khao""},{""thai"":""นอน"",""english"":""lie down"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""naon""},{""thai"":""เล่น"",""english"":""play / use casually"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""len""},{""thai"":""โทรศัพท์"",""english"":""phone"",""tones"":[""mid"",""high"",""low""],""romanization"":""thoorasap""},{""thai"":""อยู่"",""english"":""be / be in progress"",""tones"":[""low""],""tone"":""low"",""romanization"":""yuu""},{""thai"":""บน"",""english"":""on"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""bon""},{""thai"":""พื้น"",""english"":""floor"",""tones"":[""high""],""tone"":""high"",""romanization"":""phuen""}]",medium
เรานั่งฟังครูอธิบายอยู่เงียบๆ,rao nang fang khru athibai yuu ngiap ngiap,We sat quietly listening to the teacher explain.,"[{""thai"":""เรา"",""english"":""we"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""rao""},{""thai"":""นั่ง"",""english"":""sit"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""nang""},{""thai"":""ฟัง"",""english"":""listen to"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""fang""},{""thai"":""ครู"",""english"":""teacher"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""khruu""},{""thai"":""อธิบาย"",""english"":""explain"",""tones"":[""low"",""mid"",""mid""],""romanization"":""athibai""},{""thai"":""อยู่"",""english"":""be / be in progress"",""tones"":[""low""],""tone"":""low"",""romanization"":""yuu""},{""thai"":""เงียบๆ"",""english"":""quietly"",""tones"":[""low"",""low""],""romanization"":""ngiap ngiap""}]",medium
พ่อเดินสูบบุหรี่อยู่นอกร้าน,pho doen suup burii yuu nok raan,Dad was outside the shop walking and smoking.,"[{""thai"":""พ่อ"",""english"":""Dad"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""pho""},{""thai"":""เดิน"",""english"":""walk"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""doen""},{""thai"":""สูบ"",""english"":""smoke"",""tones"":[""low""],""tone"":""low"",""romanization"":""suup""},{""thai"":""บุหรี่"",""english"":""cigarette"",""tones"":[""low"",""low""],""romanization"":""burii""},{""thai"":""อยู่"",""english"":""be / be in progress"",""tones"":[""low""],""tone"":""low"",""romanization"":""yuu""},{""thai"":""นอก"",""english"":""outside"",""tones"":[""low""],""tone"":""low"",""romanization"":""nok""},{""thai"":""ร้าน"",""english"":""shop"",""tones"":[""high""],""tone"":""high"",""romanization"":""raan""}]",medium
เด็กยืนร้องไห้อยู่หน้าห้อง,dek yuen ronghai yuu naa hong,The child was standing in front of the room crying.,"[{""thai"":""เด็ก"",""english"":""child"",""tones"":[""low""],""tone"":""low"",""romanization"":""dek""},{""thai"":""ยืน"",""english"":""stand"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""yuen""},{""thai"":""ร้องไห้"",""english"":""cry"",""tones"":[""high"",""falling""],""romanization"":""ronghai""},{""thai"":""อยู่"",""english"":""be / be in progress"",""tones"":[""low""],""tone"":""low"",""romanization"":""yuu""},{""thai"":""หน้า"",""english"":""in front of"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""naa""},{""thai"":""ห้อง"",""english"":""room"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""hong""}]",easy
ฉันเดินหิ้วของกลับบ้านเอง,chan doen hiu khong glap baan eng,I carried the things home by myself on foot.,"[{""thai"":""ฉัน"",""english"":""I"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""chan""},{""thai"":""เดิน"",""english"":""walk"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""doen""},{""thai"":""หิ้ว"",""english"":""carry"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""hiu""},{""thai"":""ของ"",""english"":""things"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""khong""},{""thai"":""กลับบ้าน"",""english"":""go home / back home"",""tones"":[""low"",""falling""],""romanization"":""glap baan""},{""thai"":""เอง"",""english"":""by oneself"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""eng""}]",medium
เขานั่งตอบอีเมลอยู่ในรถไฟ,khao nang top iimeen yuu nai rot fai,He was sitting on the train replying to emails.,"[{""thai"":""เขา"",""english"":""he"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""khao""},{""thai"":""นั่ง"",""english"":""sit"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""nang""},{""thai"":""ตอบ"",""english"":""reply"",""tones"":[""high""],""tone"":""high"",""romanization"":""top""},{""thai"":""อีเมล"",""english"":""email"",""tones"":[""mid"",""mid""],""romanization"":""iimeen""},{""thai"":""อยู่"",""english"":""be / be in progress"",""tones"":[""low""],""tone"":""low"",""romanization"":""yuu""},{""thai"":""ใน"",""english"":""in / on"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""nai""},{""thai"":""รถไฟ"",""english"":""train"",""tones"":[""high"",""mid""],""romanization"":""rot fai""}]",medium
แม่ยืนคุยกับลูกค้าอยู่ตรงประตู,mae yuen khui gap luukkhaa yuu trong pratuu,Mom was standing by the door talking with a customer.,"[{""thai"":""แม่"",""english"":""Mom"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""mae""},{""thai"":""ยืน"",""english"":""stand"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""yuen""},{""thai"":""คุย"",""english"":""talk"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""khui""},{""thai"":""กับ"",""english"":""with"",""tones"":[""low""],""tone"":""low"",""romanization"":""gap""},{""thai"":""ลูกค้า"",""english"":""customer"",""tones"":[""falling"",""high""],""romanization"":""luukkhaa""},{""thai"":""อยู่"",""english"":""be / be in progress"",""tones"":[""low""],""tone"":""low"",""romanization"":""yuu""},{""thai"":""ตรง"",""english"":""right at"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""trong""},{""thai"":""ประตู"",""english"":""door"",""tones"":[""low"",""mid""],""romanization"":""pratuu""}]",medium
เรานอนคุยกันอยู่จนดึก,rao naon khui kan yuu jon duek,We lay there talking until late at night.,"[{""thai"":""เรา"",""english"":""we"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""rao""},{""thai"":""นอน"",""english"":""lie down"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""naon""},{""thai"":""คุย"",""english"":""talk"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""khui""},{""thai"":""กัน"",""english"":""together / each other"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""kan""},{""thai"":""อยู่"",""english"":""be / be in progress"",""tones"":[""low""],""tone"":""low"",""romanization"":""yuu""},{""thai"":""จน"",""english"":""until"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""jon""},{""thai"":""ดึก"",""english"":""late at night"",""tones"":[""low""],""tone"":""low"",""romanization"":""duek""}]",easy
ครูยืนเขียนคำตอบอยู่หน้ากระดาน,khruu yuen khian khamtop yuu naa kradaan,The teacher was standing at the board writing the answer.,"[{""thai"":""ครู"",""english"":""teacher"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""khruu""},{""thai"":""ยืน"",""english"":""stand"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""yuen""},{""thai"":""เขียน"",""english"":""write"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""khian""},{""thai"":""คำตอบ"",""english"":""answer"",""tones"":[""mid"",""high""],""romanization"":""khamtop""},{""thai"":""อยู่"",""english"":""be / be in progress"",""tones"":[""low""],""tone"":""low"",""romanization"":""yuu""},{""thai"":""หน้า"",""english"":""at the front of"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""naa""},{""thai"":""กระดาน"",""english"":""board"",""tones"":[""low"",""mid""],""romanization"":""kradaan""}]",medium
เขาเดินดูของอยู่ในตลาดนัด,khao doen duu khong yuu nai talat nat,He was walking around the market looking at things.,"[{""thai"":""เขา"",""english"":""he"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""khao""},{""thai"":""เดิน"",""english"":""walk"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""doen""},{""thai"":""ดู"",""english"":""look at"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""duu""},{""thai"":""ของ"",""english"":""things"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""khong""},{""thai"":""อยู่"",""english"":""be / be in progress"",""tones"":[""low""],""tone"":""low"",""romanization"":""yuu""},{""thai"":""ใน"",""english"":""in"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""nai""},{""thai"":""ตลาดนัด"",""english"":""open-air market"",""tones"":[""low"",""low"",""high""],""romanization"":""talat nat""}]",medium
ฉันนั่งกินกาแฟอยู่คนเดียวที่ระเบียง,chan nang gin gaafae yuu khon diao thii rabiang,I was sitting alone on the balcony drinking coffee.,"[{""thai"":""ฉัน"",""english"":""I"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""chan""},{""thai"":""นั่ง"",""english"":""sit"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""nang""},{""thai"":""กิน"",""english"":""drink / consume"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""gin""},{""thai"":""กาแฟ"",""english"":""coffee"",""tones"":[""mid"",""mid""],""romanization"":""gaafae""},{""thai"":""อยู่"",""english"":""be / be in progress"",""tones"":[""low""],""tone"":""low"",""romanization"":""yuu""},{""thai"":""คนเดียว"",""english"":""alone"",""tones"":[""mid"",""mid""],""romanization"":""khon diao""},{""thai"":""ที่"",""english"":""at"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""thii""},{""thai"":""ระเบียง"",""english"":""balcony"",""tones"":[""mid"",""mid""],""romanization"":""rabiang""}]",medium
เธอยืนถือร่มอยู่ริมถนน,thoe yuen thue rom yuu rim thanon,She was standing by the road holding an umbrella.,"[{""thai"":""เธอ"",""english"":""she"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""thoe""},{""thai"":""ยืน"",""english"":""stand"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""yuen""},{""thai"":""ถือ"",""english"":""hold"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""thue""},{""thai"":""ร่ม"",""english"":""umbrella"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""rom""},{""thai"":""อยู่"",""english"":""be / be in progress"",""tones"":[""low""],""tone"":""low"",""romanization"":""yuu""},{""thai"":""ริม"",""english"":""edge of / by"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""rim""},{""thai"":""ถนน"",""english"":""road"",""tones"":[""low"",""mid""],""romanization"":""thanon""}]",easy
