thai,romanization,english,breakdown,difficulty
คุณควรปิดโทรศัพท์ในที่ประชุม,khun khùan bpìt thoo-rá-sàp nai thîi bprà-chum,You should switch off your phone in the meeting.,"[{""thai"":""คุณ"",""english"":""you"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""khun""},{""thai"":""ควร"",""english"":""should"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""khùan""},{""thai"":""ปิด"",""english"":""turn off"",""tones"":[""low""],""tone"":""low"",""romanization"":""bpìt""},{""thai"":""โทรศัพท์"",""english"":""phone"",""romanization"":""thoo-rá-sàp""},{""thai"":""ในที่ประชุม"",""english"":""in the meeting"",""romanization"":""nai thîi bprà-chum""}]",easy
เธอน่าจะถึงประมาณหกโมง,thooe nâa-jà thǔeng bprà-maan hòk moong,She’s probably landing around six.,"[{""thai"":""เธอ"",""english"":""she"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""thooe""},{""thai"":""น่าจะ"",""english"":""probably"",""tones"":[""falling"",""low""],""grammar"":true,""romanization"":""nâa-jà""},{""thai"":""ถึง"",""english"":""arrive"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""thǔeng""},{""thai"":""ประมาณหกโมง"",""english"":""around six o’clock"",""romanization"":""bprà-maan hòk moong""}]",easy
เราควรจองตั๋วเร็วๆ ไม่งั้นจะหมด,"rao khùan jaang dtǔa reo-reo, mâi ngán jà mòt",We should book the tickets early or they’ll sell out.,"[{""thai"":""เรา"",""english"":""we"",""romanization"":""rao""},{""thai"":""ควร"",""english"":""should"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""khùan""},{""thai"":""จองตั๋วเร็วๆ"",""english"":""book tickets quickly"",""romanization"":""jaang dtǔa reo-reo""},{""thai"":""ไม่งั้นจะหมด"",""english"":""otherwise they’ll run out"",""tones"":[""falling"",""high"",""low"",""low""],""romanization"":""mâi ngán jà mòt""}]",easy
เขาน่าจะลืมเอกสารไว้ที่ออฟฟิศ,khǎo nâa-jà luum àyk-sǎan wái thîi òf-fít,He probably forgot the documents at the office.,"[{""thai"":""เขา"",""english"":""he"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""khǎo""},{""thai"":""น่าจะ"",""english"":""probably"",""tones"":[""falling"",""low""],""grammar"":true,""romanization"":""nâa-jà""},{""thai"":""ลืมเอกสารไว้ที่ออฟฟิศ"",""english"":""left the documents at the office"",""romanization"":""luum àyk-sǎan wái thîi òf-fít""}]",easy
แขกใหม่ควรลงทะเบียนที่เคาน์เตอร์ก่อน,khàaek mài khùan long thá-bian thîi kao-dtêr gòn,New guests should register at the counter first.,"[{""thai"":""แขกใหม่"",""english"":""new guests"",""tones"":[""low"",""low""],""romanization"":""khàaek mài""},{""thai"":""ควร"",""english"":""should"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""khùan""},{""thai"":""ลงทะเบียนที่เคาน์เตอร์ก่อน"",""english"":""register at the counter first"",""romanization"":""long thá-bian thîi kao-dtêr gòn""}]",easy
ร้านอาหารน่าจะเปิดในอีกสิบนาที,ráan aa-hǎan nâa-jà bpèrt nai ìik sìp naa-thii,The restaurant should open in ten minutes.,"[{""thai"":""ร้านอาหาร"",""english"":""restaurant"",""romanization"":""ráan aa-hǎan""},{""thai"":""น่าจะ"",""english"":""should / likely to"",""tones"":[""falling"",""low""],""grammar"":true,""romanization"":""nâa-jà""},{""thai"":""เปิดในอีกสิบนาที"",""english"":""open in another ten minutes"",""romanization"":""bpèrt nai ìik sìp naa-thii""}]",easy
ควรใส่เกลือนิดหน่อยตอนต้มผัก,khùan sài gluea nít-nòy dtaan dtôm phàk,You should add a little salt when boiling vegetables.,"[{""thai"":""ควร"",""english"":""should"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""khùan""},{""thai"":""ใส่เกลือนิดหน่อยตอนต้มผัก"",""english"":""add a little salt when boiling vegetables"",""romanization"":""sài gluea nít-nòy dtaan dtôm phàk""}]",easy
เขาควรเลื่อนแข่งถ้าฝนยังตกไม่หยุด,khǎo khùan lûean khàeng thâa fŏn yang dtòk mâi yùt,They should postpone the match if it continues to rain.,"[{""thai"":""เขา"",""english"":""they"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""khǎo""},{""thai"":""ควร"",""english"":""should"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""khùan""},{""thai"":""เลื่อนแข่งถ้าฝนยังตกไม่หยุด"",""english"":""postpone the match if the rain hasn’t stopped"",""romanization"":""lûean khàeng thâa fŏn yang dtòk mâi yùt""}]",easy
เขาควรขอโทษเพื่อรักษามิตรภาพ,khǎo khùan khǎw-thôht phûuea rák-sǎa mít-thá-phâap,He should apologise to keep the friendship.,"[{""thai"":""เขา"",""english"":""he"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""khǎo""},{""thai"":""ควร"",""english"":""should"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""khùan""},{""thai"":""ขอโทษเพื่อรักษามิตรภาพ"",""english"":""apologise to maintain the friendship"",""tones"":[""rising"",""falling"",""falling"",""high"",""rising"",""high"",""high"",""falling""],""romanization"":""khǎw-thôht phûuea rák-sǎa mít-thá-phâap""}]",easy
แม่น่าจะลืมกุญแจไว้ในรถอีกแล้ว,mâe nâa-jà luum guy-jae wái nai rót ìik láew,Mom probably left the keys in the car again.,"[{""thai"":""แม่"",""english"":""mom"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""mâe""},{""thai"":""น่าจะ"",""english"":""probably"",""tones"":[""falling"",""low""],""grammar"":true,""romanization"":""nâa-jà""},{""thai"":""ลืมกุญแจไว้ในรถอีกแล้ว"",""english"":""forgot and left the keys in the car again"",""romanization"":""luum guy-jae wái nai rót ìik láew""}]",easy
ควรติดป้ายชื่อกล่องให้ชัดก่อนย้าย,khùan dtìt bpâai chûe glòng hâi chát gòn yáai,You should clearly label each box before moving.,"[{""thai"":""ควร"",""english"":""should"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""khùan""},{""thai"":""ติดป้ายชื่อกล่องให้ชัดก่อนย้าย"",""english"":""label the box clearly before moving"",""tones"":[""low"",""falling"",""falling"",""low"",""falling"",""high"",""low"",""high""],""romanization"":""dtìt bpâai chûe glòng hâi chát gòn yáai""}]",easy
คุณควรออกจากบ้านเร็วกว่านี้เพื่อเลี่ยงรถติด,khun khûan ɔ̀ɔk-čàak bâan rew gwàa-níi phʉ̂ʉ lîat rót-tìt,You should leave your house earlier to beat traffic.,"[{""thai"":""คุณ"",""english"":""you"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""khun""},{""thai"":""ควร"",""english"":""should"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""khûan""},{""thai"":""ออกจาก"",""english"":""leave (from)"",""romanization"":""ɔ̀ɔk-čàak""},{""thai"":""บ้าน"",""english"":""home"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""bâan""},{""thai"":""เร็วกว่านี้"",""english"":""earlier than this"",""romanization"":""rew gwàa-níi""},{""thai"":""เพื่อ"",""english"":""in order to"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""phʉ̂ʉ""},{""thai"":""เลี่ยง"",""english"":""avoid"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""lîat""},{""thai"":""รถติด"",""english"":""traffic jam"",""tones"":[""high"",""low""],""romanization"":""rót-tìt""}]",easy
เขาน่าจะลองโทรไปถามสายการบินก่อนเวลาเครื่องออก,khǎo nâa-jà lɔɔng thoo-rə pay thǎam săay kaan-bin kɔ̀ɔn wee-laa khʉ̂an-ɔ̀ɔk,He probably should call the airline before the flight.,"[{""thai"":""เขา"",""english"":""he"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""khǎo""},{""thai"":""น่าจะ"",""english"":""probably should"",""tones"":[""falling"",""low""],""grammar"":true,""romanization"":""nâa-jà""},{""thai"":""ลอง"",""english"":""try"",""romanization"":""lɔɔng""},{""thai"":""โทรไปถาม"",""english"":""call to ask"",""romanization"":""thoo-rə pay thǎam""},{""thai"":""สายการบิน"",""english"":""airline"",""romanization"":""săay kaan-bin""},{""thai"":""ก่อนเวลาเครื่องออก"",""english"":""before flight time"",""romanization"":""kɔ̀ɔn wee-laa khʉ̂an-ɔ̀ɔk""}]",easy
เราควรจองโฮสเทลนั้นก่อนถึงสุดสัปดาห์,raw khûan jaawng hoos-teln nán kɔ̀ɔn thǔŋ sùt-sàp-daa,We should book that hostel before the weekend.,"[{""thai"":""เรา"",""english"":""we"",""romanization"":""raw""},{""thai"":""ควร"",""english"":""should"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""khûan""},{""thai"":""จอง"",""english"":""reserve"",""romanization"":""jaawng""},{""thai"":""โฮสเทลนั้น"",""english"":""that hostel"",""romanization"":""hoos-teln nán""},{""thai"":""ก่อนถึง"",""english"":""before reaching"",""tones"":[""low"",""rising""],""romanization"":""kɔ̀ɔn thǔŋ""},{""thai"":""สุดสัปดาห์"",""english"":""the weekend"",""romanization"":""sùt-sàp-daa""}]",easy
พัสดุน่าจะถึงคุณภายในวันศุกร์,pát-sà-dù nâa-jà thǔŋ khun phaay-nai wan-sùk,The package should reach you by Friday.,"[{""thai"":""พัสดุ"",""english"":""parcel"",""tones"":[""high"",""low"",""low""],""romanization"":""pát-sà-dù""},{""thai"":""น่าจะ"",""english"":""should/probably"",""tones"":[""falling"",""low""],""grammar"":true,""romanization"":""nâa-jà""},{""thai"":""ถึง"",""english"":""arrive"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""thǔŋ""},{""thai"":""คุณ"",""english"":""you"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""khun""},{""thai"":""ภายในวันศุกร์"",""english"":""within Friday"",""romanization"":""phaay-nai wan-sùk""}]",easy
เธอควรเตรียมของให้น้อยลงถ้าจะนั่งรถบัส,thəə khûan triiam khǎawng hây nɔ́ɔy-loŋ thâa jà nâŋ rót-bás,She should pack fewer things if she’s taking the bus.,"[{""thai"":""เธอ"",""english"":""she"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""thəə""},{""thai"":""ควร"",""english"":""should"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""khûan""},{""thai"":""เตรียมของให้น้อยลง"",""english"":""prepare fewer things"",""romanization"":""triiam khǎawng hây nɔ́ɔy-loŋ""},{""thai"":""ถ้า"",""english"":""if"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""thâa""},{""thai"":""จะนั่งรถบัส"",""english"":""going to ride the bus"",""tones"":[""low"",""falling"",""high"",""high""],""romanization"":""jà nâŋ rót-bás""}]",easy
เราน่าจะแลกเงินที่ธนาคาร อัตราดีกว่า,raw nâa-jà lɛ̀ɛk-ŋən thîi thá-naa-khaan àt-trii dii gwàa,We should exchange money at the bank; the rate’s better.,"[{""thai"":""เรา"",""english"":""we"",""romanization"":""raw""},{""thai"":""น่าจะ"",""english"":""should/probably"",""tones"":[""falling"",""low""],""grammar"":true,""romanization"":""nâa-jà""},{""thai"":""แลกเงิน"",""english"":""exchange money"",""romanization"":""lɛ̀ɛk-ŋən""},{""thai"":""ที่ธนาคาร"",""english"":""at the bank"",""romanization"":""thîi thá-naa-khaan""},{""thai"":""อัตราดีกว่า"",""english"":""the rate is better"",""romanization"":""àt-trii dii gwàa""}]",easy
คุณควรซ้อมนำเสนออีกครั้ง,khun khûan sɔ́ɔm nam-sà-nə̌ə ìik khráŋ,You should rehearse the presentation one more time.,"[{""thai"":""คุณ"",""english"":""you"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""khun""},{""thai"":""ควร"",""english"":""should"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""khûan""},{""thai"":""ซ้อม"",""english"":""rehearse"",""tones"":[""high""],""tone"":""high"",""romanization"":""sɔ́ɔm""},{""thai"":""นำเสนอ"",""english"":""presentation"",""romanization"":""nam-sà-nə̌ə""},{""thai"":""อีกครั้ง"",""english"":""one more time"",""tones"":[""low"",""high""],""romanization"":""ìik khráŋ""}]",easy
พวกเขาควรแจ้งเจ้าของบ้านเรื่องรั่ว,phûak-khǎo khûan jɛ̂ɛŋ câaw-khǎawŋ bâan rʉ̂an rʉ̂a,They should notify the landlord about the leak.,"[{""thai"":""พวกเขา"",""english"":""they"",""tones"":[""falling"",""rising""],""romanization"":""phûak-khǎo""},{""thai"":""ควร"",""english"":""should"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""khûan""},{""thai"":""แจ้ง"",""english"":""notify"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""jɛ̂ɛŋ""},{""thai"":""เจ้าของบ้าน"",""english"":""landlord"",""tones"":[""falling"",""rising"",""falling""],""romanization"":""câaw-khǎawŋ bâan""},{""thai"":""เรื่องรั่ว"",""english"":""about the leak"",""tones"":[""falling"",""falling""],""romanization"":""rʉ̂an rʉ̂a""}]",easy
คุณควรขอวีซ่าก่อนซื้อตั๋ว,khun khûan khǎo wii-sâa kɔ̀ɔn súu dtǔa,You should get a visa before buying the ticket.,"[{""thai"":""คุณ"",""english"":""you"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""khun""},{""thai"":""ควร"",""english"":""should"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""khûan""},{""thai"":""ขอ"",""english"":""apply for"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""khǎo""},{""thai"":""วีซ่า"",""english"":""visa"",""romanization"":""wii-sâa""},{""thai"":""ก่อนซื้อตั๋ว"",""english"":""before buying ticket"",""tones"":[""low"",""high"",""rising""],""romanization"":""kɔ̀ɔn súu dtǔa""}]",easy
คุณควรปิดโทรศัพท์ในโรงหนังนะ,khun khuan bpìt to-rá-sàp nai rohng-năng ná,You should switch off your phone in the cinema.,"[{""thai"":""คุณ"",""english"":""you"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""khun""},{""thai"":""ควร"",""english"":""should"",""grammar"":true,""romanization"":""khuan""},{""thai"":""ปิด"",""english"":""turn off"",""tones"":[""low""],""tone"":""low"",""romanization"":""bpìt""},{""thai"":""โทรศัพท์"",""english"":""phone"",""romanization"":""to-rá-sàp""},{""thai"":""ใน"",""english"":""in"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""nai""},{""thai"":""โรงหนัง"",""english"":""cinema"",""romanization"":""rohng-năng""},{""thai"":""นะ"",""english"":""(softener)"",""tones"":[""high""],""tone"":""high"",""romanization"":""ná""}]",easy
ฟ้ามืด น่าจะมีฝนเร็วๆ นี้,fáa múet nâa-jà mii fŏn reo-reo níi,The sky is dark; it’ll probably rain soon.,"[{""thai"":""ฟ้า"",""english"":""sky"",""tones"":[""high""],""tone"":""high"",""romanization"":""fáa""},{""thai"":""มืด"",""english"":""dark"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""múet""},{""thai"":""น่าจะ"",""english"":""probably"",""tones"":[""falling"",""low""],""grammar"":true,""romanization"":""nâa-jà""},{""thai"":""มี"",""english"":""have"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""mii""},{""thai"":""ฝน"",""english"":""rain"",""romanization"":""fŏn""},{""thai"":""เร็วๆ นี้"",""english"":""soon"",""romanization"":""reo-reo níi""}]",easy
พวกเขาน่าจะติดรถ,phûak-khăo nâa-jà dtìt rót,They’re probably stuck in traffic.,"[{""thai"":""พวกเขา"",""english"":""they"",""romanization"":""phûak-khăo""},{""thai"":""น่าจะ"",""english"":""probably"",""tones"":[""falling"",""low""],""grammar"":true,""romanization"":""nâa-jà""},{""thai"":""ติด"",""english"":""stuck"",""tones"":[""low""],""tone"":""low"",""romanization"":""dtìt""},{""thai"":""รถ"",""english"":""traffic"",""tones"":[""high""],""tone"":""high"",""romanization"":""rót""}]",easy
เราควรจองตั๋วเร็วกว่านี้คราวหน้า,rao khuan jaang dtŭa reo gwàa níi khraao-nâa,We should book the tickets earlier next time.,"[{""thai"":""เรา"",""english"":""we"",""romanization"":""rao""},{""thai"":""ควร"",""english"":""should"",""grammar"":true,""romanization"":""khuan""},{""thai"":""จอง"",""english"":""book/reserve"",""romanization"":""jaang""},{""thai"":""ตั๋ว"",""english"":""ticket"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""dtŭa""},{""thai"":""เร็วกว่านี้"",""english"":""earlier than this"",""romanization"":""reo gwàa níi""},{""thai"":""คราวหน้า"",""english"":""next time"",""romanization"":""khraao-nâa""}]",easy
พัสดุน่าจะถึงบ่ายนี้,phát-sà-dù nâa-jà thŭeng bàai níi,The parcel should arrive this afternoon.,"[{""thai"":""พัสดุ"",""english"":""parcel"",""tones"":[""high"",""low"",""low""],""romanization"":""phát-sà-dù""},{""thai"":""น่าจะ"",""english"":""should (expect)"",""tones"":[""falling"",""low""],""grammar"":true,""romanization"":""nâa-jà""},{""thai"":""ถึง"",""english"":""arrive"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""thŭeng""},{""thai"":""บ่ายนี้"",""english"":""this afternoon"",""tones"":[""low"",""high""],""romanization"":""bàai níi""}]",easy
คุณควรดื่มน้ำมากๆ ตอนอากาศร้อน,khun khuan dùuem náam mâak-mâak dtorn aa-gàat rón,You should drink more water when it’s hot.,"[{""thai"":""คุณ"",""english"":""you"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""khun""},{""thai"":""ควร"",""english"":""should"",""grammar"":true,""romanization"":""khuan""},{""thai"":""ดื่ม"",""english"":""drink"",""tones"":[""low""],""tone"":""low"",""romanization"":""dùuem""},{""thai"":""น้ำ"",""english"":""water"",""tones"":[""high""],""tone"":""high"",""romanization"":""náam""},{""thai"":""มากๆ"",""english"":""a lot"",""tones"":[""falling"",""falling""],""romanization"":""mâak-mâak""},{""thai"":""ตอน"",""english"":""when"",""romanization"":""dtorn""},{""thai"":""อากาศร้อน"",""english"":""weather hot"",""romanization"":""aa-gàat rón""}]",easy
เธอน่าจะลืมถ้าเราไม่เตือน,thooe nâa-jà luuem thâa rao mâi dtooean,She’ll probably forget if we don’t remind her.,"[{""thai"":""เธอ"",""english"":""she"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""thooe""},{""thai"":""น่าจะ"",""english"":""probably"",""tones"":[""falling"",""low""],""grammar"":true,""romanization"":""nâa-jà""},{""thai"":""ลืม"",""english"":""forget"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""luuem""},{""thai"":""ถ้า"",""english"":""if"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""thâa""},{""thai"":""เรา"",""english"":""we"",""romanization"":""rao""},{""thai"":""ไม่"",""english"":""not"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""mâi""},{""thai"":""เตือน"",""english"":""remind"",""romanization"":""dtooean""}]",easy
ทีมควรเริ่มประชุมตรงเวลา,thiim khuan rêrm pra-chum dtrohng wee-laa,The team should start the meeting on time.,"[{""thai"":""ทีม"",""english"":""team"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""thiim""},{""thai"":""ควร"",""english"":""should"",""grammar"":true,""romanization"":""khuan""},{""thai"":""เริ่ม"",""english"":""start"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""rêrm""},{""thai"":""ประชุม"",""english"":""meeting"",""romanization"":""pra-chum""},{""thai"":""ตรงเวลา"",""english"":""on time"",""romanization"":""dtrohng wee-laa""}]",easy
กุญแจน่าจะยังอยู่ในรถ,kun-jae nâa-jà yang yùu nai rót,The keys are probably still inside the car.,"[{""thai"":""กุญแจ"",""english"":""keys"",""romanization"":""kun-jae""},{""thai"":""น่าจะ"",""english"":""probably"",""tones"":[""falling"",""low""],""grammar"":true,""romanization"":""nâa-jà""},{""thai"":""ยัง"",""english"":""still"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""yang""},{""thai"":""อยู่"",""english"":""be located"",""tones"":[""low""],""tone"":""low"",""romanization"":""yùu""},{""thai"":""ใน"",""english"":""inside"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""nai""},{""thai"":""รถ"",""english"":""car"",""tones"":[""high""],""tone"":""high"",""romanization"":""rót""}]",easy
