thai,romanization,english,breakdown,difficulty
พวกเราให้อาหารแมวแล้ว,phûak-rao hâi aa-hăan maew láew,We've already fed the cat.,"[{""thai"":""พวกเรา"",""english"":""we"",""tones"":[""falling"",""mid""],""romanization"":""phûak-rao""},{""thai"":""ให้"",""english"":""give/feed"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""hâi""},{""thai"":""อาหาร"",""english"":""food"",""tones"":[""mid"",""rising""],""romanization"":""aa-hăan""},{""thai"":""แมว"",""english"":""cat"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""maew""},{""thai"":""แล้ว"",""english"":""already"",""tones"":[""high""],""tone"":""high"",""grammar"":true,""romanization"":""láew""}]",easy
แม่ปิดเตาแล้ว,mâe bpìt dtao láew,Mom has already turned off the stove.,"[{""thai"":""แม่"",""english"":""mom"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""mâe""},{""thai"":""ปิด"",""english"":""turn off/close"",""tones"":[""low""],""tone"":""low"",""romanization"":""bpìt""},{""thai"":""เตา"",""english"":""stove"",""tones"":[""mid"",""mid""],""romanization"":""dtao""},{""thai"":""แล้ว"",""english"":""already"",""tones"":[""high""],""tone"":""high"",""grammar"":true,""romanization"":""láew""}]",easy
พวกเราจองโต๊ะวันอาทิตย์แล้ว,phûak-rao jaang dtó wan-aa-thít láew,We've already booked a table for Sunday.,"[{""thai"":""พวกเรา"",""english"":""we"",""tones"":[""falling"",""mid""],""romanization"":""phûak-rao""},{""thai"":""จอง"",""english"":""book/reserve"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""jaang""},{""thai"":""โต๊ะ"",""english"":""table"",""tones"":[""high""],""tone"":""high"",""romanization"":""dtó""},{""thai"":""วันอาทิตย์"",""english"":""Sunday"",""tones"":[""mid"",""mid"",""high""],""romanization"":""wan-aa-thít""},{""thai"":""แล้ว"",""english"":""already"",""tones"":[""high""],""tone"":""high"",""grammar"":true,""romanization"":""láew""}]",easy
เขาตอบข้อความไปแล้ว,kǎo dtàwp kôwkwaam bpai láew,He's already replied to the message.,"[{""thai"":""เขา"",""english"":""he"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""kǎo""},{""thai"":""ตอบ"",""english"":""reply"",""tones"":[""low""],""tone"":""low"",""romanization"":""dtàwp""},{""thai"":""ข้อความ"",""english"":""message"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""kôwkwaam""},{""thai"":""ไป"",""english"":""away"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""bpai""},{""thai"":""แล้ว"",""english"":""already"",""tones"":[""high""],""tone"":""high"",""grammar"":true,""romanization"":""láew""}]",easy
ฉันเก็บกระเป๋าเดินทางแล้ว,chǎn gèp grà-bpǎo-dəən-taang láeo,I've already packed my suitcase.,"[{""thai"":""ฉัน"",""english"":""I"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""chǎn""},{""thai"":""เก็บ"",""english"":""packed / put away"",""tones"":[""low""],""tone"":""low"",""romanization"":""gèp""},{""thai"":""กระเป๋าเดินทาง"",""english"":""suitcase"",""tones"":[""low"",""low"",""rising"",""mid"",""mid"",""mid""],""romanization"":""grà-bpǎo-dəən-taang""},{""thai"":""แล้ว"",""english"":""already"",""tones"":[""high""],""tone"":""high"",""grammar"":true,""romanization"":""láeo""}]",easy
รถไฟออกแล้ว,rót-fai òk láeo,The train has already left.,"[{""thai"":""รถไฟ"",""english"":""train"",""tones"":[""high""],""tone"":""high"",""romanization"":""rót-fai""},{""thai"":""ออก"",""english"":""departed / left"",""tones"":[""low""],""tone"":""low"",""romanization"":""òk""},{""thai"":""แล้ว"",""english"":""already"",""tones"":[""high""],""tone"":""high"",""grammar"":true,""romanization"":""láeo""}]",easy
ร้านใหม่เปิดแล้ว,ráan mài pèrt láeo,The new shop has already opened.,"[{""thai"":""ร้านใหม่"",""english"":""new shop"",""tones"":[""high"",""low""],""romanization"":""ráan mài""},{""thai"":""เปิด"",""english"":""opened"",""tones"":[""low""],""tone"":""low"",""romanization"":""pèrt""},{""thai"":""แล้ว"",""english"":""already"",""tones"":[""high""],""tone"":""high"",""grammar"":true,""romanization"":""láeo""}]",easy
ฉันอาบน้ำเช้านี้แล้ว,chǎn àap-nám cháo-níi lɛ́ɛw,I've already showered this morning.,"[{""thai"":""ฉัน"",""english"":""I"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""chǎn""},{""thai"":""อาบน้ำ"",""english"":""shower"",""tones"":[""low"",""high""],""romanization"":""àap-nám""},{""thai"":""เช้านี้"",""english"":""this morning"",""tones"":[""high"",""high""],""romanization"":""cháo-níi""},{""thai"":""แล้ว"",""english"":""already"",""tones"":[""high""],""tone"":""high"",""grammar"":true,""romanization"":""lɛ́ɛw""}]",easy
ฉันแปรงฟันแล้ว,chǎn prɛɛŋ-fan láeo,I've brushed my teeth already.,"[{""thai"":""ฉัน"",""english"":""I"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""chǎn""},{""thai"":""แปรงฟัน"",""english"":""brush teeth"",""tones"":[""mid"",""mid""],""romanization"":""prɛɛŋ-fan""},{""thai"":""แล้ว"",""english"":""already / completed"",""tones"":[""high""],""tone"":""high"",""grammar"":true,""romanization"":""láeo""}]",easy
พวกเราเช็คอินแล้ว,phûak-rao chék-in láeo,We've already checked in.,"[{""thai"":""พวกเรา"",""english"":""we"",""tones"":[""falling"",""mid""],""romanization"":""phûak-rao""},{""thai"":""เช็คอิน"",""english"":""check in"",""tones"":[""high"",""mid""],""romanization"":""chék-in""},{""thai"":""แล้ว"",""english"":""already"",""tones"":[""high""],""tone"":""high"",""grammar"":true,""romanization"":""láeo""}]",easy
การประชุมเริ่มแล้ว,gaan-prà-chum rôm láeo,The meeting has started.,"[{""thai"":""การประชุม"",""english"":""meeting"",""tones"":[""mid"",""low"",""mid""],""romanization"":""gaan-prà-chum""},{""thai"":""เริ่ม"",""english"":""start"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""rôm""},{""thai"":""แล้ว"",""english"":""already"",""tones"":[""high""],""tone"":""high"",""grammar"":true,""romanization"":""láeo""}]",easy
ฉันบันทึกเบอร์คุณแล้ว,chǎn ban-thúk bəə khun láeo,I've already saved your number.,"[{""thai"":""ฉัน"",""english"":""I"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""chǎn""},{""thai"":""บันทึก"",""english"":""save / record"",""tones"":[""mid"",""high""],""romanization"":""ban-thúk""},{""thai"":""เบอร์"",""english"":""number"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""bəə""},{""thai"":""คุณ"",""english"":""you"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""khun""},{""thai"":""แล้ว"",""english"":""already"",""tones"":[""high""],""tone"":""high"",""grammar"":true,""romanization"":""láeo""}]",easy
รถเมล์ออกแล้ว,rót-mee ɔ̀ɔk láeo,The bus has already left.,"[{""thai"":""รถเมล์"",""english"":""bus"",""tones"":[""high""],""tone"":""high"",""romanization"":""rót-mee""},{""thai"":""ออก"",""english"":""depart"",""tones"":[""low""],""tone"":""low"",""romanization"":""ɔ̀ɔk""},{""thai"":""แล้ว"",""english"":""already"",""tones"":[""high""],""tone"":""high"",""grammar"":true,""romanization"":""láeo""}]",easy
เขาย้ายไปเชียงใหม่แล้ว,kháo yáai pai chiang-mài láeo,He's already moved to Chiang Mai.,"[{""thai"":""เขา"",""english"":""they"",""tones"":[""high""],""tone"":""high"",""romanization"":""kháo""},{""thai"":""ย้าย"",""english"":""move"",""tones"":[""high""],""tone"":""high"",""romanization"":""yáai""},{""thai"":""ไป"",""english"":""go"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""pai""},{""thai"":""เชียงใหม่"",""english"":""Chiang Mai"",""tones"":[""mid"",""falling"",""falling""],""romanization"":""chiang-mài""},{""thai"":""แล้ว"",""english"":""already"",""tones"":[""high""],""tone"":""high"",""grammar"":true,""romanization"":""láeo""}]",easy
ฉันจ่ายเงินที่ร้านอาหารแล้ว,chǎn jàai ngən thîi ráan-aa-hăan láeo,I've paid the restaurant bill.,"[{""thai"":""ฉัน"",""english"":""I"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""chǎn""},{""thai"":""จ่ายเงิน"",""english"":""pay money"",""tones"":[""falling"",""falling"",""mid""],""romanization"":""jàai-ngən""},{""thai"":""ที่ร้านอาหาร"",""english"":""at the restaurant"",""tones"":[""falling"",""high"",""mid"",""rising""],""romanization"":""thîi ráan-aa-hăan""},{""thai"":""แล้ว"",""english"":""already"",""tones"":[""high""],""tone"":""high"",""grammar"":true,""romanization"":""láeo""}]",easy
สวนปิดแล้ว,sǔan pìt láeo,The park is already closed.,"[{""thai"":""สวน"",""english"":""park"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""sǔan""},{""thai"":""ปิด"",""english"":""close"",""tones"":[""low""],""tone"":""low"",""romanization"":""pìt""},{""thai"":""แล้ว"",""english"":""already"",""tones"":[""high""],""tone"":""high"",""grammar"":true,""romanization"":""láeo""}]",easy
เธออ่านข้อความแล้ว,thoe àan khɔ̂ɔ-khwaam láeo,She's already read the message.,"[{""thai"":""เธอ"",""english"":""she"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""thoe""},{""thai"":""อ่าน"",""english"":""read"",""tones"":[""low""],""tone"":""low"",""romanization"":""àan""},{""thai"":""ข้อความ"",""english"":""message"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""khɔ̂ɔ-khwaam""},{""thai"":""แล้ว"",""english"":""already"",""tones"":[""high""],""tone"":""high"",""grammar"":true,""romanization"":""láeo""}]",easy
เขาปิดไฟแล้ว,kháo pìt-fai láeo,He's already turned off the light.,"[{""thai"":""เขา"",""english"":""he"",""tones"":[""high""],""tone"":""high"",""romanization"":""kháo""},{""thai"":""ปิดไฟ"",""english"":""turn off the light"",""tones"":[""low"",""mid""],""romanization"":""pìt-fai""},{""thai"":""แล้ว"",""english"":""already"",""tones"":[""high""],""tone"":""high"",""grammar"":true,""romanization"":""láeo""}]",easy
เธอย้ายบ้านแล้ว,ter yáai bâan léao,She's already moved house.,"[{""thai"":""เธอ"",""english"":""she"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""ter""},{""thai"":""ย้ายบ้าน"",""english"":""moved house"",""tones"":[""high"",""falling""],""romanization"":""yáai bâan""},{""thai"":""แล้ว"",""english"":""already"",""tones"":[""high""],""tone"":""high"",""grammar"":true,""romanization"":""léao""}]",easy
เราล็อกประตูแล้ว,rao lók bprà-dtuu léao,We've already locked the door.,"[{""thai"":""เรา"",""english"":""we"",""tones"":[""mid"",""mid""],""romanization"":""rao""},{""thai"":""ล็อกประตู"",""english"":""locked the door"",""tones"":[""high"",""mid""],""romanization"":""lók bprà-dtuu""},{""thai"":""แล้ว"",""english"":""already"",""tones"":[""high""],""tone"":""high"",""grammar"":true,""romanization"":""léao""}]",easy
พ่อรดน้ำต้นไม้แล้ว,pôr rót náam dtôn máai léao,Dad has already watered the plants.,"[{""thai"":""พ่อ"",""english"":""dad"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""pôr""},{""thai"":""รดน้ำต้นไม้"",""english"":""watered the plants"",""tones"":[""high"",""high"",""falling"",""high""],""romanization"":""rót náam dtôn máai""},{""thai"":""แล้ว"",""english"":""already"",""tones"":[""high""],""tone"":""high"",""grammar"":true,""romanization"":""léao""}]",easy
พวกเขายกเลิกประชุมแล้ว,pûak-kăo yók-lerrk bprà-chum léao,They've already canceled the meeting.,"[{""thai"":""พวกเขา"",""english"":""they"",""tones"":[""falling"",""rising""],""romanization"":""pûak-kăo""},{""thai"":""ยกเลิก"",""english"":""cancelled"",""tones"":[""high"",""falling""],""romanization"":""yók-lerrk""},{""thai"":""ประชุม"",""english"":""meeting"",""tones"":[""low"",""mid""],""romanization"":""bprà-chum""},{""thai"":""แล้ว"",""english"":""already"",""tones"":[""high""],""tone"":""high"",""grammar"":true,""romanization"":""léao""}]",easy
ฉันส่งอีเมลแล้ว,chăn sòng ii-may léao,I've already sent the email.,"[{""thai"":""ฉัน"",""english"":""I"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""chăn""},{""thai"":""ส่ง"",""english"":""sent"",""tones"":[""low""],""tone"":""low"",""romanization"":""sòng""},{""thai"":""อีเมล"",""english"":""email"",""tones"":[""mid"",""mid""],""romanization"":""ii-may""},{""thai"":""แล้ว"",""english"":""already"",""tones"":[""high""],""tone"":""high"",""grammar"":true,""romanization"":""léao""}]",easy
ย่ากินยาแล้ว,yâa gin yaa léao,Grandma has already taken her medicine.,"[{""thai"":""ย่า"",""english"":""grandma"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""yâa""},{""thai"":""กินยา"",""english"":""take medicine"",""tones"":[""mid"",""mid""],""romanization"":""gin yaa""},{""thai"":""แล้ว"",""english"":""already"",""tones"":[""high""],""tone"":""high"",""grammar"":true,""romanization"":""léao""}]",easy
ฉันตั้งนาฬิกาปลุกแล้ว,chǎn dtâng naa-lí-gok plùk láew,I've already set my alarm.,"[{""thai"":""ฉัน"",""english"":""I (female speaker)"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""chǎn""},{""thai"":""ตั้ง"",""english"":""set"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""dtâng""},{""thai"":""นาฬิกาปลุก"",""english"":""alarm clock"",""tones"":[""mid"",""high"",""mid"",""low""],""romanization"":""naa-lí-gok plùk""},{""thai"":""แล้ว"",""english"":""already"",""tones"":[""high""],""tone"":""high"",""grammar"":true,""romanization"":""láew""}]",easy
พวกเราให้อาหารแมวแล้ว,phûak-rao hâi aa-hăan maew láew,We've already fed the cat.,"[{""thai"":""พวกเรา"",""english"":""we"",""tones"":[""falling"",""mid""],""romanization"":""phûak-rao""},{""thai"":""ให้"",""english"":""give/feed"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""hâi""},{""thai"":""อาหาร"",""english"":""food"",""tones"":[""mid"",""rising""],""romanization"":""aa-hăan""},{""thai"":""แมว"",""english"":""cat"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""maew""},{""thai"":""แล้ว"",""english"":""already"",""tones"":[""high""],""tone"":""high"",""grammar"":true,""romanization"":""láew""}]",easy
แม่ปิดเตาแล้ว,mâe bpìt dtao láew,Mom has already turned off the stove.,"[{""thai"":""แม่"",""english"":""mom"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""mâe""},{""thai"":""ปิด"",""english"":""turn off/close"",""tones"":[""low""],""tone"":""low"",""romanization"":""bpìt""},{""thai"":""เตา"",""english"":""stove"",""tones"":[""mid"",""mid""],""romanization"":""dtao""},{""thai"":""แล้ว"",""english"":""already"",""tones"":[""high""],""tone"":""high"",""grammar"":true,""romanization"":""láew""}]",easy
พวกเราจองโต๊ะวันอาทิตย์แล้ว,phûak-rao jaang dtó wan-aa-thít láew,We've already booked a table for Sunday.,"[{""thai"":""พวกเรา"",""english"":""we"",""tones"":[""falling"",""mid""],""romanization"":""phûak-rao""},{""thai"":""จอง"",""english"":""book/reserve"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""jaang""},{""thai"":""โต๊ะ"",""english"":""table"",""tones"":[""high""],""tone"":""high"",""romanization"":""dtó""},{""thai"":""วันอาทิตย์"",""english"":""Sunday"",""tones"":[""mid"",""mid"",""high""],""romanization"":""wan-aa-thít""},{""thai"":""แล้ว"",""english"":""already"",""tones"":[""high""],""tone"":""high"",""grammar"":true,""romanization"":""láew""}]",easy
เขาตอบข้อความไปแล้ว,kǎo dtàwp kôwkwaam bpai láew,He's already replied to the message.,"[{""thai"":""เขา"",""english"":""he"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""kǎo""},{""thai"":""ตอบ"",""english"":""reply"",""tones"":[""low""],""tone"":""low"",""romanization"":""dtàwp""},{""thai"":""ข้อความ"",""english"":""message"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""kôwkwaam""},{""thai"":""ไป"",""english"":""away"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""bpai""},{""thai"":""แล้ว"",""english"":""already"",""tones"":[""high""],""tone"":""high"",""grammar"":true,""romanization"":""láew""}]",easy
ฉันเก็บกระเป๋าเดินทางแล้ว,chǎn gèp grà-bpǎo-dəən-taang láeo,I've already packed my suitcase.,"[{""thai"":""ฉัน"",""english"":""I"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""chǎn""},{""thai"":""เก็บ"",""english"":""packed / put away"",""tones"":[""low""],""tone"":""low"",""romanization"":""gèp""},{""thai"":""กระเป๋าเดินทาง"",""english"":""suitcase"",""tones"":[""low"",""low"",""rising"",""mid"",""mid"",""mid""],""romanization"":""grà-bpǎo-dəən-taang""},{""thai"":""แล้ว"",""english"":""already"",""tones"":[""high""],""tone"":""high"",""grammar"":true,""romanization"":""láeo""}]",easy
รถไฟออกแล้ว,rót-fai òk láeo,The train has already left.,"[{""thai"":""รถไฟ"",""english"":""train"",""tones"":[""high""],""tone"":""high"",""romanization"":""rót-fai""},{""thai"":""ออก"",""english"":""departed / left"",""tones"":[""low""],""tone"":""low"",""romanization"":""òk""},{""thai"":""แล้ว"",""english"":""already"",""tones"":[""high""],""tone"":""high"",""grammar"":true,""romanization"":""láeo""}]",easy
ร้านใหม่เปิดแล้ว,ráan mài pèrt láeo,The new shop has already opened.,"[{""thai"":""ร้านใหม่"",""english"":""new shop"",""tones"":[""high"",""low""],""romanization"":""ráan mài""},{""thai"":""เปิด"",""english"":""opened"",""tones"":[""low""],""tone"":""low"",""romanization"":""pèrt""},{""thai"":""แล้ว"",""english"":""already"",""tones"":[""high""],""tone"":""high"",""grammar"":true,""romanization"":""láeo""}]",easy
ฉันอาบน้ำเช้านี้แล้ว,chǎn àap-nám cháo-níi lɛ́ɛw,I've already showered this morning.,"[{""thai"":""ฉัน"",""english"":""I"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""chǎn""},{""thai"":""อาบน้ำ"",""english"":""shower"",""tones"":[""low"",""high""],""romanization"":""àap-nám""},{""thai"":""เช้านี้"",""english"":""this morning"",""tones"":[""high"",""high""],""romanization"":""cháo-níi""},{""thai"":""แล้ว"",""english"":""already"",""tones"":[""high""],""tone"":""high"",""grammar"":true,""romanization"":""lɛ́ɛw""}]",easy
