thai,romanization,english,breakdown,difficulty
เขาเหลือเงินเพียงร้อยบาทเท่านั้น,khao luea ngoen phiiang roi baat thao nan,He has only one hundred baht left.,"[{""thai"":""เขาเหลือเงิน"",""english"":""he has money left"",""tones"":[""rising"",""rising"",""mid""],""romanization"":""khao luea ngoen""},{""thai"":""เพียงร้อยบาทเท่านั้น"",""english"":""only one hundred baht"",""tones"":[""mid"",""high"",""low"",""falling""],""grammar"":true,""romanization"":""phiiang roi baat thao nan""}]",medium
โรงแรมนี้มีเพียงห้าห้องเท่านั้น,roong-raem nii mii phiiang haa hong thao nan,This hotel has only five rooms.,"[{""thai"":""โรงแรมนี้มี"",""english"":""this hotel has"",""tones"":[""mid"",""mid"",""high"",""mid""],""romanization"":""roong-raem nii mii""},{""thai"":""เพียงห้าห้องเท่านั้น"",""english"":""only five rooms"",""tones"":[""mid"",""falling"",""falling"",""falling""],""grammar"":true,""romanization"":""phiiang haa hong thao nan""}]",medium
เราต้องรอเพียงอีกสิบนาทีเท่านั้น,rao tong ro phiiang iik sip naa-thii thao nan,We only have to wait ten more minutes.,"[{""thai"":""เราต้องรอ"",""english"":""we have to wait"",""tones"":[""mid"",""falling"",""mid""],""romanization"":""rao tong ro""},{""thai"":""เพียงอีกสิบนาทีเท่านั้น"",""english"":""only ten more minutes"",""tones"":[""mid"",""low"",""low"",""mid"",""high"",""falling""],""grammar"":true,""romanization"":""phiiang iik sip naa-thii thao nan""}]",medium
ฉันเห็นเขาเพียงแวบเดียวเท่านั้น,chan hen khao phiiang waep diao thao nan,I only saw him for a moment.,"[{""thai"":""ฉันเห็นเขา"",""english"":""I saw him"",""tones"":[""rising"",""rising"",""rising""],""romanization"":""chan hen khao""},{""thai"":""เพียงแวบเดียวเท่านั้น"",""english"":""only for a moment"",""tones"":[""mid"",""low"",""mid"",""falling""],""grammar"":true,""romanization"":""phiiang waep diao thao nan""}]",medium
หลักสูตรนี้ใช้เพียงเอกสารชุดเดียวเท่านั้น,lak-suut nii chai phiiang eek-ga-saan chut diao thao nan,This course uses only one set of documents.,"[{""thai"":""หลักสูตรนี้ใช้"",""english"":""this course uses"",""tones"":[""low"",""falling"",""high"",""high""],""romanization"":""lak-suut nii chai""},{""thai"":""เพียงเอกสารชุดเดียวเท่านั้น"",""english"":""only one set of documents"",""tones"":[""mid"",""rising"",""high"",""mid"",""falling""],""grammar"":true,""romanization"":""phiiang eek-ga-saan chut diao thao nan""}]",medium
เขาเปิดขายเพียงวันเสาร์เท่านั้น,khao bpoet khaai phiiang wan sao thao nan,He sells only on Saturdays.,"[{""thai"":""เขาเปิดขาย"",""english"":""he sells"",""tones"":[""rising"",""low"",""rising""],""romanization"":""khao bpoet khaai""},{""thai"":""เพียงวันเสาร์เท่านั้น"",""english"":""only on Saturdays"",""tones"":[""mid"",""mid"",""rising"",""falling""],""grammar"":true,""romanization"":""phiiang wan sao thao nan""}]",medium
เราเชิญเพียงคนในทีมเท่านั้น,rao choen phiiang khon nai thiim thao nan,We invited only people on the team.,"[{""thai"":""เราเชิญ"",""english"":""we invited"",""tones"":[""mid"",""mid""],""romanization"":""rao choen""},{""thai"":""เพียงคนในทีมเท่านั้น"",""english"":""only people on the team"",""tones"":[""mid"",""mid"",""mid"",""mid"",""falling""],""grammar"":true,""romanization"":""phiiang khon nai thiim thao nan""}]",medium
คำตอบนี้มีเพียงสองข้อเท่านั้น,kham-dtop nii mii phiiang song kho thao nan,There are only two answers to this.,"[{""thai"":""คำตอบนี้มี"",""english"":""this answer set has"",""tones"":[""mid"",""low"",""high"",""mid""],""romanization"":""kham-dtop nii mii""},{""thai"":""เพียงสองข้อเท่านั้น"",""english"":""only two items"",""tones"":[""mid"",""rising"",""falling"",""falling""],""grammar"":true,""romanization"":""phiiang song kho thao nan""}]",medium
บริษัทนี้รับเพียงผู้สมัครที่มีประสบการณ์เท่านั้น,baw-ri-sat nii rap phiiang phuu-sa-mak thii mii bpra-sop-gaan thao nan,This company accepts only applicants with experience.,"[{""thai"":""บริษัทนี้รับ"",""english"":""this company accepts"",""tones"":[""low"",""high"",""low"",""high"",""high""],""romanization"":""baw-ri-sat nii rap""},{""thai"":""เพียงผู้สมัครที่มีประสบการณ์เท่านั้น"",""english"":""only applicants with experience"",""tones"":[""mid"",""falling"",""high"",""falling"",""mid"",""low"",""mid"",""falling""],""grammar"":true,""romanization"":""phiiang phuu-sa-mak thii mii bpra-sop-gaan thao nan""}]",hard
ห้องประชุมนี้นั่งได้เพียงยี่สิบคนเท่านั้น,hong bpra-chum nii nang dai phiiang yii-sip khon thao nan,This meeting room seats only twenty people.,"[{""thai"":""ห้องประชุมนี้นั่งได้"",""english"":""this meeting room can seat"",""tones"":[""falling"",""mid"",""mid"",""high"",""falling"",""mid""],""romanization"":""hong bpra-chum nii nang dai""},{""thai"":""เพียงยี่สิบคนเท่านั้น"",""english"":""only twenty people"",""tones"":[""mid"",""falling"",""low"",""mid"",""falling""],""grammar"":true,""romanization"":""phiiang yii-sip khon thao nan""}]",medium
ฉันต้องแก้เพียงจุดเล็กๆ เท่านั้น,chan tong gae phiiang jut lek lek thao nan,I only need to fix a small point.,"[{""thai"":""ฉันต้องแก้"",""english"":""I need to fix"",""tones"":[""rising"",""falling"",""falling""],""romanization"":""chan tong gae""},{""thai"":""เพียงจุดเล็กๆ เท่านั้น"",""english"":""only a small point"",""tones"":[""mid"",""low"",""high"",""high"",""falling""],""grammar"":true,""romanization"":""phiiang jut lek lek thao nan""}]",medium
คูปองนี้ใช้ได้เพียงครั้งเดียวเท่านั้น,khuu-bpong nii chai dai phiiang khrang diao thao nan,This coupon can only be used once.,"[{""thai"":""คูปองนี้ใช้ได้"",""english"":""this coupon can be used"",""tones"":[""mid"",""mid"",""high"",""high"",""mid""],""romanization"":""khuu-bpong nii chai dai""},{""thai"":""เพียงครั้งเดียวเท่านั้น"",""english"":""only once"",""tones"":[""mid"",""falling"",""mid"",""falling""],""grammar"":true,""romanization"":""phiiang khrang diao thao nan""}]",medium
เขากินได้เพียงนิดเดียวเท่านั้น,khao kin dai phiiang nit diao thao nan,He could eat only a little.,"[{""thai"":""เขากินได้"",""english"":""he could eat"",""tones"":[""rising"",""mid"",""mid""],""romanization"":""khao kin dai""},{""thai"":""เพียงนิดเดียวเท่านั้น"",""english"":""only a little"",""tones"":[""mid"",""high"",""mid"",""falling""],""grammar"":true,""romanization"":""phiiang nit diao thao nan""}]",medium
ร้านนี้ขายเพียงกาแฟกับชาเท่านั้น,raan nii khaai phiiang gaa-fae gap chaa thao nan,This place sells only coffee and tea.,"[{""thai"":""ร้านนี้ขาย"",""english"":""this place sells"",""tones"":[""high"",""high"",""rising""],""romanization"":""raan nii khaai""},{""thai"":""เพียงกาแฟกับชาเท่านั้น"",""english"":""only coffee and tea"",""tones"":[""mid"",""mid"",""mid"",""low"",""mid"",""falling""],""grammar"":true,""romanization"":""phiiang gaa-fae gap chaa thao nan""}]",medium
ตอนนี้เรารู้เพียงบางส่วนเท่านั้น,dtawn nii rao ruu phiiang baang suan thao nan,Right now we know only part of it.,"[{""thai"":""ตอนนี้เรารู้"",""english"":""right now we know"",""tones"":[""mid"",""high"",""mid"",""high""],""romanization"":""dtawn nii rao ruu""},{""thai"":""เพียงบางส่วนเท่านั้น"",""english"":""only part of it"",""tones"":[""mid"",""mid"",""rising"",""falling""],""grammar"":true,""romanization"":""phiiang baang suan thao nan""}]",medium
ลูกค้าต้องจ่ายเพียงครั้งแรกเท่านั้น,luuk-khaa tong jaai phiiang khrang raek thao nan,Customers only have to pay the first time.,"[{""thai"":""ลูกค้าต้องจ่าย"",""english"":""customers have to pay"",""tones"":[""falling"",""high"",""falling"",""low""],""romanization"":""luuk-khaa tong jaai""},{""thai"":""เพียงครั้งแรกเท่านั้น"",""english"":""only the first time"",""tones"":[""mid"",""falling"",""falling"",""falling""],""grammar"":true,""romanization"":""phiiang khrang raek thao nan""}]",medium
