thai,romanization,english,breakdown,difficulty
การที่เด็กอ่านทุกวันคือเรื่องดี,gaan-thii d?k aan thuk wan khue rueang dii,A good thing is that the child reads every day.,"[{""thai"":""การที่"",""english"":""the fact that"",""tones"":[""mid"",""falling""],""grammar"":true,""romanization"":""gaan-thii""},{""thai"":""เด็กอ่านทุกวัน"",""english"":""the child reads every day"",""tones"":[""low"",""falling"",""high"",""mid""],""romanization"":""d?k aan thuk wan""},{""thai"":""คือ"",""english"":""is / namely"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""khue""},{""thai"":""เรื่องดี"",""english"":""a good thing"",""tones"":[""falling"",""mid""],""romanization"":""rueang dii""}]",hard
การที่พวกเขาตัดสินใจเร็วคือข้อได้เปรียบ,gaan-thii phuak-khao dtat-sin-jai reo khue khaaw dai-bpriap,The advantage is that they decide quickly.,"[{""thai"":""การที่"",""english"":""the fact that"",""tones"":[""mid"",""falling""],""grammar"":true,""romanization"":""gaan-thii""},{""thai"":""พวกเขาตัดสินใจเร็ว"",""english"":""they decide quickly"",""tones"":[""falling"",""high"",""low"",""mid"",""mid""],""romanization"":""phuak-khao dtat-sin-jai reo""},{""thai"":""คือ"",""english"":""is / namely"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""khue""},{""thai"":""ข้อได้เปรียบ"",""english"":""advantage"",""tones"":[""falling"",""falling"",""low""],""romanization"":""khaaw dai-bpriap""}]",hard
การที่งบไม่พอคือข้อจำกัด,gaan-thii ngop mai phaaw khue khaaw jam-gat,The limitation is that the budget is not enough.,"[{""thai"":""การที่"",""english"":""the fact that"",""tones"":[""mid"",""falling""],""grammar"":true,""romanization"":""gaan-thii""},{""thai"":""งบไม่พอ"",""english"":""the budget is not enough"",""tones"":[""low"",""falling"",""mid""],""romanization"":""ngop mai phaaw""},{""thai"":""คือ"",""english"":""is / namely"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""khue""},{""thai"":""ข้อจำกัด"",""english"":""limitation"",""tones"":[""falling"",""mid"",""low""],""romanization"":""khaaw jam-gat""}]",hard
การที่แผนยังไม่ชัดคือเหตุผลที่เรารอ,gaan-thii phaen yang mai chat khue h?t-phon thii rao raaw,The reason we are waiting is that the plan is still unclear.,"[{""thai"":""การที่"",""english"":""the fact that"",""tones"":[""mid"",""falling""],""grammar"":true,""romanization"":""gaan-thii""},{""thai"":""แผนยังไม่ชัด"",""english"":""the plan is still unclear"",""tones"":[""rising"",""mid"",""falling"",""high""],""romanization"":""phaen yang mai chat""},{""thai"":""คือ"",""english"":""is / namely"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""khue""},{""thai"":""เหตุผลที่เรารอ"",""english"":""the reason we are waiting"",""tones"":[""low"",""rising"",""falling"",""mid"",""mid""],""romanization"":""h?t-phon thii rao raaw""}]",hard
การที่ครูอธิบายซ้ำคือความช่วยเหลือที่ดี,gaan-thii khru a-thi-baai sam khue khwaam chuai-luea thii dii,The good support is that the teacher explains again.,"[{""thai"":""การที่"",""english"":""the fact that"",""tones"":[""mid"",""falling""],""grammar"":true,""romanization"":""gaan-thii""},{""thai"":""ครูอธิบายซ้ำ"",""english"":""the teacher explains again"",""tones"":[""mid"",""low"",""low"",""mid"",""high""],""romanization"":""khru a-thi-baai sam""},{""thai"":""คือ"",""english"":""is / namely"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""khue""},{""thai"":""ความช่วยเหลือที่ดี"",""english"":""good support"",""tones"":[""mid"",""falling"",""falling"",""falling"",""mid""],""romanization"":""khwaam chuai-luea thii dii""}]",hard
การที่หัวหน้าฟังทุกฝ่ายคือสิ่งจำเป็น,gaan-thii hua-naa fang thuk faai khue sing jam-bpen,What is necessary is that the manager listens to every side.,"[{""thai"":""การที่"",""english"":""the fact that"",""tones"":[""mid"",""falling""],""grammar"":true,""romanization"":""gaan-thii""},{""thai"":""หัวหน้าฟังทุกฝ่าย"",""english"":""the manager listens to every side"",""tones"":[""rising"",""falling"",""mid"",""high"",""low""],""romanization"":""hua-naa fang thuk faai""},{""thai"":""คือ"",""english"":""is / namely"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""khue""},{""thai"":""สิ่งจำเป็น"",""english"":""something necessary"",""tones"":[""low"",""mid"",""mid""],""romanization"":""sing jam-bpen""}]",hard
การที่ร้านปิดเร็วคือปัญหาสำหรับลูกค้า,gaan-thii raan bpit reo khue bpan-haa sam-rap luuk-khaa,The problem for customers is that the shop closes early.,"[{""thai"":""การที่"",""english"":""the fact that"",""tones"":[""mid"",""falling""],""grammar"":true,""romanization"":""gaan-thii""},{""thai"":""ร้านปิดเร็ว"",""english"":""the shop closes early"",""tones"":[""high"",""low"",""mid""],""romanization"":""raan bpit reo""},{""thai"":""คือ"",""english"":""is / namely"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""khue""},{""thai"":""ปัญหาสำหรับลูกค้า"",""english"":""a problem for customers"",""tones"":[""mid"",""rising"",""low"",""high"",""high""],""romanization"":""bpan-haa sam-rap luuk-khaa""}]",hard
การที่ข้อมูลไม่ตรงกันคือจุดที่ต้องแก้,gaan-thii khaaw-muun mai dtrong gan khue jut thii dtawng gae,The point that needs fixing is that the information does not match.,"[{""thai"":""การที่"",""english"":""the fact that"",""tones"":[""mid"",""falling""],""grammar"":true,""romanization"":""gaan-thii""},{""thai"":""ข้อมูลไม่ตรงกัน"",""english"":""information does not match"",""tones"":[""falling"",""rising"",""falling"",""mid"",""mid""],""romanization"":""khaaw-muun mai dtrong gan""},{""thai"":""คือ"",""english"":""is / namely"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""khue""},{""thai"":""จุดที่ต้องแก้"",""english"":""the point that needs fixing"",""tones"":[""low"",""falling"",""falling"",""falling""],""romanization"":""jut thii dtawng gae""}]",hard
การที่ทุกคนมาพร้อมกันคือเรื่องดี,gaan-thii thuk khon maa phrawm gan khue rueang dii,A good thing is that everyone arrived together.,"[{""thai"":""การที่"",""english"":""the fact that"",""tones"":[""mid"",""falling""],""grammar"":true,""romanization"":""gaan-thii""},{""thai"":""ทุกคนมาพร้อมกัน"",""english"":""everyone arrives together"",""tones"":[""high"",""mid"",""mid"",""high"",""mid""],""romanization"":""thuk khon maa phrawm gan""},{""thai"":""คือ"",""english"":""is / namely"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""khue""},{""thai"":""เรื่องดี"",""english"":""a good thing"",""tones"":[""falling"",""mid""],""romanization"":""rueang dii""}]",hard
การที่เขาพูดตรงเกินไปคือปัญหาบางครั้ง,gaan-thii khao phuut dtrong gern bpai khue bpan-haa baang khrang,Sometimes the problem is that he speaks too directly.,"[{""thai"":""การที่"",""english"":""the fact that"",""tones"":[""mid"",""falling""],""grammar"":true,""romanization"":""gaan-thii""},{""thai"":""เขาพูดตรงเกินไป"",""english"":""he speaks too directly"",""tones"":[""high"",""falling"",""mid"",""mid"",""mid""],""romanization"":""khao phuut dtrong gern bpai""},{""thai"":""คือ"",""english"":""is / namely"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""khue""},{""thai"":""ปัญหาบางครั้ง"",""english"":""a problem sometimes"",""tones"":[""mid"",""rising"",""mid"",""high""],""romanization"":""bpan-haa baang khrang""}]",hard
การที่เราร่วมมือกันคือทางออก,gaan-thii rao ruam mue gan khue thaang aawk,The way out is that we work together.,"[{""thai"":""การที่"",""english"":""the fact that"",""tones"":[""mid"",""falling""],""grammar"":true,""romanization"":""gaan-thii""},{""thai"":""เราร่วมมือกัน"",""english"":""we cooperate"",""tones"":[""mid"",""mid"",""mid"",""mid""],""romanization"":""rao ruam mue gan""},{""thai"":""คือ"",""english"":""is / namely"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""khue""},{""thai"":""ทางออก"",""english"":""the way out"",""tones"":[""mid"",""low""],""romanization"":""thaang aawk""}]",hard
การที่เธอเตรียมตัวมาดีคือข้อได้เปรียบ,gaan-thii hoe dtriiam dtua maa dii khue khaaw dai-bpriap,Her advantage is that she came well prepared.,"[{""thai"":""การที่"",""english"":""the fact that"",""tones"":[""mid"",""falling""],""grammar"":true,""romanization"":""gaan-thii""},{""thai"":""เธอเตรียมตัวมาดี"",""english"":""she came well prepared"",""tones"":[""mid"",""mid"",""mid"",""mid"",""mid""],""romanization"":""hoe dtriiam dtua maa dii""},{""thai"":""คือ"",""english"":""is / namely"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""khue""},{""thai"":""ข้อได้เปรียบ"",""english"":""advantage"",""tones"":[""falling"",""falling"",""low""],""romanization"":""khaaw dai-bpriap""}]",hard
การที่ทีมนี้ไว้ใจกันคือจุดแข็ง,gaan-thii thiim nii wai-jai gan khue jut khaeng,The strength of this team is that they trust one another.,"[{""thai"":""การที่"",""english"":""the fact that"",""tones"":[""mid"",""falling""],""grammar"":true,""romanization"":""gaan-thii""},{""thai"":""ทีมนี้ไว้ใจกัน"",""english"":""this team trusts one another"",""tones"":[""mid"",""high"",""falling"",""mid"",""mid""],""romanization"":""thiim nii wai-jai gan""},{""thai"":""คือ"",""english"":""is / namely"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""khue""},{""thai"":""จุดแข็ง"",""english"":""strength"",""tones"":[""low"",""rising""],""romanization"":""jut khaeng""}]",hard
การที่เขาถามเพิ่มคือสัญญาณว่าเขาใส่ใจ,gaan-thii khao thaam phern khue san-yaan waa khao sai-jai,The sign that he cares is that he asks more questions.,"[{""thai"":""การที่"",""english"":""the fact that"",""tones"":[""mid"",""falling""],""grammar"":true,""romanization"":""gaan-thii""},{""thai"":""เขาถามเพิ่ม"",""english"":""he asks more questions"",""tones"":[""high"",""falling"",""mid""],""romanization"":""khao thaam phern""},{""thai"":""คือ"",""english"":""is / namely"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""khue""},{""thai"":""สัญญาณว่าเขาใส่ใจ"",""english"":""a sign that he cares"",""tones"":[""low"",""mid"",""falling"",""high"",""falling"",""mid""],""romanization"":""san-yaan waa khao sai-jai""}]",hard
การที่บริษัทเปลี่ยนนโยบายคือประเด็นใหญ่,gaan-thii baw-ri-sat plian na-yo-baai khue bpra-den yai,The major issue is that the company changed policy.,"[{""thai"":""การที่"",""english"":""the fact that"",""tones"":[""mid"",""falling""],""grammar"":true,""romanization"":""gaan-thii""},{""thai"":""บริษัทเปลี่ยนนโยบาย"",""english"":""the company changed policy"",""tones"":[""mid"",""low"",""low"",""low"",""mid"",""mid""],""romanization"":""baw-ri-sat plian na-yo-baai""},{""thai"":""คือ"",""english"":""is / namely"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""khue""},{""thai"":""ประเด็นใหญ่"",""english"":""major issue"",""tones"":[""low"",""mid"",""low""],""romanization"":""bpra-den yai""}]",hard
การที่เรายอมรับปัญหาคือก้าวแรก,gaan-thii rao yaawm-rap bpan-haa khue gaao raek,The first step is that we accept the problem.,"[{""thai"":""การที่"",""english"":""the fact that"",""tones"":[""mid"",""falling""],""grammar"":true,""romanization"":""gaan-thii""},{""thai"":""เรายอมรับปัญหา"",""english"":""we accept the problem"",""tones"":[""mid"",""mid"",""high"",""mid"",""rising""],""romanization"":""rao yaawm-rap bpan-haa""},{""thai"":""คือ"",""english"":""is / namely"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""khue""},{""thai"":""ก้าวแรก"",""english"":""the first step"",""tones"":[""falling"",""falling""],""romanization"":""gaao raek""}]",hard
