thai,romanization,english,breakdown,difficulty
โต๊ะนี้จองไว้เฉพาะลูกค้าที่นัดล่วงหน้า,dto nii jong wai cha-phaw luuk-khaa thii nat luang-naa,This table is reserved only for customers who booked in advance.,"[{""thai"":""โต๊ะนี้จองไว้"",""english"":""this table is reserved"",""tones"":[""high"",""high"",""mid"",""falling""],""romanization"":""dto nii jong wai""},{""thai"":""เฉพาะลูกค้าที่นัดล่วงหน้า"",""english"":""only for customers who booked ahead"",""tones"":[""low"",""falling"",""falling"",""high"",""falling"",""high"",""falling"",""falling""],""grammar"":true,""romanization"":""cha-phaw luuk-khaa thii nat luang-naa""}]",hard
เว็บนี้มีข้อมูลเฉพาะสำหรับสมาชิก,wep nii mii kho-muun cha-phaw sam-rap sa-maa-chik,This site has information only for members.,"[{""thai"":""เว็บนี้มีข้อมูล"",""english"":""this site has information"",""tones"":[""high"",""high"",""mid"",""high"",""mid""],""romanization"":""wep nii mii kho-muun""},{""thai"":""เฉพาะสำหรับสมาชิก"",""english"":""only for members"",""tones"":[""low"",""falling"",""rising"",""high"",""low"",""mid"",""high""],""grammar"":true,""romanization"":""cha-phaw sam-rap sa-maa-chik""}]",medium
ช่องทางนี้ใช้เฉพาะติดต่อเรื่องด่วน,chong-thaang nii chai cha-phaw dtit-dtaw rueang duan,This channel is used only for urgent matters.,"[{""thai"":""ช่องทางนี้ใช้"",""english"":""this channel is used"",""tones"":[""falling"",""mid"",""high"",""high""],""romanization"":""chong-thaang nii chai""},{""thai"":""เฉพาะติดต่อเรื่องด่วน"",""english"":""only for urgent contact"",""tones"":[""low"",""falling"",""low"",""low"",""falling"",""falling""],""grammar"":true,""romanization"":""cha-phaw dtit-dtaw rueang duan""}]",medium
ห้องประชุมนี้สงวนไว้เฉพาะผู้บริหาร,hong bpra-chum nii sa-nguan wai cha-phaw phuu-baw-ri-haan,This meeting room is reserved exclusively for executives.,"[{""thai"":""ห้องประชุมนี้สงวนไว้"",""english"":""this meeting room is reserved"",""tones"":[""falling"",""mid"",""mid"",""high"",""rising"",""mid"",""falling""],""romanization"":""hong bpra-chum nii sa-nguan wai""},{""thai"":""เฉพาะผู้บริหาร"",""english"":""exclusively for executives"",""tones"":[""low"",""falling"",""falling"",""low"",""high"",""rising""],""grammar"":true,""romanization"":""cha-phaw phuu-baw-ri-haan""}]",medium
เอกสารชุดนี้มีเฉพาะรายละเอียดเบื้องต้น,eek-ga-saan chut nii mii cha-phaw raai-la-iat beuang-dton,This document set has only basic details.,"[{""thai"":""เอกสารชุดนี้มี"",""english"":""this document set has"",""tones"":[""low"",""mid"",""rising"",""high"",""high"",""mid""],""romanization"":""eek-ga-saan chut nii mii""},{""thai"":""เฉพาะรายละเอียดเบื้องต้น"",""english"":""only basic details"",""tones"":[""low"",""falling"",""high"",""mid"",""low"",""falling""],""grammar"":true,""romanization"":""cha-phaw raai-la-iat beuang-dton""}]",medium
ปุ่มนี้ใช้เฉพาะรีสตาร์ตระบบ,bpum nii chai cha-phaw rii-sa-dtaat ra-bop,This button is only for restarting the system.,"[{""thai"":""ปุ่มนี้ใช้"",""english"":""this button is used"",""tones"":[""low"",""high"",""high""],""romanization"":""bpum nii chai""},{""thai"":""เฉพาะรีสตาร์ตระบบ"",""english"":""only for restarting the system"",""tones"":[""low"",""falling"",""mid"",""low"",""low"",""high""],""grammar"":true,""romanization"":""cha-phaw rii-sa-dtaat ra-bop""}]",medium
เราขายสินค้าเฉพาะผ่านเว็บไซต์,rao khaai sin-khaa cha-phaw phaan wep-sai,We sell products exclusively through the website.,"[{""thai"":""เราขายสินค้า"",""english"":""we sell products"",""tones"":[""mid"",""rising"",""rising"",""high""],""romanization"":""rao khaai sin-khaa""},{""thai"":""เฉพาะผ่านเว็บไซต์"",""english"":""exclusively through the website"",""tones"":[""low"",""falling"",""falling"",""high"",""falling""],""grammar"":true,""romanization"":""cha-phaw phaan wep-sai""}]",medium
รุ่นนี้ผลิตเฉพาะตามสั่ง,run nii pha-lit cha-phaw dtaam sang,This model is produced only by special order.,"[{""thai"":""รุ่นนี้ผลิต"",""english"":""this model is produced"",""tones"":[""falling"",""high"",""high"",""low""],""romanization"":""run nii pha-lit""},{""thai"":""เฉพาะตามสั่ง"",""english"":""only by special order"",""tones"":[""low"",""falling"",""mid"",""falling""],""grammar"":true,""romanization"":""cha-phaw dtaam sang""}]",medium
บริการนี้มีเฉพาะในกรุงเทพฯ,baw-ri-gaan nii mii cha-phaw nai grung-theep,This service is available only in Bangkok.,"[{""thai"":""บริการนี้มี"",""english"":""this service is available"",""tones"":[""low"",""high"",""mid"",""high"",""mid""],""romanization"":""baw-ri-gaan nii mii""},{""thai"":""เฉพาะในกรุงเทพฯ"",""english"":""only in Bangkok"",""tones"":[""low"",""falling"",""mid"",""mid"",""falling""],""grammar"":true,""romanization"":""cha-phaw nai grung-theep""}]",medium
ทางเข้าด้านนี้ใช้เฉพาะพนักงาน,thaang-khao daan nii chai cha-phaw pha-nak-ngaan,This entrance is for staff only.,"[{""thai"":""ทางเข้าด้านนี้ใช้"",""english"":""this entrance is used"",""tones"":[""mid"",""falling"",""falling"",""high"",""high""],""romanization"":""thaang-khao daan nii chai""},{""thai"":""เฉพาะพนักงาน"",""english"":""for staff only"",""tones"":[""low"",""falling"",""high"",""high"",""mid""],""grammar"":true,""romanization"":""cha-phaw pha-nak-ngaan""}]",medium
แบบฟอร์มนี้มีเฉพาะภาษาไทย,baep-fawm nii mii cha-phaw phaa-saa thai,This form is available only in Thai.,"[{""thai"":""แบบฟอร์มนี้มี"",""english"":""this form has"",""tones"":[""low"",""mid"",""high"",""mid""],""romanization"":""baep-fawm nii mii""},{""thai"":""เฉพาะภาษาไทย"",""english"":""only in Thai"",""tones"":[""low"",""falling"",""mid"",""rising"",""mid""],""grammar"":true,""romanization"":""cha-phaw phaa-saa thai""}]",medium
โปรโมชั่นนี้ใช้เฉพาะลูกค้าใหม่,bpro-mochan nii chai cha-phaw luuk-khaa mai,This promotion is only for new customers.,"[{""thai"":""โปรโมชั่นนี้ใช้"",""english"":""this promotion is used"",""tones"":[""mid"",""mid"",""high"",""high""],""romanization"":""bpro-mochan nii chai""},{""thai"":""เฉพาะลูกค้าใหม่"",""english"":""only for new customers"",""tones"":[""low"",""falling"",""falling"",""high"",""falling""],""grammar"":true,""romanization"":""cha-phaw luuk-khaa mai""}]",medium
เครื่องนี้ใช้เฉพาะงานเอกสาร,khreuuang nii chai cha-phaw ngaan eek-ga-saan,This machine is used only for document work.,"[{""thai"":""เครื่องนี้ใช้"",""english"":""this machine is used"",""tones"":[""falling"",""high"",""high""],""romanization"":""khreuuang nii chai""},{""thai"":""เฉพาะงานเอกสาร"",""english"":""only for document work"",""tones"":[""low"",""falling"",""mid"",""low"",""mid"",""rising""],""grammar"":true,""romanization"":""cha-phaw ngaan eek-ga-saan""}]",medium
หัวข้อนี้คุยกันเฉพาะในที่ประชุม,hua-kho nii khui gan cha-phaw nai thii bpra-chum,This topic is discussed only in meetings.,"[{""thai"":""หัวข้อนี้คุยกัน"",""english"":""this topic is discussed"",""tones"":[""rising"",""falling"",""high"",""mid"",""mid""],""romanization"":""hua-kho nii khui gan""},{""thai"":""เฉพาะในที่ประชุม"",""english"":""only in meetings"",""tones"":[""low"",""falling"",""mid"",""falling"",""low"",""mid""],""grammar"":true,""romanization"":""cha-phaw nai thii bpra-chum""}]",medium
หมายเลขนี้ใช้เฉพาะรับเรื่องร้องเรียน,maai-lek nii chai cha-phaw rap rueang rong-rian,This number is used only for complaints.,"[{""thai"":""หมายเลขนี้ใช้"",""english"":""this number is used"",""tones"":[""rising"",""high"",""high"",""high""],""romanization"":""maai-lek nii chai""},{""thai"":""เฉพาะรับเรื่องร้องเรียน"",""english"":""only for receiving complaints"",""tones"":[""low"",""falling"",""high"",""falling"",""high"",""mid""],""grammar"":true,""romanization"":""cha-phaw rap rueang rong-rian""}]",medium
ร้านนี้เปิดเฉพาะวันเสาร์กับอาทิตย์,raan nii bpoet cha-phaw wan sao gap aa-thit,This place opens only on Saturdays and Sundays.,"[{""thai"":""ร้านนี้เปิด"",""english"":""this place opens"",""tones"":[""high"",""high"",""low""],""romanization"":""raan nii bpoet""},{""thai"":""เฉพาะวันเสาร์กับอาทิตย์"",""english"":""only on Saturdays and Sundays"",""tones"":[""low"",""falling"",""mid"",""rising"",""low"",""mid"",""low""],""grammar"":true,""romanization"":""cha-phaw wan sao gap aa-thit""}]",medium
