thai,romanization,english,breakdown,difficulty
ของที่ใช้ทุกวันย่อมเก่าเร็ว,khong thii chai thuk wan yawm gao reo,Things used every day naturally wear out quickly.,"[{""thai"":""ของที่ใช้ทุกวัน"",""english"":""things used every day"",""tones"":[""rising"",""falling"",""high"",""high"",""mid""],""romanization"":""khong thii chai thuk wan""},{""thai"":""ย่อม"",""english"":""naturally"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""yawm""},{""thai"":""เก่าเร็ว"",""english"":""wear out quickly"",""tones"":[""low"",""mid""],""romanization"":""gao reo""}]",medium
คนที่เตรียมตัวดีย่อมมั่นใจมากกว่า,khon thii dtriam-dtua dii yawm man-jai maak gwaa,People who prepare well naturally feel more confident.,"[{""thai"":""คนที่เตรียมตัวดี"",""english"":""people who prepare well"",""tones"":[""mid"",""falling"",""mid"",""mid"",""mid""],""romanization"":""khon thii dtriam-dtua dii""},{""thai"":""ย่อม"",""english"":""naturally"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""yawm""},{""thai"":""มั่นใจมากกว่า"",""english"":""feel more confident"",""tones"":[""falling"",""mid"",""falling"",""low""],""romanization"":""man-jai maak gwaa""}]",hard
เรื่องยากย่อมต้องใช้เวลา,rueang yaak yawm dtong chai wee-laa,Difficult things naturally take time.,"[{""thai"":""เรื่องยาก"",""english"":""difficult matters"",""tones"":[""falling"",""falling""],""romanization"":""rueang yaak""},{""thai"":""ย่อม"",""english"":""naturally"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""yawm""},{""thai"":""ต้องใช้เวลา"",""english"":""take time"",""tones"":[""falling"",""high"",""mid"",""mid""],""romanization"":""dtong chai wee-laa""}]",medium
หากสื่อสารไม่ชัดปัญหาย่อมตามมา,haak sue-saan mai chat bpan-haa yawm dtaam maa,"If communication isn't clear, problems naturally follow.","[{""thai"":""หากสื่อสารไม่ชัด"",""english"":""if communication isn't clear"",""tones"":[""low"",""high"",""rising"",""falling"",""high""],""romanization"":""haak sue-saan mai chat""},{""thai"":""ปัญหา"",""english"":""problems"",""tones"":[""mid"",""rising""],""romanization"":""bpan-haa""},{""thai"":""ย่อม"",""english"":""naturally"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""yawm""},{""thai"":""ตามมา"",""english"":""follow"",""tones"":[""mid"",""mid""],""romanization"":""dtaam maa""}]",hard
คนที่รักษาเวลาย่อมน่าเชื่อถือ,khon thii rak-saa wee-laa yawm naa-chuea-thue,People who are punctual naturally seem trustworthy.,"[{""thai"":""คนที่รักษาเวลา"",""english"":""people who are punctual"",""tones"":[""mid"",""falling"",""high"",""rising"",""mid"",""mid""],""romanization"":""khon thii rak-saa wee-laa""},{""thai"":""ย่อม"",""english"":""naturally"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""yawm""},{""thai"":""น่าเชื่อถือ"",""english"":""seem trustworthy"",""tones"":[""falling"",""falling"",""mid""],""romanization"":""naa-chuea-thue""}]",hard
การทำงานเป็นทีมย่อมต้องอาศัยความไว้ใจ,gaan tham-ngaan bpen thiim yawm dtong aa-sai khwaam wai-jai,Teamwork naturally requires trust.,"[{""thai"":""การทำงานเป็นทีม"",""english"":""teamwork"",""tones"":[""mid"",""mid"",""mid"",""mid"",""mid""],""romanization"":""gaan tham-ngaan bpen thiim""},{""thai"":""ย่อม"",""english"":""naturally"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""yawm""},{""thai"":""ต้องอาศัยความไว้ใจ"",""english"":""requires trust"",""tones"":[""falling"",""mid"",""rising"",""mid"",""high"",""mid""],""romanization"":""dtong aa-sai khwaam wai-jai""}]",hard
คนที่กล้ายอมรับผิดย่อมเรียนรู้ได้เร็ว,khon thii glaa yawm-rap phit yawm rian-ruu dai reo,People who dare to admit mistakes naturally learn faster.,"[{""thai"":""คนที่กล้ายอมรับผิด"",""english"":""people who dare admit fault"",""tones"":[""mid"",""falling"",""falling"",""falling"",""high"",""low""],""romanization"":""khon thii glaa yawm-rap phit""},{""thai"":""ย่อม"",""english"":""naturally"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""yawm""},{""thai"":""เรียนรู้ได้เร็ว"",""english"":""learn faster"",""tones"":[""mid"",""high"",""falling"",""mid""],""romanization"":""rian-ruu dai reo""}]",hard
เมื่อฝนตกหนักรถย่อมช้าลง,muea fon dtok nak rot yawm chaa long,"When it rains heavily, traffic naturally slows down.","[{""thai"":""เมื่อฝนตกหนัก"",""english"":""when it rains heavily"",""tones"":[""falling"",""rising"",""low"",""high""],""romanization"":""muea fon dtok nak""},{""thai"":""รถ"",""english"":""traffic / cars"",""tones"":[""high""],""tone"":""high"",""romanization"":""rot""},{""thai"":""ย่อม"",""english"":""naturally"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""yawm""},{""thai"":""ช้าลง"",""english"":""slow down"",""tones"":[""high"",""mid""],""romanization"":""chaa long""}]",medium
คนที่นอนน้อยย่อมไม่มีแรง,khon thii nawn noi yawm mai mii raeng,People who don't sleep enough naturally have no energy.,"[{""thai"":""คนที่นอนน้อย"",""english"":""people who sleep too little"",""tones"":[""mid"",""falling"",""mid"",""low""],""romanization"":""khon thii nawn noi""},{""thai"":""ย่อม"",""english"":""naturally"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""yawm""},{""thai"":""ไม่มีแรง"",""english"":""have no energy"",""tones"":[""falling"",""mid"",""mid""],""romanization"":""mai mii raeng""}]",medium
การแก้ปัญหาใหญ่ย่อมเริ่มจากเรื่องเล็ก,gaan gae bpan-haa yai yawm roem jaak rueang lek,Solving a big problem naturally starts with something small.,"[{""thai"":""การแก้ปัญหาใหญ่"",""english"":""solving a big problem"",""tones"":[""mid"",""falling"",""mid"",""rising"",""falling""],""romanization"":""gaan gae bpan-haa yai""},{""thai"":""ย่อม"",""english"":""naturally"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""yawm""},{""thai"":""เริ่มจากเรื่องเล็ก"",""english"":""start with something small"",""tones"":[""falling"",""low"",""falling"",""high""],""romanization"":""roem jaak rueang lek""}]",hard
สิ่งที่มีคุณค่าย่อมต้องดูแลดีๆ,sing thii mii khun-khaa yawm dtong duu-lae dii dii,Things of value naturally need to be cared for well.,"[{""thai"":""สิ่งที่มีคุณค่า"",""english"":""things of value"",""tones"":[""low"",""falling"",""mid"",""mid"",""falling""],""romanization"":""sing thii mii khun-khaa""},{""thai"":""ย่อม"",""english"":""naturally"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""yawm""},{""thai"":""ต้องดูแลดีๆ"",""english"":""need careful care"",""tones"":[""falling"",""mid"",""mid"",""mid"",""mid""],""romanization"":""dtong duu-lae dii dii""}]",hard
เมื่อมีการแข่งขันราคาย่อมเปลี่ยน,muea mii gaan-khaeng-khan raa-khaa yawm bplian,"When there is competition, prices naturally change.","[{""thai"":""เมื่อมีการแข่งขัน"",""english"":""when there is competition"",""tones"":[""falling"",""mid"",""mid"",""high"",""mid""],""romanization"":""muea mii gaan-khaeng-khan""},{""thai"":""ราคา"",""english"":""price"",""tones"":[""mid"",""high""],""romanization"":""raa-khaa""},{""thai"":""ย่อม"",""english"":""naturally"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""yawm""},{""thai"":""เปลี่ยน"",""english"":""change"",""tones"":[""low""],""tone"":""low"",""romanization"":""bplian""}]",hard
ความชัดเจนย่อมช่วยลดความผิดพลาด,khwaam chat-jen yawm chuai lot khwaam phit-phlaat,Clarity naturally helps reduce mistakes.,"[{""thai"":""ความชัดเจน"",""english"":""clarity"",""tones"":[""mid"",""high"",""mid""],""romanization"":""khwaam chat-jen""},{""thai"":""ย่อม"",""english"":""naturally"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""yawm""},{""thai"":""ช่วยลดความผิดพลาด"",""english"":""helps reduce mistakes"",""tones"":[""falling"",""low"",""mid"",""low"",""falling""],""romanization"":""chuai lot khwaam phit-phlaat""}]",hard
คนที่อ่านมากย่อมมีตัวอย่างในหัวมากขึ้น,khon thii aan maak yawm mii dtua-yaang nai hua maak khuen,People who read a lot naturally have more examples in mind.,"[{""thai"":""คนที่อ่านมาก"",""english"":""people who read a lot"",""tones"":[""mid"",""falling"",""low"",""falling""],""romanization"":""khon thii aan maak""},{""thai"":""ย่อม"",""english"":""naturally"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""yawm""},{""thai"":""มีตัวอย่างในหัวมากขึ้น"",""english"":""have more examples in mind"",""tones"":[""mid"",""mid"",""falling"",""mid"",""rising"",""falling"",""falling""],""romanization"":""mii dtua-yaang nai hua maak khuen""}]",hard
งานที่รีบเกินไปย่อมผิดพลาดง่าย,ngaan thii reep koen bpai yawm phit-phlaat ngaai,Work done in too much haste naturally leads to mistakes.,"[{""thai"":""งานที่รีบเกินไป"",""english"":""work done too hastily"",""tones"":[""mid"",""falling"",""falling"",""mid"",""mid""],""romanization"":""ngaan thii reep koen bpai""},{""thai"":""ย่อม"",""english"":""naturally"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""yawm""},{""thai"":""ผิดพลาดง่าย"",""english"":""go wrong easily"",""tones"":[""low"",""falling"",""falling""],""romanization"":""phit-phlaat ngaai""}]",medium
คนที่รักษาสุขภาพย่อมได้ประโยชน์ระยะยาว,khon thii rak-saa suk-kha-phap yawm dai bpra-yot ra-ya yaao,People who look after their health naturally gain long-term benefits.,"[{""thai"":""คนที่รักษาสุขภาพ"",""english"":""people who take care of their health"",""tones"":[""mid"",""falling"",""high"",""rising"",""high"",""falling""],""romanization"":""khon thii rak-saa suk-kha-phap""},{""thai"":""ย่อม"",""english"":""naturally"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""yawm""},{""thai"":""ได้ประโยชน์ระยะยาว"",""english"":""gain long-term benefits"",""tones"":[""falling"",""low"",""high"",""high"",""mid"",""mid""],""romanization"":""dai bpra-yot ra-ya yaao""}]",hard
