thai,romanization,english,breakdown,difficulty
ค่าใช้จ่ายสูงอย่างที่คิด,khaa chai-jaai suung yaang thii khit,"The expenses are high, as expected.","[{""thai"":""ค่าใช้จ่ายสูง"",""english"":""the expenses are high"",""tones"":[""falling"",""high"",""falling"",""rising""],""romanization"":""khaa chai-jaai suung""},{""thai"":""อย่างที่คิด"",""english"":""as expected"",""tones"":[""falling"",""falling"",""high""],""grammar"":true,""romanization"":""yaang thii khit""}]",medium
ฝนตกอย่างที่คิด,fon tok yaang thii khit,"It rained, just as expected.","[{""thai"":""ฝนตก"",""english"":""it rained"",""tones"":[""rising"",""low""],""romanization"":""fon tok""},{""thai"":""อย่างที่คิด"",""english"":""as expected"",""tones"":[""falling"",""falling"",""high""],""grammar"":true,""romanization"":""yaang thii khit""}]",medium
คนเยอะอย่างที่คิด,khon yoe yaang thii khit,"It's crowded, as expected.","[{""thai"":""คนเยอะ"",""english"":""it is crowded"",""tones"":[""mid"",""low""],""romanization"":""khon yoe""},{""thai"":""อย่างที่คิด"",""english"":""as expected"",""tones"":[""falling"",""falling"",""high""],""grammar"":true,""romanization"":""yaang thii khit""}]",medium
ร้านนี้เงียบอย่างที่คิด,raan nii ngiap yaang thii khit,"This place is pleasantly quiet, as expected.","[{""thai"":""ร้านนี้เงียบ"",""english"":""this place is quiet"",""tones"":[""high"",""high"",""low""],""romanization"":""raan nii ngiap""},{""thai"":""อย่างที่คิด"",""english"":""as expected"",""tones"":[""falling"",""falling"",""high""],""grammar"":true,""romanization"":""yaang thii khit""}]",medium
ข้อสอบยากอย่างที่คิด,khaaw-saawp yaak yaang thii khit,"The exam was difficult, as expected.","[{""thai"":""ข้อสอบยาก"",""english"":""the exam was difficult"",""tones"":[""falling"",""low"",""falling""],""romanization"":""khaaw-saawp yaak""},{""thai"":""อย่างที่คิด"",""english"":""as expected"",""tones"":[""falling"",""falling"",""high""],""grammar"":true,""romanization"":""yaang thii khit""}]",medium
แผนนี้ใช้ได้อย่างที่คิด,phaen nii chai dai yaang thii khit,"This plan works, as expected.","[{""thai"":""แผนนี้ใช้ได้"",""english"":""this plan works"",""tones"":[""rising"",""high"",""high"",""falling""],""romanization"":""phaen nii chai dai""},{""thai"":""อย่างที่คิด"",""english"":""as expected"",""tones"":[""falling"",""falling"",""high""],""grammar"":true,""romanization"":""yaang thii khit""}]",medium
เขาตอบตรงอย่างที่คิด,khao dtaawp dtrong yaang thii khit,"He answered directly, as expected.","[{""thai"":""เขาตอบตรง"",""english"":""he answered directly"",""tones"":[""high"",""falling"",""mid""],""romanization"":""khao dtaawp dtrong""},{""thai"":""อย่างที่คิด"",""english"":""as expected"",""tones"":[""falling"",""falling"",""high""],""grammar"":true,""romanization"":""yaang thii khit""}]",medium
งานชิ้นนี้ละเอียดอย่างที่คิด,ngaan chin nii la-iat yaang thii khit,"This piece of work is detailed, as expected.","[{""thai"":""งานชิ้นนี้ละเอียด"",""english"":""this piece of work is detailed"",""tones"":[""mid"",""high"",""high"",""low"",""low""],""romanization"":""ngaan chin nii la-iat""},{""thai"":""อย่างที่คิด"",""english"":""as expected"",""tones"":[""falling"",""falling"",""high""],""grammar"":true,""romanization"":""yaang thii khit""}]",hard
ปัญหานี้ซับซ้อนอย่างที่คิด,bpan-haa nii sap-sawn yaang thii khit,"This problem is complex, as expected.","[{""thai"":""ปัญหานี้ซับซ้อน"",""english"":""this problem is complex"",""tones"":[""mid"",""rising"",""high"",""low"",""falling""],""romanization"":""bpan-haa nii sap-sawn""},{""thai"":""อย่างที่คิด"",""english"":""as expected"",""tones"":[""falling"",""falling"",""high""],""grammar"":true,""romanization"":""yaang thii khit""}]",hard
สถานการณ์ดีขึ้นอย่างที่คิด,sa-tha-na-gaan dii kheun yaang thii khit,The situation improved as expected.,"[{""thai"":""สถานการณ์ดีขึ้น"",""english"":""the situation improved"",""tones"":[""low"",""rising"",""mid"",""mid"",""mid"",""falling""],""romanization"":""sa-tha-na-gaan dii kheun""},{""thai"":""อย่างที่คิด"",""english"":""as expected"",""tones"":[""falling"",""falling"",""high""],""grammar"":true,""romanization"":""yaang thii khit""}]",hard
ลูกค้ากลับมาอย่างที่คิด,luuk-khaa glap maa yaang thii khit,"The customer came back, as expected.","[{""thai"":""ลูกค้ากลับมา"",""english"":""the customer came back"",""tones"":[""high"",""high"",""low"",""mid""],""romanization"":""luuk-khaa glap maa""},{""thai"":""อย่างที่คิด"",""english"":""as expected"",""tones"":[""falling"",""falling"",""high""],""grammar"":true,""romanization"":""yaang thii khit""}]",medium
เขาไม่เปลี่ยนใจอย่างที่คิด,khao mai bplian jai yaang thii khit,"He didn't change his mind, just as expected.","[{""thai"":""เขาไม่เปลี่ยนใจ"",""english"":""he didn't change his mind"",""tones"":[""high"",""falling"",""low"",""mid""],""romanization"":""khao mai bplian jai""},{""thai"":""อย่างที่คิด"",""english"":""as expected"",""tones"":[""falling"",""falling"",""high""],""grammar"":true,""romanization"":""yaang thii khit""}]",hard
ยอดขายดีอย่างที่คิด,yawt-khaai dii yaang thii khit,"Sales are good, as expected.","[{""thai"":""ยอดขายดี"",""english"":""sales are good"",""tones"":[""falling"",""rising"",""mid""],""romanization"":""yawt-khaai dii""},{""thai"":""อย่างที่คิด"",""english"":""as expected"",""tones"":[""falling"",""falling"",""high""],""grammar"":true,""romanization"":""yaang thii khit""}]",medium
ระบบล่มอย่างที่คิด,ra-bop lom yaang thii khit,"The system crashed, just as expected.","[{""thai"":""ระบบล่ม"",""english"":""the system crashed"",""tones"":[""mid"",""low"",""low""],""romanization"":""ra-bop lom""},{""thai"":""อย่างที่คิด"",""english"":""as expected"",""tones"":[""falling"",""falling"",""high""],""grammar"":true,""romanization"":""yaang thii khit""}]",medium
ทีมเห็นต่างอย่างที่คิด,thiim hen dtaang yaang thii khit,"The team disagreed, as expected.","[{""thai"":""ทีมเห็นต่าง"",""english"":""the team disagreed"",""tones"":[""mid"",""rising"",""low""],""romanization"":""thiim hen dtaang""},{""thai"":""อย่างที่คิด"",""english"":""as expected"",""tones"":[""falling"",""falling"",""high""],""grammar"":true,""romanization"":""yaang thii khit""}]",medium
ทุกอย่างจบอย่างที่คิด,thuk-yaang jop yaang thii khit,Everything ended as expected.,"[{""thai"":""ทุกอย่างจบ"",""english"":""everything ended"",""tones"":[""high"",""falling"",""low""],""romanization"":""thuk-yaang jop""},{""thai"":""อย่างที่คิด"",""english"":""as expected"",""tones"":[""falling"",""falling"",""high""],""grammar"":true,""romanization"":""yaang thii khit""}]",medium
