thai,romanization,english,breakdown,difficulty
เวลาน้อยแบบนี้นะล่ะต้องวางแผนดีๆ,wee-laa noi baep nii na la dtong waang-phaen dii-dii,"When time is this limited, that's exactly when we need good planning.","[{""thai"":""เวลาน้อยแบบนี้"",""english"":""when time is this limited"",""tones"":[""mid"",""mid"",""falling"",""low"",""high""],""romanization"":""wee-laa noi baep nii""},{""thai"":""นะล่ะ"",""english"":""that's exactly it / that's the point"",""tones"":[""high"",""falling""],""grammar"":true,""romanization"":""na la""},{""thai"":""ต้องวางแผนดีๆ"",""english"":""we need to plan well"",""tones"":[""falling"",""mid"",""falling"",""mid"",""mid""],""romanization"":""dtong waang-phaen dii-dii""}]",hard
คำถามข้อนี้นะล่ะที่ยาก,kham-thaam khaw nii na la thii yaak,This question is the difficult one.,"[{""thai"":""คำถามข้อนี้"",""english"":""this question"",""tones"":[""mid"",""rising"",""falling"",""high""],""romanization"":""kham-thaam khaw nii""},{""thai"":""นะล่ะ"",""english"":""that's exactly it / that's the point"",""tones"":[""high"",""falling""],""grammar"":true,""romanization"":""na la""},{""thai"":""ที่ยาก"",""english"":""that's difficult"",""tones"":[""mid"",""falling""],""romanization"":""thii yaak""}]",hard
วิธีคิดแบบนี้นะล่ะที่ฉันชอบ,wi-thii khit baep nii na la thii chan chop,This kind of way of thinking is exactly what I like.,"[{""thai"":""วิธีคิดแบบนี้"",""english"":""this way of thinking"",""tones"":[""mid"",""falling"",""high"",""low"",""high""],""romanization"":""wi-thii khit baep nii""},{""thai"":""นะล่ะ"",""english"":""that's exactly it / that's the point"",""tones"":[""high"",""falling""],""grammar"":true,""romanization"":""na la""},{""thai"":""ที่ฉันชอบ"",""english"":""I like"",""tones"":[""mid"",""rising"",""falling""],""romanization"":""thii chan chop""}]",hard
จุดนี้นะล่ะที่เราพลาดกันบ่อย,jut nii na la thii rao phlaat gan boi,This is the point we often miss.,"[{""thai"":""จุดนี้"",""english"":""this point"",""tones"":[""low"",""high""],""romanization"":""jut nii""},{""thai"":""นะล่ะ"",""english"":""that's exactly it / that's the point"",""tones"":[""high"",""falling""],""grammar"":true,""romanization"":""na la""},{""thai"":""ที่เราพลาดกันบ่อย"",""english"":""we often miss"",""tones"":[""mid"",""mid"",""falling"",""mid"",""falling""],""romanization"":""thii rao phlaat gan boi""}]",hard
ร้านนี้นะล่ะที่เขาแนะนำ,raan nii na la thii khao nae-nam,This is the place he recommended.,"[{""thai"":""ร้านนี้"",""english"":""this place"",""tones"":[""high"",""high""],""romanization"":""raan nii""},{""thai"":""นะล่ะ"",""english"":""that's exactly it / that's the point"",""tones"":[""high"",""falling""],""grammar"":true,""romanization"":""na la""},{""thai"":""ที่เขาแนะนำ"",""english"":""he recommended"",""tones"":[""mid"",""rising"",""falling"",""mid""],""romanization"":""thii khao nae-nam""}]",hard
คนใจเย็นแบบเขานะล่ะทำให้งานเดิน,khon jai-yen baep khao na la tham hai ngaan dern,A calm person like him is what keeps the work moving.,"[{""thai"":""คนใจเย็นแบบเขา"",""english"":""a calm person like him"",""tones"":[""mid"",""mid"",""mid"",""low"",""rising""],""romanization"":""khon jai-yen baep khao""},{""thai"":""นะล่ะ"",""english"":""that's exactly it / that's the point"",""tones"":[""high"",""falling""],""grammar"":true,""romanization"":""na la""},{""thai"":""ทำให้งานเดิน"",""english"":""keeps the work moving"",""tones"":[""mid"",""falling"",""mid"",""mid""],""romanization"":""tham hai ngaan dern""}]",hard
แบบฝึกหัดนี้นะล่ะช่วยให้เข้าใจเร็วขึ้น,baep-fuek-hat nii na la chuai hai khao-jai reo kheun,This exercise is what helps you understand faster.,"[{""thai"":""แบบฝึกหัดนี้"",""english"":""this exercise"",""tones"":[""low"",""falling"",""low"",""high""],""romanization"":""baep-fuek-hat nii""},{""thai"":""นะล่ะ"",""english"":""that's exactly it / that's the point"",""tones"":[""high"",""falling""],""grammar"":true,""romanization"":""na la""},{""thai"":""ช่วยให้เข้าใจเร็วขึ้น"",""english"":""helps you understand faster"",""tones"":[""falling"",""falling"",""rising"",""mid"",""mid"",""falling""],""romanization"":""chuai hai khao-jai reo kheun""}]",hard
เรื่องความชัดเจนนะล่ะที่ยังขาด,rueang khwaam chat-jen na la thii yang khaat,What we're still lacking is clarity.,"[{""thai"":""เรื่องความชัดเจน"",""english"":""clarity"",""tones"":[""falling"",""mid"",""low"",""mid""],""romanization"":""rueang khwaam chat-jen""},{""thai"":""นะล่ะ"",""english"":""that's exactly it / that's the point"",""tones"":[""high"",""falling""],""grammar"":true,""romanization"":""na la""},{""thai"":""ที่ยังขาด"",""english"":""is still missing"",""tones"":[""mid"",""mid"",""falling""],""romanization"":""thii yang khaat""}]",hard
เขานะล่ะพูดตรงจนคนตกใจ,khao na la phuut dtrong jon khon dtok-jai,He's the one who speaks so directly that people get startled.,"[{""thai"":""เขา"",""english"":""he"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""khao""},{""thai"":""นะล่ะ"",""english"":""that's exactly it / that's the point"",""tones"":[""high"",""falling""],""grammar"":true,""romanization"":""na la""},{""thai"":""พูดตรงจนคนตกใจ"",""english"":""speaks so directly that people get startled"",""tones"":[""falling"",""mid"",""mid"",""mid"",""low"",""mid""],""romanization"":""phuut dtrong jon khon dtok-jai""}]",hard
นี่นะล่ะเรียกว่าประสบการณ์,nii na la riiak waa bpra-sop-gaan,This is what you call experience.,"[{""thai"":""นี่"",""english"":""this"",""tones"":[""high""],""tone"":""high"",""romanization"":""nii""},{""thai"":""นะล่ะ"",""english"":""that's exactly it / that's the point"",""tones"":[""high"",""falling""],""grammar"":true,""romanization"":""na la""},{""thai"":""เรียกว่าประสบการณ์"",""english"":""you call experience"",""tones"":[""falling"",""falling"",""low"",""low"",""mid""],""romanization"":""riiak waa bpra-sop-gaan""}]",hard
ปัญหาเก่าๆ นี่นะล่ะที่กลับมาอีก,bpan-haa gao-gao nii na la thii glap maa iik,These old problems are what keep coming back.,"[{""thai"":""ปัญหาเก่าๆ นี่"",""english"":""these old problems"",""tones"":[""mid"",""high"",""low"",""low"",""high""],""romanization"":""bpan-haa gao-gao nii""},{""thai"":""นะล่ะ"",""english"":""that's exactly it / that's the point"",""tones"":[""high"",""falling""],""grammar"":true,""romanization"":""na la""},{""thai"":""ที่กลับมาอีก"",""english"":""keep coming back"",""tones"":[""mid"",""low"",""mid"",""mid""],""romanization"":""thii glap maa iik""}]",hard
เวลารีบๆ แบบนี้นะล่ะผิดง่าย,wee-laa riip-riip baep nii na la phit ngaai,It's exactly under this kind of rush that mistakes happen easily.,"[{""thai"":""เวลารีบๆ แบบนี้"",""english"":""when things are rushed like this"",""tones"":[""mid"",""mid"",""falling"",""falling"",""low"",""high""],""romanization"":""wee-laa riip-riip baep nii""},{""thai"":""นะล่ะ"",""english"":""that's exactly it / that's the point"",""tones"":[""high"",""falling""],""grammar"":true,""romanization"":""na la""},{""thai"":""ผิดง่าย"",""english"":""mistakes happen easily"",""tones"":[""low"",""falling""],""romanization"":""phit ngaai""}]",hard
คนฟังนะล่ะที่ต้องเข้าใจทันที,khon fang na la thii dtong khao-jai than-thii,It's the listener who needs to understand immediately.,"[{""thai"":""คนฟัง"",""english"":""the listener"",""tones"":[""mid"",""mid""],""romanization"":""khon fang""},{""thai"":""นะล่ะ"",""english"":""that's exactly it / that's the point"",""tones"":[""high"",""falling""],""grammar"":true,""romanization"":""na la""},{""thai"":""ที่ต้องเข้าใจทันที"",""english"":""needs to understand immediately"",""tones"":[""mid"",""falling"",""rising"",""mid"",""mid"",""falling""],""romanization"":""thii dtong khao-jai than-thii""}]",hard
รายละเอียดเล็กๆ นี่นะล่ะทำให้ต่างกัน,raai-la-iat lek-lek nii na la tham hai dtaang gan,These little details are what make the difference.,"[{""thai"":""รายละเอียดเล็กๆ นี่"",""english"":""these little details"",""tones"":[""mid"",""low"",""low"",""high"",""high"",""high""],""romanization"":""raai-la-iat lek-lek nii""},{""thai"":""นะล่ะ"",""english"":""that's exactly it / that's the point"",""tones"":[""high"",""falling""],""grammar"":true,""romanization"":""na la""},{""thai"":""ทำให้ต่างกัน"",""english"":""make the difference"",""tones"":[""mid"",""falling"",""falling"",""mid""],""romanization"":""tham hai dtaang gan""}]",hard
วิธีอธิบายแบบเขานะล่ะน่าเชื่อถือ,wi-thii a-thi-baai baep khao na la naa cheua-thue,His way of explaining is what makes it convincing.,"[{""thai"":""วิธีอธิบายแบบเขา"",""english"":""his way of explaining"",""tones"":[""mid"",""falling"",""low"",""high"",""mid"",""low"",""rising""],""romanization"":""wi-thii a-thi-baai baep khao""},{""thai"":""นะล่ะ"",""english"":""that's exactly it / that's the point"",""tones"":[""high"",""falling""],""grammar"":true,""romanization"":""na la""},{""thai"":""น่าเชื่อถือ"",""english"":""makes it convincing"",""tones"":[""falling"",""falling"",""mid""],""romanization"":""naa cheua-thue""}]",hard
ตรงประเด็นนะล่ะถึงจะคุยกันรู้เรื่อง,dtrong bpra-den na la theung ja khui gan ruu-rueang,Being direct is what makes the conversation clear.,"[{""thai"":""ตรงประเด็น"",""english"":""being direct"",""tones"":[""mid"",""low"",""mid""],""romanization"":""dtrong bpra-den""},{""thai"":""นะล่ะ"",""english"":""that's exactly it / that's the point"",""tones"":[""high"",""falling""],""grammar"":true,""romanization"":""na la""},{""thai"":""ถึงจะคุยกันรู้เรื่อง"",""english"":""makes the conversation clear"",""tones"":[""rising"",""mid"",""mid"",""mid"",""high"",""falling""],""romanization"":""theung ja khui gan ruu-rueang""}]",hard
