thai,romanization,english,breakdown,difficulty
แถวนี้กับแถวนั้นเงียบเท่ากัน,thaeo nii gap thaeo nan ngiap thao gan,This row and that row are equally quiet.,"[{""thai"":""แถวนี้กับแถวนั้น"",""english"":""this row and that row"",""tones"":[""rising"",""high"",""low"",""rising"",""high""],""romanization"":""thaeo nii gap thaeo nan""},{""thai"":""เงียบ"",""english"":""quiet"",""tones"":[""low""],""tone"":""low"",""romanization"":""ngiap""},{""thai"":""เท่ากัน"",""english"":""equally / the same"",""tones"":[""falling"",""mid""],""grammar"":true,""romanization"":""thao gan""}]",hard
งบของสองโครงการนี้เท่ากัน,ngop khawng sawng khroong-gaan nii thao gan,The budgets of these two projects are equal.,"[{""thai"":""งบของสองโครงการนี้"",""english"":""the budgets of these two projects"",""tones"":[""low"",""rising"",""rising"",""mid"",""mid"",""high""],""romanization"":""ngop khawng sawng khroong-gaan nii""},{""thai"":""เท่ากัน"",""english"":""equally / the same"",""tones"":[""falling"",""mid""],""grammar"":true,""romanization"":""thao gan""}]",hard
สองตัวเลือกนี้สำคัญเท่ากัน,sawng dtua-lueak nii sam-khan thao gan,These two options are equally important.,"[{""thai"":""สองตัวเลือกนี้"",""english"":""these two options"",""tones"":[""rising"",""mid"",""falling"",""high""],""romanization"":""sawng dtua-lueak nii""},{""thai"":""สำคัญ"",""english"":""important"",""tones"":[""rising"",""mid""],""romanization"":""sam-khan""},{""thai"":""เท่ากัน"",""english"":""equally / the same"",""tones"":[""falling"",""mid""],""grammar"":true,""romanization"":""thao gan""}]",hard
สองวิธีนี้เร็วเท่ากัน,sawng wi-thii nii reo thao gan,These two methods are equally fast.,"[{""thai"":""สองวิธีนี้"",""english"":""these two methods"",""tones"":[""rising"",""mid"",""falling"",""high""],""romanization"":""sawng wi-thii nii""},{""thai"":""เร็ว"",""english"":""fast"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""reo""},{""thai"":""เท่ากัน"",""english"":""equally / the same"",""tones"":[""falling"",""mid""],""grammar"":true,""romanization"":""thao gan""}]",medium
งานสองชิ้นนี้ยากเท่ากัน,ngaan sawng chin nii yaak thao gan,These two tasks are equally difficult.,"[{""thai"":""งานสองชิ้นนี้"",""english"":""these two tasks"",""tones"":[""mid"",""rising"",""falling"",""high""],""romanization"":""ngaan sawng chin nii""},{""thai"":""ยาก"",""english"":""difficult"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""yaak""},{""thai"":""เท่ากัน"",""english"":""equally / the same"",""tones"":[""falling"",""mid""],""grammar"":true,""romanization"":""thao gan""}]",medium
โต๊ะตัวนี้สูงเท่ากับตัวเดิม,dto dtua nii suung thao gap dtua doem,This table is as tall as the old one.,"[{""thai"":""โต๊ะตัวนี้"",""english"":""this table"",""tones"":[""high"",""mid"",""high""],""romanization"":""dto dtua nii""},{""thai"":""สูง"",""english"":""tall"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""suung""},{""thai"":""เท่ากับ"",""english"":""equal to"",""tones"":[""falling"",""low""],""grammar"":true,""romanization"":""thao gap""},{""thai"":""ตัวเดิม"",""english"":""the old one"",""tones"":[""mid"",""mid""],""romanization"":""dtua doem""}]",medium
ค่าเข้าชมสองโซนเท่ากัน,khaa khao-chom sawng sohn thao gan,The entry fee for the two zones is the same.,"[{""thai"":""ค่าเข้าชมสองโซน"",""english"":""the entry fee for the two zones"",""tones"":[""high"",""falling"",""mid"",""rising"",""mid""],""romanization"":""khaa khao-chom sawng sohn""},{""thai"":""เท่ากัน"",""english"":""equally / the same"",""tones"":[""falling"",""mid""],""grammar"":true,""romanization"":""thao gan""}]",hard
ความเสี่ยงของสองแผนนี้เท่ากัน,khwaam siang khawng sawng phaen nii thao gan,The risk of these two plans is the same.,"[{""thai"":""ความเสี่ยงของสองแผนนี้"",""english"":""the risk of these two plans"",""tones"":[""mid"",""falling"",""rising"",""rising"",""rising"",""high""],""romanization"":""khwaam siang khawng sawng phaen nii""},{""thai"":""เท่ากัน"",""english"":""equally / the same"",""tones"":[""falling"",""mid""],""grammar"":true,""romanization"":""thao gan""}]",hard
คุณภาพของร้านนี้เท่ากับที่เขาแนะนำ,khun-na-phap khawng raan nii thao gap thii khao nae-nam,The quality of this place matches what he recommended.,"[{""thai"":""คุณภาพของร้านนี้"",""english"":""the quality of this place"",""tones"":[""rising"",""mid"",""falling"",""rising"",""high"",""high""],""romanization"":""khun-na-phap khawng raan nii""},{""thai"":""เท่ากับ"",""english"":""equal to"",""tones"":[""falling"",""low""],""grammar"":true,""romanization"":""thao gap""},{""thai"":""ที่เขาแนะนำ"",""english"":""what he recommended"",""tones"":[""falling"",""rising"",""falling"",""mid""],""romanization"":""thii khao nae-nam""}]",hard
ปริมาณน้ำสองขวดนี้เท่ากัน,bpri-maan naam sawng khuat nii thao gan,The amount of water in these two bottles is the same.,"[{""thai"":""ปริมาณน้ำสองขวดนี้"",""english"":""the amount of water in these two bottles"",""tones"":[""mid"",""mid"",""high"",""rising"",""low"",""high""],""romanization"":""bpri-maan naam sawng khuat nii""},{""thai"":""เท่ากัน"",""english"":""equally / the same"",""tones"":[""falling"",""mid""],""grammar"":true,""romanization"":""thao gan""}]",hard
แรงกดดันของสองฝ่ายเท่ากัน,raaeng got-dan khawng sawng faai thao gan,The pressure on both sides is equal.,"[{""thai"":""แรงกดดันของสองฝ่าย"",""english"":""the pressure on both sides"",""tones"":[""mid"",""low"",""mid"",""rising"",""rising"",""falling""],""romanization"":""raaeng got-dan khawng sawng faai""},{""thai"":""เท่ากัน"",""english"":""equally / the same"",""tones"":[""falling"",""mid""],""grammar"":true,""romanization"":""thao gan""}]",hard
รายได้เดือนนี้เท่ากับเดือนก่อน,raai-dai duean nii thao gap duean gawn,This month's income is equal to last month's.,"[{""thai"":""รายได้เดือนนี้"",""english"":""this month's income"",""tones"":[""falling"",""falling"",""mid"",""high""],""romanization"":""raai-dai duean nii""},{""thai"":""เท่ากับ"",""english"":""equal to"",""tones"":[""falling"",""low""],""grammar"":true,""romanization"":""thao gap""},{""thai"":""เดือนก่อน"",""english"":""last month"",""tones"":[""mid"",""low""],""romanization"":""duean gawn""}]",medium
จำนวนคนวันนี้เท่ากับเมื่อวาน,jam-nuan khon wan nii thao gap muea waan,The number of people today is the same as yesterday.,"[{""thai"":""จำนวนคนวันนี้"",""english"":""the number of people today"",""tones"":[""mid"",""mid"",""mid"",""mid"",""high""],""romanization"":""jam-nuan khon wan nii""},{""thai"":""เท่ากับ"",""english"":""equal to"",""tones"":[""falling"",""low""],""grammar"":true,""romanization"":""thao gap""},{""thai"":""เมื่อวาน"",""english"":""yesterday"",""tones"":[""falling"",""falling""],""romanization"":""muea waan""}]",hard
ความยาวของบทความสองชิ้นเท่ากัน,khwaam yaao khawng bot-khwaam sawng chin thao gan,The length of the two articles is the same.,"[{""thai"":""ความยาวของบทความสองชิ้น"",""english"":""the length of the two articles"",""tones"":[""mid"",""mid"",""rising"",""low"",""mid"",""rising"",""falling""],""romanization"":""khwaam yaao khawng bot-khwaam sawng chin""},{""thai"":""เท่ากัน"",""english"":""equally / the same"",""tones"":[""falling"",""mid""],""grammar"":true,""romanization"":""thao gan""}]",hard
ราคานี้เท่ากับที่เห็นในเว็บ,raa-khaa nii thao gap thii hen nai wep,This price is the same as what appeared on the website.,"[{""thai"":""ราคานี้"",""english"":""this price"",""tones"":[""mid"",""high"",""high""],""romanization"":""raa-khaa nii""},{""thai"":""เท่ากับ"",""english"":""equal to"",""tones"":[""falling"",""low""],""grammar"":true,""romanization"":""thao gap""},{""thai"":""ที่เห็นในเว็บ"",""english"":""what appeared on the website"",""tones"":[""falling"",""rising"",""mid"",""high""],""romanization"":""thii hen nai wep""}]",hard
ความเร็วของสองระบบนี้เท่ากัน,khwaam reo khawng sawng ra-bop nii thao gan,The speed of these two systems is the same.,"[{""thai"":""ความเร็วของสองระบบนี้"",""english"":""the speed of these two systems"",""tones"":[""mid"",""mid"",""rising"",""rising"",""high"",""low"",""high""],""romanization"":""khwaam reo khawng sawng ra-bop nii""},{""thai"":""เท่ากัน"",""english"":""equally / the same"",""tones"":[""falling"",""mid""],""grammar"":true,""romanization"":""thao gan""}]",hard
