thai,romanization,english,breakdown,difficulty
รองเท้าอยู่ใต้เตียง,rawng-tháao yùu dtâi dtiiang,The shoes are under the bed.,"[{""thai"":""รองเท้า"",""english"":""shoes"",""tones"":[""mid"",""high""],""romanization"":""rawng-tháao""},{""thai"":""อยู่"",""english"":""are / are located"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""yùu""},{""thai"":""ใต้"",""english"":""under"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""dtâi""},{""thai"":""เตียง"",""english"":""bed"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""dtiiang""}]",easy
รีโมตอยู่บนโซฟา,rii-môht yùu bon soo-faa,The remote is on the sofa.,"[{""thai"":""รีโมต"",""english"":""remote"",""tones"":[""mid"",""falling""],""romanization"":""rii-môht""},{""thai"":""อยู่"",""english"":""is / is located"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""yùu""},{""thai"":""บน"",""english"":""on"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""bon""},{""thai"":""โซฟา"",""english"":""sofa"",""tones"":[""mid"",""mid""],""romanization"":""soo-faa""}]",medium
ปากกาอยู่ในลิ้นชัก,bpàak-gaa yùu nai lín-chák,The pen is in the drawer.,"[{""thai"":""ปากกา"",""english"":""pen"",""tones"":[""low"",""mid""],""romanization"":""bpàak-gaa""},{""thai"":""อยู่"",""english"":""is / is located"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""yùu""},{""thai"":""ใน"",""english"":""in"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""nai""},{""thai"":""ลิ้นชัก"",""english"":""drawer"",""tones"":[""high"",""high""],""romanization"":""lín-chák""}]",medium
ผ้าเช็ดตัวอยู่ในห้องน้ำ,phâa-chét-dtua yùu nai hâwng-náam,The towel is in the bathroom.,"[{""thai"":""ผ้าเช็ดตัว"",""english"":""towel"",""tones"":[""falling"",""high"",""mid""],""romanization"":""phâa-chét-dtua""},{""thai"":""อยู่"",""english"":""is / is located"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""yùu""},{""thai"":""ใน"",""english"":""in"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""nai""},{""thai"":""ห้องน้ำ"",""english"":""bathroom"",""tones"":[""falling"",""high""],""romanization"":""hâwng-náam""}]",medium
กุญแจอยู่บนชั้นวางของ,gun-jaae yùu bon chán-waang-khǎawng,The key is on the shelf.,"[{""thai"":""กุญแจ"",""english"":""key"",""tones"":[""mid"",""mid""],""romanization"":""gun-jaae""},{""thai"":""อยู่"",""english"":""is / is located"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""yùu""},{""thai"":""บน"",""english"":""on"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""bon""},{""thai"":""ชั้นวางของ"",""english"":""shelf"",""tones"":[""high"",""mid"",""rising""],""romanization"":""chán-waang-khǎawng""}]",medium
แมวอยู่หลังเก้าอี้,maeo yùu lǎng gâo-îi,The cat is behind the chair.,"[{""thai"":""แมว"",""english"":""cat"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""maeo""},{""thai"":""อยู่"",""english"":""is / is located"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""yùu""},{""thai"":""หลัง"",""english"":""behind"",""tones"":[""rising""],""tone"":""rising"",""grammar"":true,""romanization"":""lǎng""},{""thai"":""เก้าอี้"",""english"":""chair"",""tones"":[""falling"",""falling""],""romanization"":""gâo-îi""}]",medium
รถอยู่หน้าบ้าน,rót yùu nâa bâan,The car is in front of the house.,"[{""thai"":""รถ"",""english"":""car"",""tones"":[""high""],""tone"":""high"",""romanization"":""rót""},{""thai"":""อยู่"",""english"":""is / is located"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""yùu""},{""thai"":""หน้า"",""english"":""in front of"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""nâa""},{""thai"":""บ้าน"",""english"":""house"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""bâan""}]",easy
เด็กอยู่ในห้อง,dèk yùu nai hâwng,The child is in the room.,"[{""thai"":""เด็ก"",""english"":""child"",""tones"":[""low""],""tone"":""low"",""romanization"":""dèk""},{""thai"":""อยู่"",""english"":""is / is located"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""yùu""},{""thai"":""ใน"",""english"":""in"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""nai""},{""thai"":""ห้อง"",""english"":""room"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""hâwng""}]",easy
ครูอยู่หน้าห้อง,khruu yùu nâa hâwng,The teacher is at the front of the room.,"[{""thai"":""ครู"",""english"":""teacher"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""khruu""},{""thai"":""อยู่"",""english"":""is / is located"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""yùu""},{""thai"":""หน้า"",""english"":""front of"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""nâa""},{""thai"":""ห้อง"",""english"":""room"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""hâwng""}]",easy
ตลาดอยู่หลังโรงเรียน,dtà-làat yùu lǎng roong-rian,The market is behind the school.,"[{""thai"":""ตลาด"",""english"":""market"",""tones"":[""low"",""low""],""romanization"":""dtà-làat""},{""thai"":""อยู่"",""english"":""is / is located"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""yùu""},{""thai"":""หลัง"",""english"":""behind"",""tones"":[""rising""],""tone"":""rising"",""grammar"":true,""romanization"":""lǎng""},{""thai"":""โรงเรียน"",""english"":""school"",""tones"":[""mid"",""mid""],""romanization"":""roong-rian""}]",medium
ร้านกาแฟอยู่ข้างธนาคาร,ráan-gaa-fae yùu khâang tha-naa-khaan,The cafe is next to the bank.,"[{""thai"":""ร้านกาแฟ"",""english"":""cafe"",""tones"":[""high"",""mid"",""mid""],""romanization"":""ráan-gaa-fae""},{""thai"":""อยู่"",""english"":""is / is located"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""yùu""},{""thai"":""ข้าง"",""english"":""next to"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""khâang""},{""thai"":""ธนาคาร"",""english"":""bank"",""tones"":[""mid"",""mid"",""mid""],""romanization"":""tha-naa-khaan""}]",medium
ต้นไม้อยู่ข้างบ้าน,dtôn-mái yùu khâang bâan,The tree is next to the house.,"[{""thai"":""ต้นไม้"",""english"":""tree"",""tones"":[""falling"",""high""],""romanization"":""dtôn-mái""},{""thai"":""อยู่"",""english"":""is / is located"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""yùu""},{""thai"":""ข้าง"",""english"":""next to"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""khâang""},{""thai"":""บ้าน"",""english"":""house"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""bâan""}]",easy
ผลไม้อยู่ในตู้เย็น,phǒn-lá-mái yùu nai dtûu-yen,The fruit is in the fridge.,"[{""thai"":""ผลไม้"",""english"":""fruit"",""tones"":[""rising"",""high"",""high""],""romanization"":""phǒn-lá-mái""},{""thai"":""อยู่"",""english"":""is / is located"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""yùu""},{""thai"":""ใน"",""english"":""in"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""nai""},{""thai"":""ตู้เย็น"",""english"":""fridge"",""tones"":[""falling"",""mid""],""romanization"":""dtûu-yen""}]",medium
ขวดน้ำอยู่ข้างกระเป๋า,khùat-náam yùu khâang grà-bpǎo,The water bottle is next to the bag.,"[{""thai"":""ขวดน้ำ"",""english"":""water bottle"",""tones"":[""low"",""high""],""romanization"":""khùat-náam""},{""thai"":""อยู่"",""english"":""is / is located"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""yùu""},{""thai"":""ข้าง"",""english"":""next to"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""khâang""},{""thai"":""กระเป๋า"",""english"":""bag"",""tones"":[""low"",""rising""],""romanization"":""grà-bpǎo""}]",medium
รองเท้าอยู่หน้าประตู,rawng-tháao yùu nâa prà-dtuu,The shoes are by the door.,"[{""thai"":""รองเท้า"",""english"":""shoes"",""tones"":[""mid"",""high""],""romanization"":""rawng-tháao""},{""thai"":""อยู่"",""english"":""are / are located"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""yùu""},{""thai"":""หน้า"",""english"":""by / in front of"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""nâa""},{""thai"":""ประตู"",""english"":""door"",""tones"":[""low"",""mid""],""romanization"":""prà-dtuu""}]",medium
แมวอยู่ในกล่อง,maeo yùu nai glòng,The cat is in the box.,"[{""thai"":""แมว"",""english"":""cat"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""maeo""},{""thai"":""อยู่"",""english"":""is"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""yùu""},{""thai"":""ใน"",""english"":""in"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""nai""},{""thai"":""กล่อง"",""english"":""box"",""tones"":[""low""],""tone"":""low"",""romanization"":""glòng""}]",easy
หมาอยู่ใต้เก้าอี้,măa yùu tâi gâo-îi,The dog is under the chair.,"[{""thai"":""หมา"",""english"":""dog"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""măa""},{""thai"":""อยู่"",""english"":""is"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""yùu""},{""thai"":""ใต้"",""english"":""under"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""tâi""},{""thai"":""เก้าอี้"",""english"":""chair"",""tones"":[""falling"",""falling""],""romanization"":""gâo-îi""}]",easy
แอปเปิ้ลอยู่ข้างตู้เย็น,aép-pên yùu khâang tûu yen,The apple is next to the fridge.,"[{""thai"":""แอปเปิ้ล"",""english"":""apple"",""tones"":[""high"",""falling""],""romanization"":""aép-pên""},{""thai"":""อยู่"",""english"":""is"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""yùu""},{""thai"":""ข้าง"",""english"":""next to"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""khâang""},{""thai"":""ตู้เย็น"",""english"":""fridge"",""romanization"":""tûu yen""}]",medium
ลูกบอลอยู่ในถุง,lûuk bon yùu nai thŭng,The ball is in the bag.,"[{""thai"":""ลูกบอล"",""english"":""ball"",""romanization"":""lûuk bon""},{""thai"":""อยู่"",""english"":""is"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""yùu""},{""thai"":""ใน"",""english"":""in"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""nai""},{""thai"":""ถุง"",""english"":""bag"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""thŭng""}]",easy
กระเป๋าอยู่ใต้เตียง,grà-păo yùu tâi dtiang,The bag is under the bed.,"[{""thai"":""กระเป๋า"",""english"":""bag"",""romanization"":""grà-păo""},{""thai"":""อยู่"",""english"":""is"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""yùu""},{""thai"":""ใต้"",""english"":""under"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""tâi""},{""thai"":""เตียง"",""english"":""bed"",""romanization"":""dtiang""}]",medium
โทรศัพท์อยู่บนโต๊ะ,tho-rá-sàp yùu bon dó,The phone is on the table.,"[{""thai"":""โทรศัพท์"",""english"":""phone"",""romanization"":""tho-rá-sàp""},{""thai"":""อยู่"",""english"":""is"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""yùu""},{""thai"":""บน"",""english"":""on"",""grammar"":true,""romanization"":""bon""},{""thai"":""โต๊ะ"",""english"":""table"",""tones"":[""high""],""tone"":""high"",""romanization"":""dó""}]",easy
กระเป๋าสตางค์อยู่ในกระเป๋า,grà-păo sà-dtaang yùu nai grà-păo,The wallet is in the bag.,"[{""thai"":""กระเป๋าสตางค์"",""english"":""wallet"",""romanization"":""grà-păo sà-dtaang""},{""thai"":""อยู่"",""english"":""is"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""yùu""},{""thai"":""ใน"",""english"":""in"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""nai""},{""thai"":""กระเป๋า"",""english"":""bag"",""romanization"":""grà-păo""}]",medium
ช้อนอยู่บนโต๊ะอาหาร,chón yùu bon dó aa-hăan,The spoon is on the dining table.,"[{""thai"":""ช้อน"",""english"":""spoon"",""tones"":[""high""],""tone"":""high"",""romanization"":""chón""},{""thai"":""อยู่"",""english"":""is"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""yùu""},{""thai"":""บน"",""english"":""on"",""grammar"":true,""romanization"":""bon""},{""thai"":""โต๊ะอาหาร"",""english"":""dining table"",""romanization"":""dó aa-hăan""}]",medium
เสื้ออยู่ข้างหมวก,sêua yùu khâang mùak,The shirt is next to the hat.,"[{""thai"":""เสื้อ"",""english"":""shirt"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""sêua""},{""thai"":""อยู่"",""english"":""is"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""yùu""},{""thai"":""ข้าง"",""english"":""next to"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""khâang""},{""thai"":""หมวก"",""english"":""hat"",""tones"":[""low""],""tone"":""low"",""romanization"":""mùak""}]",easy
แก้วน้ำอยู่ในครัว,gâeo nám yùu nai khrua,The glass is in the kitchen.,"[{""thai"":""แก้วน้ำ"",""english"":""glass"",""tones"":[""falling"",""high""],""romanization"":""gâeo nám""},{""thai"":""อยู่"",""english"":""is"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""yùu""},{""thai"":""ใน"",""english"":""in"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""nai""},{""thai"":""ครัว"",""english"":""kitchen"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""khrua""}]",medium
นาฬิกาอยู่บนผนัง,naa-lí-gaa yùu bon phà-năng,The clock is on the wall.,"[{""thai"":""นาฬิกา"",""english"":""clock"",""romanization"":""naa-lí-gaa""},{""thai"":""อยู่"",""english"":""is"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""yùu""},{""thai"":""บน"",""english"":""on"",""grammar"":true,""romanization"":""bon""},{""thai"":""ผนัง"",""english"":""wall"",""romanization"":""phà-năng""}]",medium
ลูกแมวอยู่ใต้เตียง,lûuk maeo yùu tâi dtiang,The kitten is under the bed.,"[{""thai"":""ลูกแมว"",""english"":""kitten"",""romanization"":""lûuk maeo""},{""thai"":""อยู่"",""english"":""is"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""yùu""},{""thai"":""ใต้"",""english"":""under"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""tâi""},{""thai"":""เตียง"",""english"":""bed"",""romanization"":""dtiang""}]",easy
กระเป๋าเดินทางอยู่ในตู้เสื้อผ้า,grà-păo deern thaang yùu nai tûu sêua phâa,The suitcase is in the wardrobe.,"[{""thai"":""กระเป๋าเดินทาง"",""english"":""suitcase"",""romanization"":""grà-păo deern thaang""},{""thai"":""อยู่"",""english"":""is"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""yùu""},{""thai"":""ใน"",""english"":""in"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""nai""},{""thai"":""ตู้เสื้อผ้า"",""english"":""wardrobe"",""tones"":[""falling"",""falling"",""falling""],""romanization"":""tûu sêua phâa""}]",hard
แว่นตาอยู่ในกระเป๋า,wâen dtaa yùu nai grà-păo,The glasses are in the bag.,"[{""thai"":""แว่นตา"",""english"":""glasses"",""romanization"":""wâen dtaa""},{""thai"":""อยู่"",""english"":""are"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""yùu""},{""thai"":""ใน"",""english"":""in"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""nai""},{""thai"":""กระเป๋า"",""english"":""bag"",""romanization"":""grà-păo""}]",easy
จานอยู่บนชั้นวางของ,jaan yùu bon chán waang khăawng,The plate is on the shelf.,"[{""thai"":""จาน"",""english"":""plate"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""jaan""},{""thai"":""อยู่"",""english"":""is"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""yùu""},{""thai"":""บน"",""english"":""on"",""grammar"":true,""romanization"":""bon""},{""thai"":""ชั้นวางของ"",""english"":""shelf"",""romanization"":""chán waang khăawng""}]",hard
ปลอกหมอนอยู่ข้างเตียง,bplàwk măwn yùu khâang dtiang,The pillowcase is next to the bed.,"[{""thai"":""ปลอกหมอน"",""english"":""pillowcase"",""romanization"":""bplàwk măwn""},{""thai"":""อยู่"",""english"":""is"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""yùu""},{""thai"":""ข้าง"",""english"":""next to"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""khâang""},{""thai"":""เตียง"",""english"":""bed"",""romanization"":""dtiang""}]",medium
แปรงสีฟันอยู่ในห้องน้ำ,bpraéng sĭi fan yùu nai hâwng nám,The toothbrush is in the bathroom.,"[{""thai"":""แปรงสีฟัน"",""english"":""toothbrush"",""romanization"":""bpraéng sĭi fan""},{""thai"":""อยู่"",""english"":""is"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""yùu""},{""thai"":""ใน"",""english"":""in"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""nai""},{""thai"":""ห้องน้ำ"",""english"":""bathroom"",""tones"":[""falling"",""high""],""romanization"":""hâwng nám""}]",medium
กาแฟอยู่ข้างคอมพิวเตอร์,gaa-fae yùu khâang khawm-píu-dtêr,The coffee is next to the computer.,"[{""thai"":""กาแฟ"",""english"":""coffee"",""romanization"":""gaa-fae""},{""thai"":""อยู่"",""english"":""is"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""yùu""},{""thai"":""ข้าง"",""english"":""next to"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""khâang""},{""thai"":""คอมพิวเตอร์"",""english"":""computer"",""romanization"":""khawm-píu-dtêr""}]",medium
ผงซักฟอกอยู่ใต้ซิงค์ล้างจาน,phŏng sák fôk yùu tâi sing láang jaan,The detergent is under the sink.,"[{""thai"":""ผงซักฟอก"",""english"":""detergent"",""romanization"":""phŏng sák fôk""},{""thai"":""อยู่"",""english"":""is"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""yùu""},{""thai"":""ใต้"",""english"":""under"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""tâi""},{""thai"":""ซิงค์ล้างจาน"",""english"":""sink"",""romanization"":""sing láang jaan""}]",hard
กระป๋องน้ำอยู่บนโต๊ะ,grà-bpăwng nám yùu bon dó,The water bottle is on the table.,"[{""thai"":""กระป๋องน้ำ"",""english"":""water bottle"",""romanization"":""grà-bpăwng nám""},{""thai"":""อยู่"",""english"":""is"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""yùu""},{""thai"":""บน"",""english"":""on"",""grammar"":true,""romanization"":""bon""},{""thai"":""โต๊ะ"",""english"":""table"",""tones"":[""high""],""tone"":""high"",""romanization"":""dó""}]",easy
ผ้าขนหนูอยู่ในห้องน้ำ,phâa khŏn nǔu yùu nai hâwng nám,The towel is in the bathroom.,"[{""thai"":""ผ้าขนหนู"",""english"":""towel"",""romanization"":""phâa khŏn nǔu""},{""thai"":""อยู่"",""english"":""is"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""yùu""},{""thai"":""ใน"",""english"":""in"",""tones"":[""mid""],""tone"":""mid"",""grammar"":true,""romanization"":""nai""},{""thai"":""ห้องน้ำ"",""english"":""bathroom"",""tones"":[""falling"",""high""],""romanization"":""hâwng nám""}]",medium
นิตยสารอยู่ใต้หมอน,nít-dtà-yá-săan yùu tâi măwn,The magazine is under the pillow.,"[{""thai"":""นิตยสาร"",""english"":""magazine"",""romanization"":""nít-dtà-yá-săan""},{""thai"":""อยู่"",""english"":""is"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""yùu""},{""thai"":""ใต้"",""english"":""under"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""tâi""},{""thai"":""หมอน"",""english"":""pillow"",""romanization"":""măwn""}]",hard
โต๊ะอยู่ข้างเก้าอี้,dó yùu khâang gâo-îi,The table is next to the chair.,"[{""thai"":""โต๊ะ"",""english"":""table"",""tones"":[""high""],""tone"":""high"",""romanization"":""dó""},{""thai"":""อยู่"",""english"":""is"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""yùu""},{""thai"":""ข้าง"",""english"":""next to"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""khâang""},{""thai"":""เก้าอี้"",""english"":""chair"",""tones"":[""falling"",""falling""],""romanization"":""gâo-îi""}]",easy
รองเท้าอยู่ใต้เก้าอี้,rong-tháao yùu tâi gâo-îi,The shoes are under the chair.,"[{""thai"":""รองเท้า"",""english"":""shoes"",""romanization"":""rong-tháao""},{""thai"":""อยู่"",""english"":""are"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""yùu""},{""thai"":""ใต้"",""english"":""under"",""tones"":[""falling""],""tone"":""falling"",""grammar"":true,""romanization"":""tâi""},{""thai"":""เก้าอี้"",""english"":""chair"",""tones"":[""falling"",""falling""],""romanization"":""gâo-îi""}]",medium
